player_uid,season,league,team_id,name_full,era,fip,xfip,k9,bb9,hr9
milb_tmp:dylan_cumming:2024,2024,MiLB,SFG,Dylan Cumming,4.112068965517241,3.662553702234863,3.454249294967128,10.70689655172414,3.4913793103448274,0.7758620689655172
milb_tmp:riley_cornelio:2024,2024,MiLB,WSN,Riley Cornelio,5.556728455907513,4.91044343985352,4.83281421495283,8.121372358634057,4.630607046589594,1.0686016261360602
milb_tmp:connor_noland:2024,2024,MiLB,CHC,Connor Noland,3.492537313432836,3.857936723388373,3.684956870731108,7.791044776119403,2.417910447761194,0.9402985074626866
milb_tmp:dominic_perachi:2024,2024,MiLB,PIT,Dominic Perachi,3.53197705752147,3.1440562663787923,3.6871681339444153,9.497093865779954,3.2965119203533724,0.3139535162241307
milb_tmp:austin_peterson:2024,2024,MiLB,CLE,Austin Peterson,2.64375,2.5430202513933184,3.0310525835026056,8.94375,1.18125,0.45
milb_tmp:steven_zobac:2024,2024,MiLB,KCR,Steven Zobac,3.6428575840126634,3.030877840938366,3.7085660871413033,8.785715349677597,2.07142882228171,0.5000000605507576
milb_tmp:jagger_haynes:2024,2024,MiLB,SDP,Jagger Haynes,4.635542594775703,4.625370132720676,4.461270825996367,9.271085189551403,5.367470372898182,0.8945783954830303
milb_tmp:jackson_ferris:2024,2024,MiLB,LAD,Jackson Ferris,3.1973686296854127,3.3003283435251007,3.676862607532508,10.302632251208554,4.050000264268189,0.4263158172913884
milb_tmp:will_rudy:2024,2024,MiLB,MIL,Will Rudy,4.605882559647619,4.63281160819902,3.938938372022903,8.417647436597372,2.8588236577123154,1.3500000605863711
milb_tmp:gary_gill_hill:2024,2024,MiLB,TBR,Gary Gill Hill,3.147239558423709,3.550948886978303,3.2387585867079483,8.696319832486564,2.236196528353688,0.7453988427845626
milb_tmp:yereny_teus:2024,2024,MiLB,TBR,Yereny Teus,2.5,3.124131958572953,2.913069915702498,11.833333333333334,2.833333333333333,0.5
milb_tmp:luis_aguilar:2024,2024,MiLB,HOU,Luis Aguilar,2.4375,3.517650477091472,3.892287268194681,8.625,3.1875,0.1875
milb_tmp:eduar_gonzalez:2024,2024,MiLB,TOR,Eduar Gonzalez,3.776223373282546,3.577382454356091,3.764637014282241,9.629369601870492,3.3986010359542917,0.3776223373282546
milb_tmp:elwis_mijares:2024,2024,MiLB,NYM,Elwis Mijares,5.1617650678413804,3.049513157222506,3.210090324241906,11.71323611548621,3.375000236665518,0.1985294256862069
milb_tmp:christian_lopez:2024,2024,MiLB,CIN,Christian Lopez,2.091548930555853,2.3492235311035854,2.8252679955782094,12.169011959597688,2.6619713661619944,0.0
milb_tmp:joelvis_perez:2024,2024,MiLB,CLE,Joelvis Perez,3.4714281930729247,4.211698070448275,4.790176780417179,6.55714214247108,3.664285314910309,0.1928571218373847
milb_tmp:leuris_portorreal:2024,2024,MiLB,WSN,Leuris Portorreal,3.8322576872541183,5.041932862745251,4.794074268705227,6.967741249552942,3.6580641560152944,0.8709676561941178
milb_tmp:wuilberth_mendez:2024,2024,MiLB,DET,Wuilberth Mendez,2.6503069965673336,4.233652546202185,4.034253185198336,6.294479116847418,1.4907976855691252,0.4969325618563751
milb_tmp:kelvis_salcedo:2024,2024,MiLB,DET,Kelvis Salcedo,3.933775231951301,3.5786327768943704,3.1619351229144788,10.907285870410426,3.2185433715965197,0.5364238952660866
milb_tmp:yadiel_batista:2024,2024,MiLB,STL,Yadiel Batista,3.884892512796801,4.103153714442144,3.762125864067188,8.741008153792803,3.107914010237441,0.7769785025593603
milb_tmp:ubert_mejias:2024,2024,MiLB,SFG,Ubert Mejias,4.695652563315065,4.616125249547187,4.576407385672832,6.236413560652821,1.8342392825449476,0.8804348556215748
milb_tmp:javier_bartolozzi:2024,2024,MiLB,LAD,Javier Bartolozzi,4.470199127217388,3.499162570188284,3.2167662392350627,8.582782324257385,1.9668876159756503,0.5364238952660866
milb_tmp:argenis_aparicio:2024,2024,MiLB,MIL,Argenis Aparicio,2.8125,4.371817143758139,3.5927056788622096,7.6875,2.0625,0.9375
milb_tmp:joel_heredia:2024,2024,MiLB,PHI,Joel Heredia,3.9650345419466735,3.829130679241594,4.207303090688342,6.608390903244456,3.020978698626037,0.0
milb_tmp:enmanuel_talavera:2024,2024,MiLB,CIN,Enmanuel Talavera,2.471831251529237,3.511195028085974,3.341812600862674,8.366198082098956,1.711267789520241,0.570422596506747
milb_tmp:mariano_salomon:2024,2024,MiLB,NYY,Mariano Salomon,2.8,3.664872699313694,2.771229427721765,11.2,2.0,1.0
milb_tmp:manuel_osorio:2024,2024,MiLB,CLE,Manuel Osorio,1.711267789520241,4.123871150259888,4.623717978951355,8.176057216596707,4.753521637556225,0.0
milb_tmp:jose_rengel:2024,2024,MiLB,SFG,Jose Rengel,7.5,5.968179972966512,6.365877516071002,8.8125,6.9375,0.375
milb_tmp:ubaldo_soto:2024,2024,MiLB,LAA,Ubaldo Soto,1.2857142857142858,3.422412381853376,3.7241906218496816,9.0,3.2142857142857144,0.0
milb_tmp:jormy_nivar:2024,2024,MiLB,TEX,Jormy Nivar,1.7608695652173914,2.2585925060769787,2.760681519867933,9.782608695652174,0.9782608695652174,0.0
milb_tmp:keiverson_ramirez:2024,2024,MiLB,STL,Keiverson Ramirez,1.62,3.155983810424805,3.3466393154859544,8.64,2.16,0.18
milb_tmp:brayan_narvaez:2024,2024,MiLB,SFG,Brayan Narvaez,3.91603007821468,3.472167075215898,3.521769414468524,9.274808079982137,2.0610684622182527,0.4122136924436505
milb_tmp:deibi_rodriguez:2024,2024,MiLB,DET,Deibi Rodriguez,2.3142854620486166,3.804555257680463,3.948473349418035,8.099999117170158,2.8928568275607707,0.1928571218373847
milb_tmp:alexander_campos:2024,2024,MiLB,TBR,Alexander Campos,3.4309395157568088,4.125155093718579,3.73872910895657,6.414365181632294,1.3425415496439683,0.7458564164688715
milb_tmp:ashton_izzi:2024,2024,MiLB,SEA,Ashton Izzi,2.846385803809642,4.5578814041599,5.22442193744504,7.725904324626171,4.798193212136254,0.3253012347211019
milb_tmp:eduardo_robles:2024,2024,MiLB,PHI,Eduardo Robles,2.6068968260557845,3.727707922229016,3.971557315718231,7.634483562020512,2.979310658349468,0.1862069161468417
milb_tmp:sann_omosako:2024,2024,MiLB,TOR,Sann Omosako,2.4397592604082647,3.777188611428576,3.2234984809110885,7.644579015945895,0.6506024694422039,0.8132530868027549
milb_tmp:jharold_clemente:2024,2024,MiLB,TBR,Jharold Clemente,4.141104682136459,4.252057455900569,3.729648077908671,8.613497738843835,1.9877302474255003,0.8282209364272918
milb_tmp:jonathan_jimenez:2024,2024,MiLB,NYM,Jonathan Jimenez,3.992958175547229,3.9548570475912217,4.490407221189223,7.225352889085462,3.612676444542731,0.0
milb_tmp:dariel_polanco:2024,2024,MiLB,SDP,Dariel Polanco,3.24,5.235983810424805,4.306901517510414,4.32,1.44,1.08
milb_tmp:roman_angelo:2024,2024,MiLB,ARI,Roman Angelo,3.486263882407047,3.597616085457837,3.7213295265151354,11.200549920073705,3.708791364262816,0.667582445567307
milb_tmp:carlson_reed:2024,2024,MiLB,PIT,Carlson Reed,1.9877302474255003,3.280085735159754,3.4607708649325644,10.766872173554791,4.223926775779188,0.4141104682136459
milb_tmp:raymon_rosario:2024,2024,MiLB,PHI,Raymon Rosario,5.438849517915521,4.429221270251098,4.293599205285972,10.100720533271684,4.4676263897163215,0.3884892512796801
milb_tmp:josh_bostick:2024,2024,MiLB,SFG,Josh Bostick,4.779503332078985,4.7127867253988125,4.601432739015843,10.14596321371153,3.6894411686223743,0.9223602921555936
milb_tmp:eric_yost:2024,2024,MiLB,SDP,Eric Yost,4.695652312985187,4.158018818742258,4.112377257514398,8.133540613563627,2.9347826956157417,0.5869565391231484
milb_tmp:chris_clark:2024,2024,MiLB,LAA,Chris Clark,6.085714285714285,5.069803639820644,4.912531058277403,8.742857142857142,4.971428571428572,1.0285714285714285
milb_tmp:chen-wei_lin:2024,2024,MiLB,STL,Chen-Wei Lin,2.793103448275862,2.93518154538911,3.3758825627380404,9.54310344827586,2.793103448275862,0.2327586206896551
milb_tmp:brian_edgington:2024,2024,MiLB,CIN,Brian Edgington,4.208823718298686,3.6374020386491535,3.143698199113374,9.60882396064417,2.0647059750144496,1.0323529875072248
milb_tmp:riley_gowens:2024,2024,MiLB,CHW,Riley Gowens,3.836065573770492,3.7149931739950137,3.655650534504785,10.69672131147541,3.39344262295082,0.9590163934426228
milb_tmp:lucas_braun:2024,2024,MiLB,ATL,Lucas Braun,3.2575408339031484,3.142613011843697,3.243887449835527,10.14849259792904,2.6310906735371584,0.6890951764025891
milb_tmp:ryan_hawks:2024,2024,MiLB,SEA,Ryan Hawks,5.593923123516536,5.441311299233605,4.345670385434257,7.085635956454278,2.535911815994163,1.640884116231517
milb_tmp:lucas_gordon:2024,2024,MiLB,CHW,Lucas Gordon,2.230088495575221,4.605962271403991,4.4800729594225785,7.805309734513274,4.8584070796460175,0.7964601769911505
milb_tmp:patrick_reilly:2024,2024,MiLB,BAL,Patrick Reilly,3.469273835434563,4.523858934965493,3.909196922562435,11.011173477683611,4.449720788926939,1.2821229391823386
milb_tmp:sam_armstrong:2024,2024,MiLB,CHC,Sam Armstrong,2.8706896551724137,3.643893416174528,3.9015286633937527,7.836206896551724,2.793103448275862,0.5431034482758621
milb_tmp:barrett_kent:2024,2024,MiLB,LAA,Barrett Kent,6.212389380530974,5.264619817564973,5.050344683810145,9.95575221238938,4.8584070796460175,1.0353982300884956
milb_tmp:ty_langenberg:2024,2024,MiLB,MIN,Ty Langenberg,3.6666666666666665,3.279443728482282,3.342052963031111,9.666666666666666,2.5,0.6666666666666666
milb_tmp:anthony_crespo:2024,2024,MiLB,NYM,Anthony Crespo,3.24,3.755983810424805,3.866901517510415,9.54,3.96,0.36
milb_tmp:jack_mahoney:2024,2024,MiLB,COL,Jack Mahoney,3.9000004339218624,3.9969664689312543,3.787302559461354,8.625000959634887,2.250000250339536,0.7500000834465119
milb_tmp:will_schomberg:2024,2024,MiLB,SEA,Will Schomberg,3.7134672110688047,4.765992380997528,4.4372122507125,11.449857234128814,5.338109115911407,0.851002902536601
milb_tmp:sean_sullivan:2024,2024,MiLB,COL,Sean Sullivan,2.1069365091020225,2.8266394909960355,3.2256002432918205,9.75433569028714,1.170520282834457,0.7023121697006741
milb_tmp:ethan_bosacker:2024,2024,MiLB,KCR,Ethan Bosacker,2.454545654830986,3.274612124627992,3.9787023387772233,6.930481848934549,2.0213905392725766,0.3609625962986744
milb_tmp:matt_wilkinson:2024,2024,MiLB,CLE,Matt Wilkinson,1.8960675782679508,2.687611028399338,2.5173645837289707,13.196630344744936,2.806180015836567,0.7584270313071803
milb_tmp:jake_brooks:2024,2024,MiLB,MIA,Jake Brooks,2.181058681227378,3.5176719166843946,4.0427803953747405,6.844011723851428,1.7298051609734375,0.5264624402962637
milb_tmp:kade_morris:2024,2024,MiLB,OAK,Kade Morris,4.499999558224441,4.491878980145029,4.091471617006484,8.007352155075843,2.9779408841191155,0.9926469613730384
milb_tmp:braydon_tucker:2024,2024,MiLB,PHI,Braydon Tucker,2.9716981132075477,3.197777717716778,3.775484473611313,8.830188679245284,2.207547169811321,0.4245283018867924
milb_tmp:owen_wild:2024,2024,MiLB,TBR,Owen Wild,2.81868143683974,3.142863604600397,3.226956646650456,11.200549920073705,2.299450645842946,0.8159341001378195
milb_tmp:jack_wenninger:2024,2024,MiLB,NYM,Jack Wenninger,4.30434839720995,3.56494750125028,3.297852081420233,10.956523192898054,3.130435197970873,0.86086967944199
milb_tmp:drue_hackenberg:2024,2024,MiLB,ATL,Drue Hackenberg,3.0697674872489675,3.2078244727460983,3.6992252696834056,10.046511776451169,4.325581459305363,0.139534885784044
milb_tmp:ty_cummings:2024,2024,MiLB,SEA,Ty Cummings,4.1657146489357775,4.186946554510939,3.7295969730201866,9.565715119778451,3.5485717379823294,1.002857230299354
milb_tmp:quinn_mathews:2024,2024,MiLB,STL,Quinn Mathews,2.7627905751254693,2.5902391848497865,2.717263416351195,12.683720367621472,3.076744049571545,0.5023255591137217
milb_tmp:jackson_nezuh:2024,2024,MiLB,HOU,Jackson Nezuh,3.889196840289292,3.4635582261157727,3.3480242748562725,11.293629286224672,3.5900278525747304,0.7479224692864022
milb_tmp:dylan_carmouche:2024,2024,MiLB,SFG,Dylan Carmouche,3.384196273226732,4.188699438442079,4.229564918901509,9.490463461874969,3.678474210029056,0.7356948420058114
milb_tmp:danny_wirchansky:2024,2024,MiLB,SEA,Danny Wirchansky,2.8378378378378377,3.8423433020308218,4.045621186870713,7.216216216216216,2.4324324324324325,0.8108108108108109
milb_tmp:carter_spivey:2024,2024,MiLB,CLE,Carter Spivey,3.320855885947805,3.9550041099992255,4.393343382053779,6.930481848934549,3.4652409244672744,0.5053476348181442
milb_tmp:josh_grosz:2024,2024,MiLB,NYY,Josh Grosz,3.846575664077187,4.4462351596300485,3.8812640242137526,9.69041176911753,3.846575664077187,1.035616524943858
milb_tmp:elijah_dale:2024,2024,MiLB,SEA,Elijah Dale,4.458715596330276,5.042406616298431,4.82807341015667,9.1651376146789,4.706422018348624,0.5779816513761468
milb_tmp:zach_fruit:2024,2024,MiLB,BAL,Zach Fruit,3.02803738317757,3.921367361389588,4.114106451462362,9.504672897196262,4.626168224299065,0.5887850467289719
milb_tmp:drew_dowd:2024,2024,MiLB,TBR,Drew Dowd,2.846385803809642,3.958074358700498,4.077371879342738,8.051205559347274,3.659638890612397,0.4879518520816529
milb_tmp:rorik_maltrud:2024,2024,MiLB,CLE,Rorik Maltrud,3.439490278718291,3.4345346565113157,3.229894600643581,10.146496322218958,3.0955412508464617,0.7738853127116154
milb_tmp:brody_hopkins:2024,2024,MiLB,SEA,Brody Hopkins,3.0521742673993297,3.834490326845568,4.318843373545321,10.408696860618226,4.147826568517038,0.2347826359537946
milb_tmp:grant_rogers:2024,2024,MiLB,TOR,Grant Rogers,3.868656540205928,3.6983533076599207,3.5729416002044485,8.543283192954759,2.2567163151201246,0.8059701125429016
milb_tmp:jose_guevara:2024,2024,MiLB,NYM,Jose Guevara,1.6363636363636365,2.566892901333896,3.143014995872297,10.636363636363637,2.4545454545454546,0.0
milb_tmp:reiver_camacho:2024,2024,MiLB,COL,Reiver Camacho,2.333333333333333,2.9574652919062863,3.3322031344666527,7.666666666666667,1.0,0.1666666666666666
milb_tmp:keiber_armas:2024,2024,MiLB,TEX,Keiber Armas,6.293233804715242,4.2466605332082565,4.70409286526178,10.35338464646701,6.293233804715242,0.0
milb_tmp:samuel_perez:2024,2024,MiLB,CIN,Samuel Perez,2.6,3.953761588202583,3.989376025646925,7.2,2.4,0.4
milb_tmp:jose_feliz:2024,2024,MiLB,WSN,Jose Feliz,2.956204050305883,2.9686846525428003,2.868089112441924,10.64233458110118,2.1678829702243143,0.3941605400407844
milb_tmp:stharlin_torres:2024,2024,MiLB,CIN,Stharlin Torres,1.7573966083771844,2.910894956862875,3.530879657377272,8.147929729748764,2.076923264445764,0.0
milb_tmp:marcos_pimentel:2024,2024,MiLB,COL,Marcos Pimentel,5.328946833465292,5.1009836974897,4.206362552763617,6.92763088350488,2.842104977848156,1.0657893666930582
milb_tmp:melvin_rodriguez:2024,2024,MiLB,MIN,Melvin Rodriguez,2.7194247589577607,3.5011636144163067,3.523595206166565,9.323742030712324,2.3309355076780807,0.3884892512796801
milb_tmp:ayendy_bravo:2024,2024,MiLB,MIL,Ayendy Bravo,2.382353208469302,4.240689722476949,4.2636161288066265,6.750000757329689,3.176470944625736,0.397058868078217
milb_tmp:rubender_pena:2024,2024,MiLB,TBR,Rubender Pena,4.909091395498637,4.05390589606764,4.360320636447269,7.889611171337095,3.3311691612312178,0.1753246926963799
milb_tmp:hanfermin_vargas:2024,2024,MiLB,PHI,Hanfermin Vargas,2.820895201168322,5.005834439422763,5.383205901159122,6.044775431074976,5.0373128592291465,0.2014925143691658
milb_tmp:dioris_de_la_rosa:2024,2024,MiLB,LAA,Dioris De La Rosa,2.787096499821177,3.2985645222738245,3.6030023332260335,9.929031280612945,3.483870624776471,0.1741935312388235
milb_tmp:luis_maracara:2024,2024,MiLB,SDP,Luis Maracara,3.176470944625736,3.645101420359624,3.4940615276435265,10.32353057003364,3.176470944625736,0.397058868078217
milb_tmp:yhoiker_fajardo:2024,2024,MiLB,CHW,Yhoiker Fajardo,3.907894344541214,2.4957208011288907,2.32722543951306,11.368419911392625,1.421052488924078,0.3552631222310194
milb_tmp:eric_veras:2024,2024,MiLB,COL,Eric Veras,3.8,4.509317143758138,4.482340538832877,5.6,2.6,0.4
milb_tmp:miguel_flores:2024,2024,MiLB,CLE,Miguel Flores,2.9347826086956523,4.084679462598718,3.738942389433151,11.543478260869565,4.891304347826087,0.5869565217391305
milb_tmp:cesar_aquino:2024,2024,MiLB,PIT,Cesar Aquino,0.9782608695652174,3.4325055495552395,3.68872408821531,7.239130434782608,1.3695652173913044,0.1956521739130435
milb_tmp:dony_aguilera:2024,2024,MiLB,CIN,Dony Aguilera,2.5620435102650987,3.603721078164064,4.220494054717033,6.109488370632159,2.3649632402447063,0.0
milb_tmp:andrew_bolivar:2024,2024,MiLB,STL,Andrew Bolivar,4.218749497085869,3.9056713188067063,4.089487322888151,11.179686167277554,5.484374346211631,0.2109374748542934
milb_tmp:yermain_ruiz:2024,2024,MiLB,BOS,Yermain Ruiz,1.7737224301835297,4.392042158245633,4.117794252783725,7.291969990754511,2.956204050305883,0.5912408100611766
milb_tmp:maximo_gonzalez:2024,2024,MiLB,COL,Maximo Gonzalez,3.4714281930729247,5.347412232379541,4.546040527257741,8.485713360844928,4.821428045934618,0.9642856091869236
milb_tmp:franyerson_reyes:2024,2024,MiLB,DET,Franyerson Reyes,2.699999705723386,3.997412379517848,4.128323895298344,6.749999264308465,1.349999852861693,0.3857142436747694
milb_tmp:edelvis_perez:2024,2024,MiLB,CLE,Edelvis Perez,3.9193553210049688,5.064693621815074,4.775322545166322,6.532258868341614,4.137097283283023,0.6532258868341614
milb_tmp:manuel_davila:2024,2024,MiLB,SDP,Manuel Davila,2.407643458350811,3.135219428143569,3.684186756667807,8.942675702445868,1.7197453273934362,0.0
milb_tmp:silvano_hechavarria:2024,2024,MiLB,TOR,Silvano Hechavarria,1.836734693877551,3.5474123818533765,3.3033170819282534,10.46938775510204,2.938775510204082,0.5510204081632653
milb_tmp:johan_dominguez:2024,2024,MiLB,CHW,Johan Dominguez,4.2471913753202095,5.289775320688593,5.222943130335365,7.5084276099410845,4.019663265928055,1.2893259532222066
milb_tmp:wilkel_hernandez:2024,2024,MiLB,DET,Wilkel Hernandez,4.337950321861133,4.832217131212343,4.533890193395749,8.077562668293144,4.1135735810752125,1.1966759508582434
