player_uid,season,league,team_id,name_full,avg,obp,slg,woba,wrc_plus,bb_pct,k_pct,iso,babip,pa
milb_tmp:jimmy_glowenke:2024,2024,MiLB,SFG,Jimmy Glowenke,0.198813056,0.3,0.308605341,0.2900146517998133,83.20432412305333,0.081632653,0.224489795,0.109792285,0.244897959,392
milb_tmp:zavier_warren:2024,2024,MiLB,MIL,Zavier Warren,0.205696202,0.308108108,0.341772151,0.3097228208103695,95.3283027917369,0.116216216,0.264864864,0.136075949,0.254716981,370
milb_tmp:kevin_made:2024,2024,MiLB,WSN,Kevin Made,0.220183486,0.325520833,0.299694189,0.3022473179735243,89.34228258932352,0.11658031,0.248704663,0.079510703,0.300429184,386
milb_tmp:roberto_campos:2024,2024,MiLB,DET,Roberto Campos,0.272300469,0.342323651,0.424882629,0.3553501060889469,126.45755318533044,0.084710743,0.231404958,0.15258216,0.340836012,484
milb_tmp:erick_pena:2024,2024,MiLB,KCR,Erick Pena,0.175824175,0.281990521,0.318681318,0.2952347807409639,76.84515715149111,0.119437939,0.400468384,0.142857143,0.29032258,427
milb_tmp:arol_vera:2024,2024,MiLB,LAA,Arol Vera,0.180555555,0.25,0.233333333,0.2341034884694256,48.09232995882282,0.077694235,0.288220551,0.052777778,0.257142857,399
milb_tmp:adrian_placencia:2024,2024,MiLB,LAA,Adrian Placencia,0.233243967,0.375271149,0.396782841,0.3691358522324138,119.4615483842451,0.160944206,0.319742489,0.163538874,0.350467289,466
milb_tmp:jose_salas:2024,2024,MiLB,MIN,Jose Salas,0.227138643,0.286103542,0.33038348,0.2915877071323446,80.34973976227398,0.061497326,0.278074866,0.103244837,0.316017316,374
milb_tmp:alex_ramirez:2024,2024,MiLB,NYM,Alex Ramirez,0.209979209,0.29074074,0.299376299,0.2783852358659108,77.05506219933103,0.101476014,0.226937269,0.08939709,0.269662921,542
milb_tmp:reginald_preciado:2024,2024,MiLB,CHC,Reginald Preciado,0.229226361,0.283819628,0.312320916,0.2898220508421131,84.67644814560839,0.063157894,0.286842105,0.083094555,0.320675105,380
milb_tmp:jhon_diaz:2024,2024,MiLB,TBR,Jhon Diaz,0.206185567,0.277777777,0.350515463,0.2990119611775433,84.85094105139541,0.083333333,0.254629629,0.144329896,0.246268656,432
milb_tmp:elijah_dunham:2024,2024,MiLB,NYY,Elijah Dunham,0.243697478,0.331695331,0.445378151,0.3528313387816895,125.08384600716498,0.108108108,0.27027027,0.201680673,0.307692307,407
milb_tmp:matt_koperniak:2024,2024,MiLB,STL,Matt Koperniak,0.308855291,0.37037037,0.511879049,0.3870749510752063,127.00497187012424,0.083820662,0.187134502,0.203023758,0.351428571,513
milb_tmp:bryson_horne:2024,2024,MiLB,ATL,Bryson Horne,0.237704918,0.29040404,0.355191256,0.3009285581262805,100.1101276750002,0.068181818,0.29040404,0.117486338,0.322448979,396
milb_tmp:francisco_urbaez:2024,2024,MiLB,CIN,Francisco Urbaez,0.273239436,0.356796116,0.414084507,0.3552365578584137,117.14256105274376,0.103614457,0.146987951,0.140845071,0.301369863,415
milb_tmp:jacob_buchberger:2024,2024,MiLB,STL,Jacob Buchberger,0.248663101,0.338028169,0.36631016,0.329933268363487,98.41735743556644,0.112676056,0.234741784,0.117647059,0.320895522,426
milb_tmp:jacob_wetzel:2024,2024,MiLB,CHC,Jacob Wetzel,0.253125,0.372395833,0.45625,0.3896734101252919,145.57694829086813,0.15284974,0.222797927,0.203125,0.320175438,386
milb_tmp:victor_labrada:2024,2024,MiLB,SEA,Victor Labrada,0.266475644,0.36,0.449856733,0.3722298137843609,132.51695630825455,0.106699751,0.250620347,0.183381089,0.348739495,403
milb_tmp:tt_bowens:2024,2024,MiLB,BAL,TT Bowens,0.226463104,0.28372093,0.407124681,0.3109472414781881,85.84334342105623,0.06744186,0.269767441,0.180661577,0.278195488,430
milb_tmp:yhoswar_garcia:2024,2024,MiLB,MIL,Yhoswar Garcia,0.291428571,0.351282051,0.345714285,0.3378721006731754,103.74713495789548,0.078680203,0.172588832,0.054285714,0.353146853,394
milb_tmp:ethan_workinger:2024,2024,MiLB,ATL,Ethan Workinger,0.253668763,0.337016574,0.385744234,0.3372340114516228,118.64792002735015,0.10825688,0.188990825,0.132075471,0.297814207,545
milb_tmp:deyvison_de_los_santos:2024,2024,MiLB,ARI,Deyvison De Los Santos,0.293680297,0.343053173,0.57063197,0.3918739960807181,126.92751715382276,0.058319039,0.246998284,0.276951673,0.330532212,583
milb_tmp:junior_franco:2024,2024,MiLB,ARI,Junior Franco,0.261235955,0.335,0.370786516,0.3340350311994552,96.63811562328893,0.095,0.1825,0.109550561,0.308243727,400
milb_tmp:angel_ortiz:2024,2024,MiLB,ARI,Angel Ortiz,0.296072507,0.381201044,0.465256797,0.3959259929295931,126.29834410045488,0.104166666,0.184895833,0.16918429,0.3515625,384
milb_tmp:yerlin_confidan:2024,2024,MiLB,CIN,Yerlin Confidan,0.248554913,0.3425,0.419075144,0.361703750193119,118.57864999032894,0.1225,0.2425,0.170520231,0.316872427,400
milb_tmp:wilfred_veras:2024,2024,MiLB,CHW,Wilfred Veras,0.266802443,0.31902985,0.423625254,0.3420065487368723,117.76361008035045,0.063432835,0.261194029,0.156822811,0.338235294,536
milb_tmp:yeiner_fernandez:2024,2024,MiLB,LAD,Yeiner Fernandez,0.244505494,0.336515513,0.335164835,0.3179802462529908,98.08593132152056,0.093078758,0.133651551,0.090659341,0.279220779,419
milb_tmp:junior_tilien:2024,2024,MiLB,NYM,Junior Tilien,0.231552162,0.302272727,0.330788804,0.2974396664987911,90.64114499182972,0.09090909,0.193181818,0.099236642,0.276872964,440
milb_tmp:jeremy_rivas:2024,2024,MiLB,STL,Jeremy Rivas,0.263291139,0.348785871,0.311392405,0.3165881520601824,89.81563142783244,0.100217864,0.185185185,0.048101266,0.324758842,459
milb_tmp:jose_fernandez:2024,2024,MiLB,ARI,Jose Fernandez,0.253405994,0.288659793,0.340599455,0.2920237410928785,77.13632612246298,0.043367346,0.216836734,0.087193461,0.310469314,392
milb_tmp:ricardo_olivar:2024,2024,MiLB,MIN,Ricardo Olivar,0.275204359,0.381062355,0.441416893,0.3840200143928616,138.49106866432413,0.143187066,0.203233256,0.166212534,0.330855018,433
milb_tmp:jose_devers:2024,2024,MiLB,CLE,Jose Devers,0.216145833,0.288732394,0.3203125,0.2891839248993818,77.58956590276694,0.08685446,0.251173708,0.104166667,0.279411764,426
milb_tmp:ronald_rosario:2024,2024,MiLB,BOS,Ronald Rosario,0.243589743,0.302107728,0.358974358,0.3072429838169375,89.16895690678125,0.074941451,0.19203747,0.115384615,0.287128712,427
milb_tmp:johnny_ascanio:2024,2024,MiLB,CIN,Johnny Ascanio,0.219672131,0.305714285,0.295081967,0.2955584798540387,78.56800096554396,0.095238095,0.159663865,0.075409836,0.253012048,357
milb_tmp:maick_collado:2024,2024,MiLB,CLE,Maick Collado,0.218068535,0.342783505,0.317757009,0.321778459296362,98.44762117883194,0.144329896,0.157216494,0.099688474,0.245136186,388
milb_tmp:esteban_gonzalez:2024,2024,MiLB,CLE,Esteban Gonzalez,0.27100271,0.335748792,0.4200542,0.3564743223973518,119.73086993506855,0.070048309,0.234299516,0.14905149,0.343173431,414
milb_tmp:jose_meza:2024,2024,MiLB,LAD,Jose Meza,0.260726072,0.372602739,0.442244224,0.3845607862080613,114.99518071154552,0.126027397,0.246575342,0.181518152,0.331730769,365
milb_tmp:jefrey_de_los_santos:2024,2024,MiLB,NYM,Jefrey De Los Santos,0.192771084,0.276595744,0.325301204,0.2829016502550308,80.82718866131793,0.090425531,0.27393617,0.13253012,0.255506607,376
milb_tmp:jared_serna:2024,2024,MiLB,MIA,Jared Serna,0.250972762,0.336717428,0.414396887,0.3475226890012092,117.46712871625424,0.094754653,0.170896785,0.163424125,0.281481481,591
milb_tmp:javier_rivas:2024,2024,MiLB,PIT,Javier Rivas,0.214673913,0.273869346,0.375,0.3077199405162178,83.71073401258698,0.039800995,0.328358208,0.160326087,0.299107142,402
milb_tmp:george_feliz:2024,2024,MiLB,SEA,George Feliz,0.226993865,0.326315789,0.386503067,0.339602171747308,88.224800757136,0.109375,0.270833333,0.159509202,0.283018867,192
milb_tmp:carlos_jimenez:2024,2024,MiLB,SEA,Carlos Jimenez,0.317757009,0.425587467,0.507788161,0.4367733597755432,149.34983570849656,0.148825065,0.242819843,0.190031152,0.425339366,383
milb_tmp:axel_sanchez:2024,2024,MiLB,SEA,Axel Sanchez,0.197674418,0.278061224,0.273255813,0.2649805839268528,53.80278065005019,0.089058524,0.282442748,0.075581395,0.268085106,393
milb_tmp:lizandro_espinoza:2024,2024,MiLB,STL,Lizandro Espinoza,0.201320132,0.301994301,0.313531353,0.3028321019944302,85.63227183766134,0.104519774,0.274011299,0.112211221,0.27093596,354
milb_tmp:jose_cordoba:2024,2024,MiLB,STL,Jose Cordoba,0.232142857,0.29347826,0.351190476,0.3086397186245607,89.19344335882512,0.064690026,0.185983827,0.119047619,0.276515151,371
milb_tmp:felix_taveras:2024,2024,MiLB,STL,Felix Taveras,0.184,0.301369863,0.32,0.3101413764365732,70.2678853848415,0.142857142,0.31292517,0.136,0.263157894,147
milb_tmp:christian_cerda:2024,2024,MiLB,ARI,Christian Cerda,0.236842105,0.369047619,0.321637426,0.3352717678985049,102.95400599332989,0.169047619,0.2,0.084795321,0.295719844,420
milb_tmp:miguel_villarroel:2024,2024,MiLB,STL,Miguel Villarroel,0.302752293,0.339826839,0.387614678,0.3436741390610982,110.86417546123,0.042918454,0.229613733,0.084862385,0.396341463,466
milb_tmp:victor_arias:2024,2024,MiLB,TOR,Victor Arias,0.28343949,0.389784946,0.442675159,0.3959642965195956,141.04607263105885,0.112903225,0.206989247,0.159235669,0.35064935,372
milb_tmp:newremberg_rondon:2024,2024,MiLB,DET,Newremberg Rondon,0.312883435,0.357954545,0.429447852,0.3845921475546701,111.5491817494826,0.062146892,0.15819209,0.116564417,0.365671641,177
milb_tmp:omar_alfonzo:2024,2024,MiLB,PIT,Omar Alfonzo,0.251948051,0.356984478,0.402597402,0.3614410966435625,117.5394478961362,0.135254988,0.259423503,0.150649351,0.326848249,451
milb_tmp:francisco_garcia:2024,2024,MiLB,COL,Francisco Garcia,0.265895953,0.3592233,0.39884393,0.3617035769834751,94.27988230661272,0.092233009,0.242718446,0.132947977,0.344,206
milb_tmp:joel_mendez:2024,2024,MiLB,NYY,Joel Mendez,0.292307692,0.405063291,0.569230769,0.4490117634399028,152.66257685324692,0.164556962,0.265822784,0.276923077,0.38095238,158
milb_tmp:arxy_hernandez:2024,2024,MiLB,CHW,Arxy Hernandez,0.238213399,0.312910284,0.34987593,0.3199890035508237,94.45114175411462,0.0809628,0.251641137,0.111662531,0.316151202,457
milb_tmp:wilman_diaz:2024,2024,MiLB,LAD,Wilman Diaz,0.248743718,0.31590909,0.36683417,0.3247361199422316,83.35853686986573,0.079545454,0.302272727,0.118090452,0.36121673,440
milb_tmp:armando_cruz:2024,2024,MiLB,WSN,Armando Cruz,0.224431818,0.264550264,0.275568181,0.2607765339669727,61.36598482071604,0.049350649,0.137662337,0.051136363,0.254966887,385
milb_tmp:cristian_hernandez:2024,2024,MiLB,CHC,Cristian Hernandez,0.260969976,0.374269005,0.381062355,0.3662405662573947,130.38111468755235,0.14619883,0.222222222,0.120092379,0.342857142,513
milb_tmp:shalin_polanco:2024,2024,MiLB,PIT,Shalin Polanco,0.191099476,0.280092592,0.342931937,0.2980101693508237,77.94301161755894,0.101851851,0.310185185,0.151832461,0.259414225,432
milb_tmp:victor_acosta:2024,2024,MiLB,CIN,Victor Acosta,0.185507246,0.298507462,0.286956521,0.287327926253798,75.05751995098652,0.108910891,0.25990099,0.101449275,0.253164556,404
milb_tmp:angel_genao:2024,2024,MiLB,CLE,Angel Genao,0.32962138,0.379032258,0.498886414,0.4045973081781406,150.50035005874074,0.076612903,0.155241935,0.169265034,0.373983739,496
milb_tmp:ariel_almonte:2024,2024,MiLB,CIN,Ariel Almonte,0.199074074,0.30632411,0.391203703,0.3307726852714069,99.61203519227294,0.132411067,0.322134387,0.192129629,0.259842519,506
milb_tmp:manuel_beltre:2024,2024,MiLB,TOR,Manuel Beltre,0.235751295,0.334080717,0.32642487,0.3252675880207105,97.1905513675712,0.096412556,0.186098654,0.090673575,0.286666666,446
milb_tmp:manuel_pena:2024,2024,MiLB,ARI,Manuel Pena,0.274944567,0.327198364,0.370288248,0.3248899309669292,98.49606991382451,0.067209775,0.215885947,0.095343681,0.349854227,491
milb_tmp:samuel_zavala:2024,2024,MiLB,CHW,Samuel Zavala,0.186666666,0.339784946,0.301333333,0.3154198541436144,97.04886324491358,0.177730192,0.222698072,0.114666667,0.233962264,467
milb_tmp:yeison_morrobel:2024,2024,MiLB,TEX,Yeison Morrobel,0.211401425,0.286624203,0.32304038,0.2865804223304099,78.25729334382896,0.080679405,0.225053078,0.111638955,0.258064516,471
milb_tmp:starlin_aguilar:2024,2024,MiLB,SEA,Starlin Aguilar,0.24,0.31547619,0.34,0.3190083606612114,76.46229175842375,0.083333333,0.196428571,0.1,0.299145299,168
milb_tmp:hendry_mendez:2024,2024,MiLB,PHI,Hendry Mendez,0.283911671,0.386058981,0.391167192,0.3653090097891387,130.67855460658012,0.139410187,0.139410187,0.107255521,0.329545454,373
milb_tmp:ronald_hernandez:2024,2024,MiLB,NYM,Ronald Hernandez,0.260981912,0.355056179,0.346253229,0.3426539252201716,104.44270518960928,0.116853932,0.251685393,0.085271317,0.354243542,445
milb_tmp:aneudis_mordan:2024,2024,MiLB,BAL,Aneudis Mordan,0.218487394,0.311111111,0.37535014,0.3309574553995956,106.67123520931824,0.113300492,0.280788177,0.156862746,0.282608695,406
milb_tmp:anderson_de_los_santos:2024,2024,MiLB,BAL,Anderson De Los Santos,0.1966759,0.311320754,0.321329639,0.3115723976549112,94.77490452992345,0.131764705,0.312941176,0.124653739,0.280542986,425
milb_tmp:derwin_laya:2024,2024,MiLB,SFG,Derwin Laya,0.289855072,0.392857142,0.384057971,0.3809827537763686,103.93974567923462,0.13095238,0.196428571,0.094202899,0.355140186,168
milb_tmp:enmanuel_ramirez:2024,2024,MiLB,WSN,Enmanuel Ramirez,0.256944444,0.325,0.326388888,0.3232401318848133,81.81184711039123,0.09375,0.1875,0.069444444,0.32173913,160
milb_tmp:esmerlyn_valdez:2024,2024,MiLB,PIT,Esmerlyn Valdez,0.226256983,0.351724137,0.46368715,0.3837059880125111,130.4908170834923,0.135632183,0.305747126,0.237430167,0.283653846,435
milb_tmp:leonardo_bernal:2024,2024,MiLB,STL,Leonardo Bernal,0.261538461,0.336384439,0.402564102,0.3454907520139245,113.62281611484087,0.098398169,0.219679633,0.141025641,0.319298245,437
milb_tmp:yancel_guerrero:2024,2024,MiLB,STL,Yancel Guerrero,0.253731343,0.354430379,0.45522388,0.3854433067991764,113.7658564586998,0.069620253,0.354430379,0.201492537,0.378378378,158
milb_tmp:thayron_liranzo:2024,2024,MiLB,DET,Thayron Liranzo,0.243626062,0.377622377,0.407932011,0.3717362427041458,133.3508303808804,0.174825174,0.237762237,0.164305949,0.30962343,429
milb_tmp:yhoangel_aponte:2024,2024,MiLB,TOR,Yhoangel Aponte,0.183800623,0.303664921,0.30529595,0.3007908519945647,81.08788103235472,0.112565445,0.306282722,0.121495327,0.258706467,382
milb_tmp:leo_balcazar:2024,2024,MiLB,CIN,Leo Balcazar,0.264102564,0.295121951,0.353846153,0.3029132057980793,85.03092893631818,0.034146341,0.243902439,0.089743589,0.339160839,410
milb_tmp:gregory_barrios:2024,2024,MiLB,MIL,Gregory Barrios,0.288177339,0.342163355,0.366995073,0.3316944932306049,104.14810034236883,0.066079295,0.116740088,0.078817734,0.321329639,454
milb_tmp:luis_castillo:2024,2024,MiLB,MIL,Luis Castillo,0.207070707,0.309523809,0.388888888,0.3346931625343455,101.78774810055243,0.125541125,0.255411255,0.181818181,0.241509433,462
milb_tmp:jadher_areinamo:2024,2024,MiLB,MIL,Jadher Areinamo,0.30117647,0.349036402,0.442352941,0.3638490067531111,123.87381609269605,0.070663811,0.111349036,0.141176471,0.318918918,467
milb_tmp:gleider_figuereo:2024,2024,MiLB,TEX,Gleider Figuereo,0.226635514,0.30912863,0.422897196,0.3432062509396264,115.62344550003404,0.097510373,0.269709543,0.196261682,0.275,482
milb_tmp:anderdson_rojas:2024,2024,MiLB,ARI,Anderdson Rojas,0.24556962,0.315315315,0.354430379,0.3196563617334709,80.69325534800686,0.082959641,0.165919282,0.108860759,0.285714285,446
milb_tmp:yohairo_cuevas:2024,2024,MiLB,NYM,Yohairo Cuevas,0.212987012,0.332603938,0.296103896,0.3147599171651037,85.95180470471198,0.142231947,0.260393873,0.083116884,0.303370786,457
milb_tmp:hector_rodriguez:2024,2024,MiLB,CIN,Hector Rodriguez,0.274161735,0.309259259,0.420118343,0.3341860094406609,105.04317574647428,0.048059149,0.133086876,0.145956608,0.296728971,541
milb_tmp:pedro_ramirez:2024,2024,MiLB,CHC,Pedro Ramirez,0.284482758,0.347572815,0.381465517,0.3417557382861927,110.08658439177135,0.083495145,0.180582524,0.096982759,0.345013477,515
milb_tmp:bryant_betancourt:2024,2024,MiLB,COL,Bryant Betancourt,0.238095238,0.31615925,0.375661375,0.3221249056923305,87.56787577485458,0.094688221,0.2147806,0.137566137,0.281588447,433
milb_tmp:felix_tena:2024,2024,MiLB,COL,Felix Tena,0.248803827,0.3107221,0.370813397,0.3237742389057084,85.29802681113323,0.05021834,0.220524017,0.12200957,0.314102564,458
milb_tmp:derlin_figueroa:2024,2024,MiLB,KCR,Derlin Figueroa,0.222737819,0.303278688,0.364269141,0.3206706689613311,92.52295360656086,0.099593495,0.219512195,0.141531322,0.263492063,492
milb_tmp:andy_perez:2024,2024,MiLB,COL,Andy Perez,0.283730158,0.317254174,0.42063492,0.3397831985498449,94.75668657945364,0.045955882,0.143382352,0.136904762,0.314420803,544
milb_tmp:ezequiel_surun:2024,2024,MiLB,ARI,Ezequiel Surun,0.297297297,0.377906976,0.405405405,0.3918455055979795,118.772352048901,0.087209302,0.261627906,0.108108108,0.403846153,172
milb_tmp:kenny_castillo:2024,2024,MiLB,ARI,Kenny Castillo,0.28034682,0.325459317,0.375722543,0.3311164968908615,87.57352235311548,0.054973821,0.243455497,0.095375723,0.361867704,382
milb_tmp:willy_montero:2024,2024,MiLB,NYY,Willy Montero,0.244239631,0.310699588,0.354838709,0.3189218945709275,92.56244151086344,0.082304526,0.211934156,0.110599078,0.299093655,486
milb_tmp:jorge_ruiz:2024,2024,MiLB,LAA,Jorge Ruiz,0.211165048,0.274725274,0.286407766,0.2701499454267732,59.09489313768689,0.068817204,0.184946236,0.075242718,0.25609756,465
milb_tmp:allan_castro:2024,2024,MiLB,BOS,Allan Castro,0.229213483,0.343396226,0.4,0.3444590417273117,112.54133396808076,0.139622641,0.233962264,0.170786517,0.279742765,530
milb_tmp:cesar_quintas:2024,2024,MiLB,SFG,Cesar Quintas,0.228346456,0.320454545,0.385826771,0.3349925607442856,89.07123683753842,0.086363636,0.218181818,0.157480315,0.269784172,440
milb_tmp:diego_velasquez:2024,2024,MiLB,SFG,Diego Velasquez,0.287769784,0.368200836,0.383693045,0.3514578854937932,118.68220455000709,0.098360655,0.170081967,0.095923261,0.346268656,488
milb_tmp:anyelo_encarnacion:2024,2024,MiLB,STL,Anyelo Encarnacion,0.22,0.332386363,0.326666666,0.3250426099720326,95.9720313517692,0.132768361,0.296610169,0.106666666,0.315789473,354
milb_tmp:luis_ravelo:2024,2024,MiLB,BOS,Luis Ravelo,0.222222222,0.308270676,0.307692307,0.2940445000067689,80.78434046740921,0.09774436,0.225563909,0.085470085,0.284615384,399
milb_tmp:ahbram_liendo:2024,2024,MiLB,BOS,Ahbram Liendo,0.196286472,0.290023201,0.254641909,0.2659298448440923,62.88118686236489,0.113689095,0.375870069,0.058355437,0.330232558,431
milb_tmp:isaias_dipre:2024,2024,MiLB,PIT,Isaias Dipre,0.300751879,0.44117647,0.578947368,0.4854712261873133,171.5452897542168,0.157894736,0.181286549,0.278195489,0.333333333,171
milb_tmp:hans_montero:2024,2024,MiLB,NYY,Hans Montero,0.206489675,0.305128205,0.333333333,0.3113095092467772,87.89460416019452,0.112531969,0.289002557,0.126843658,0.281818181,391
milb_tmp:juan_alonso:2024,2024,MiLB,LAD,Juan Alonso,0.228915662,0.353086419,0.355421686,0.345363261817414,98.2031747904818,0.128395061,0.345679012,0.126506024,0.364583333,405
milb_tmp:elio_campos:2024,2024,MiLB,ATL,Elio Campos,0.246753246,0.33898305,0.285714285,0.3300456165593896,83.92268072045364,0.11235955,0.151685393,0.038961039,0.291338582,178
milb_tmp:luis_suisbel:2024,2024,MiLB,SEA,Luis Suisbel,0.275789473,0.351449275,0.435789473,0.3657603584054161,110.68990524684494,0.088768115,0.260869565,0.16,0.351515151,552
milb_tmp:rayne_doncon:2024,2024,MiLB,MIN,Rayne Doncon,0.253521126,0.341523341,0.430985915,0.3607693807832126,122.2726777086316,0.11056511,0.218673218,0.177464789,0.30620155,407
milb_tmp:carlos_jorge:2024,2024,MiLB,CIN,Carlos Jorge,0.219718309,0.291457286,0.394366197,0.317748067367017,94.52412674822924,0.077114427,0.310945273,0.174647888,0.295964125,402
milb_tmp:frederick_bencosme:2024,2024,MiLB,BAL,Frederick Bencosme,0.240449438,0.318,0.348314606,0.310293307185173,85.94636394777966,0.097222222,0.162698412,0.107865168,0.276536312,504
milb_tmp:tanner_murray:2024,2024,MiLB,TBR,Tanner Murray,0.29047619,0.328125,0.423809523,0.3469734181250845,121.57669990523956,0.046875,0.162946428,0.133333333,0.335276967,448
milb_tmp:marcos_castanon:2024,2024,MiLB,SDP,Marcos Castanon,0.227160493,0.315450643,0.372839506,0.3196158805630237,103.89648803647948,0.096566523,0.223175965,0.145679013,0.268707482,466
milb_tmp:luis_marinez:2024,2024,MiLB,OAK,Luis Marinez,0.179856115,0.344632768,0.294964028,0.3276534629139033,74.96820306207098,0.169491525,0.327683615,0.115107913,0.275,177
milb_tmp:cole_cummings:2024,2024,MiLB,SDP,Cole Cummings,0.219026548,0.305609284,0.345132743,0.3043364050079361,94.04795174203085,0.096711798,0.334622823,0.126106195,0.323636363,517
milb_tmp:miguel_bleis:2024,2024,MiLB,BOS,Miguel Bleis,0.22047244,0.303030303,0.354330708,0.3138290699267443,90.78400185880896,0.09090909,0.214452214,0.133858268,0.260714285,429
milb_tmp:raudelis_martinez:2024,2024,MiLB,TBR,Raudelis Martinez,0.202614379,0.28,0.287581699,0.2778135464872632,71.97827467199555,0.091168091,0.142450142,0.08496732,0.226053639,351
milb_tmp:tyler_mcdonough:2024,2024,MiLB,BOS,Tyler McDonough,0.241463414,0.31277533,0.35609756,0.3083771607996875,86.72484255759423,0.092307692,0.287912087,0.114634146,0.339416058,455
milb_tmp:mike_antico:2024,2024,MiLB,STL,Mike Antico,0.266219239,0.330645161,0.425055928,0.3411611770429918,102.05641278530337,0.078,0.206,0.158836689,0.310240963,500
milb_tmp:abimelec_ortiz:2024,2024,MiLB,TEX,Abimelec Ortiz,0.243436754,0.327731092,0.431980906,0.346904928068153,112.59906976531204,0.105042016,0.218487394,0.188544152,0.28,476
milb_tmp:andy_thomas:2024,2024,MiLB,SFG,Andy Thomas,0.224867724,0.313084112,0.312169312,0.2964482676481532,87.4081656640829,0.099537037,0.201388888,0.087301588,0.278745644,432
milb_tmp:tyler_hardman:2024,2024,MiLB,NYY,Tyler Hardman,0.185185185,0.268844221,0.304843304,0.270244827072824,70.08133073833727,0.09774436,0.388471177,0.119658119,0.287958115,399
milb_tmp:chris_meyers:2024,2024,MiLB,DET,Chris Meyers,0.255656108,0.34194831,0.429864253,0.353847321293226,125.06686319207913,0.091451292,0.258449304,0.174208145,0.320945945,503
milb_tmp:caleb_roberts:2024,2024,MiLB,ARI,Caleb Roberts,0.242788461,0.338842975,0.454326923,0.3594737194833301,106.85938698987827,0.113402061,0.24742268,0.211538462,0.288256227,485
milb_tmp:grant_richardson:2024,2024,MiLB,NYY,Grant Richardson,0.257069408,0.318604651,0.401028277,0.3283418207667595,109.6144503594858,0.074245939,0.280742459,0.143958869,0.346007604,431
milb_tmp:cooper_bowman:2024,2024,MiLB,OAK,Cooper Bowman,0.262331838,0.350775193,0.419282511,0.352593922684359,108.73610614233525,0.110898661,0.214149139,0.156950673,0.320121951,523
milb_tmp:justice_bigbie:2024,2024,MiLB,DET,Justice Bigbie,0.247950819,0.333333333,0.334016393,0.3108283011075843,83.53420605464734,0.107526881,0.186379928,0.086065574,0.303896103,558
milb_tmp:ben_malgeri:2024,2024,MiLB,DET,Ben Malgeri,0.251781472,0.323404255,0.408551068,0.3342650366590378,112.2714424591632,0.091489361,0.314893617,0.156769596,0.356060606,470
milb_tmp:ben_cowles:2024,2024,MiLB,CHC,Ben Cowles,0.286135693,0.372151898,0.457227138,0.3763713779328744,140.9196508694136,0.103797468,0.177215189,0.171091445,0.330827067,395
milb_tmp:noah_mendlinger:2024,2024,MiLB,STL,Noah Mendlinger,0.279891304,0.353510895,0.33423913,0.32702395731254,96.75351783765116,0.072289156,0.125301204,0.054347826,0.323899371,415
milb_tmp:wes_clarke:2024,2024,MiLB,MIL,Wes Clarke,0.243835616,0.343529411,0.46849315,0.3609789455638212,116.3339758739946,0.124705882,0.338823529,0.224657534,0.334975369,425
milb_tmp:ruben_ibarra:2024,2024,MiLB,CIN,Ruben Ibarra,0.238219895,0.328018223,0.397905759,0.339175454129889,109.1125820088722,0.10430839,0.253968253,0.159685864,0.296153846,441
milb_tmp:luke_waddell:2024,2024,MiLB,ATL,Luke Waddell,0.235148514,0.316702819,0.321782178,0.2970455802185158,73.54860871826543,0.088362068,0.137931034,0.086633664,0.270348837,464
milb_tmp:riley_tirotta:2024,2024,MiLB,TOR,Riley Tirotta,0.247222222,0.385135135,0.433333333,0.3742904679231665,125.51537474072433,0.162162162,0.272522522,0.186111111,0.327433628,444
milb_tmp:cal_conley:2024,2024,MiLB,ATL,Cal Conley,0.242424242,0.305283757,0.311688311,0.2927671746731737,94.71644915442248,0.083495145,0.176699029,0.069264069,0.292225201,515
milb_tmp:wyatt_young:2024,2024,MiLB,NYM,Wyatt Young,0.286885245,0.386946386,0.357923497,0.3523882556628514,122.82924024869384,0.12037037,0.212962962,0.071038252,0.371323529,432
milb_tmp:peyton_wilson:2024,2024,MiLB,KCR,Peyton Wilson,0.227790432,0.338491295,0.380410022,0.3354750950207082,104.73464479381836,0.131528046,0.222437137,0.15261959,0.274760383,517
milb_tmp:dillan_shrum:2024,2024,MiLB,KCR,Dillan Shrum,0.234256926,0.328227571,0.41813602,0.3430866712553496,109.64076114150068,0.098468271,0.315098468,0.183879094,0.320833333,457
milb_tmp:phillip_sikes:2024,2024,MiLB,BOS,Phillip Sikes,0.235142118,0.325056433,0.400516795,0.3339554980969052,106.78047866009392,0.097065462,0.291196388,0.165374677,0.314516129,443
milb_tmp:shawn_goosenberg:2024,2024,MiLB,CHW,Shawn Goosenberg,0.250645994,0.324074074,0.416020671,0.3413702732434979,113.92673383625268,0.087759815,0.272517321,0.165374677,0.33076923,433
milb_tmp:austin_gauthier:2024,2024,MiLB,LAD,Austin Gauthier,0.253363228,0.373831775,0.358744394,0.3454938410373216,102.89947683696256,0.145794392,0.192523364,0.105381166,0.315634218,535
milb_tmp:geuri_lubo:2024,2024,MiLB,CHC,Geuri Lubo,0.287769784,0.384146341,0.402877697,0.3814616701224955,108.1861127705815,0.121951219,0.195121951,0.115107913,0.349056603,164
milb_tmp:wilfredo_lara:2024,2024,MiLB,MIA,Wilfredo Lara,0.252010723,0.339578454,0.36997319,0.3331257863223832,112.37308798768066,0.103044496,0.220140515,0.117962467,0.316363636,427
