retroID,mlbam
,442401
,689994
trlir001,123470
,451876
,555797
,682454
rosem001,425852
,627803
,695672
,444592
,459392
millb116,818154
,821684
,464837
,824178
,681664
,456342
,581221
,456684
,678236
,476082
,566532
,642503
,831950
kauft101,116863
,543415
,437948
,441075
,815197
quijj001,650671
,528498
,809096
,815005
,593463
,669788
,444259
,664997
,470074
,622047
,682760
,677928
,465803
,455032
,674976
,676221
,699940
fitzm102,114194
,829308
,691392
,476125
,691405
brewc102,820392
,699457
messt101,118991
,680673
,437424
,821117
richt104,
,436795
,468759
,680400
,689799
,672557
,802458
,687725
,607440
,690416
,682716
,821638
,571530
,701186
,606173
,554817
,669068
,694531
,445027
,566759
,831763
horlj101,116151
,663510
,642596
,668921
,690335
,607470
,492883
stapj101,122682
,687105
,500890
,606342
,801942
realj001,592663
,439153
,808389
,408218
chacj001,468504
,554984
blaib101,111061
koscg901,
,694262
,627488
,454609
,425770
,473743
,808764
,469703
,830590
,489378
,693637
,699825
,565286
,573070
,447759
,803516
,823840
lafaj101,117403
,688293
,658726
,445194
,690976
,489078
,672387
,612324
athec101,110361
,645505
,669258
,556239
,518604
,689204
,514052
,687706
hafec101,115295
,695296
,448826
,564991
,817002
munor001,682610
,686394
,528335
,670239
niekl001,408067
,801709
,683637
,456706
nelsj001,119704
carrw101,820170
metzu101,818168
,442936
,443091
,817295
,830210
amada001,691182
darwb101,113059
,813855
,559162
,818140
,572915
,700170
,444729
dantj001,452202
,594020
ceder002,430592
,678740
,437267
,685336
moord001,119292
,694851
,802002
,506081
,680916
,572369
,667811
,692326
,679025
,530210
,450227
,659738
,700857
,533553
robbj901,
,471243
,519210
,663434
,547870
,805028
,682899
,449788
,439342
,571637
,450821
,457958
,564913
,666909
,450904
,626449
,475822
,673623
,572897
,802364
,477617
,443017
,444124
,605299
,668855
,665313
larke101,117502
,468761
,455358
schwh101,121915
,813417
,477367
,465189
,831644
dunnb001,694362
,820892
,443969
,656943
pattp101,120299
,659147
,506690
,569294
,672404
,670113
,443129
ellib001,623395
,695671
,821173
,686530
,669465
,562938
,658256
,442220
,802624
,693749
,440665
,456853
,470547
,829486
newej101,119734
broum001,111522
gileb002,114789
cabrj001,111850
,802694
,459741
,528525
,693669
,465564
,688319
,691315
lavam001,117543
,806374
,693273
,518550
,446678
,471320
burnd101,111744
,699885
,688026
,831494
,810101
,809120
,558549
,465899
,806006
,455449
,577430
sizeg001,429713
,621193
,819676
,581364
,832184
,598573
,442540
,446918
,562038
,656390
,465030
,557700
,456633
,804116
mccld101,818256
,600947
,459436
,453536
,822903
littb001,117821
,489993
,671104
,436287
,571985
,823897
,569128
,568261
,811213
,818888
,519488
,681188
,802217
,456629
,823135
raczm001,120865
,444215
,821317
,472342
mokaj101,119231
,438853
,567823
okers001,595345
,458951
,441644
,668729
,441511
,676975
,702431
,808942
,602334
,439993
,463917
,501916
,593817
,676281
,820993
hahnj001,534910
,595356
olsea901,
,449011
,669670
johne101,116588
fernc101,114078
castp001,112102
,543678
wilsb002,435064
,678585
,465150
millr107,119108
,545623
,702078
,501757
,574889
,569846
,450719
,622661
,465075
,455105
,825097
,699399
,489450
,679752
andeb101,110245
mayee102,118483
,805725
,572758
,703005
,529343
,519378
,692720
,814243
rosel102,121464
,830893
,558203
,529120
,682089
,814295
gay-w101,819406
,810910
amesr101,110219
,800959
,436316
dibbr001,113333
,440187
fiort001,150106
,569589
,804716
latit101,117532
mccat102,118556
,808227
,658543
,528277
,569065
,559943
,466808
,822883
,448182
,819248
,558018
,502394
roser901,622329
,690669
moorm901,623946
,438255
garae001,408199
,702699
,462665
,670577
mejim001,118924
,470932
,572770
chrij002,112270
rea-c001,607067
,684974
,666785
rebea101,120973
bonuz101,111206
,695536
,440437
bagbj102,110430
,688497
,556941
,469898
culpb102,112930
,559279
,823627
,820153
,449039
,435892
,516188
,690834
massr101,118404
,813364
cartj002,112062
,435776
,596109
,683831
,809929
,824735
,673175
rojes101,121407
,594013
,436447
monrl101,119253
fortg101,114321
ragac001,666142
mcelf101,118664
,801857
,820334
,667802
,823326
adcot001,686654
,670835
,439822
,831050
,673675
,452134
,811719
,519021
,680979
rousj101,817424
,687337
,611474
,682738
,520978
,435732
,801586
,501968
,680005
murrj101,119585
,476052
,572030
,446594
shirm101,122171
,476809
,442759
,831753
,489726
,676844
bowmm001,621199
diaza001,113324
,495668
,533106
,690684
,442742
,701675
samce101,121646
,570705
,691529
,448428
browj004,150343
,822597
,683023
,516730
,547171
,564192
woots001,279564
,682057
torrp101,123407
,448508
,441790
,442656
salvj101,121643
,470534
,441746
leitd101,117656
,465049
longr101,117896
,689816
schah101,121761
,820338
,531832
,559067
,460614
,554861
davit101,113140
howan101,818948
,514900
crosa101,112862
,667375
,442706
,543505
wyatj101,124628
,689993
,438525
,544939
,676434
,565792
,454485
,642421
,701023
,803427
,835438
,560729
,454411
,440424
,461557
,681439
,572894
,800087
ortir102,817912
uhl-b101,123548
shotb101,122192
,519164
,623312
broog701,499385
,802995
hereg002,628338
,803369
,831477
isree101,
,702822
,438572
,607304
,476495
,606313
,452281
peteb103,120453
,669646
metct001,445195
,689784
nunea001,119865
,663506
,820784
,440180
,701221
kenwd102,117001
,441856
ryalm001,121583
,623278
,663336
,531855
,541637
,510602
,832420
jackw102,818850
,650824
yelde001,124659
,557809
ether101,819626
,809434
,570237
jennd001,116529
reusr001,121089
whitr002,124184
,695397
,829966
,476733
,815387
,471207
albaj001,452293
,457345
,503030
,437405
,438269
,811749
westl101,124113
,621046
,400153
,530272
laffa001,444836
,808241
,689679
,831390
deanh101,113172
,594938
,436481
,822789
,538188
,808059
,455638
,818897
,828755
,571526
,670240
,672398
,556966
,516651
,821957
,805454
,451793
,683170
,461601
,473648
,607368
davij101,113117
,660669
,596802
,822456
,688606
sundj001,122983
,802087
,453334
,436816
,466695
,814412
,476408
,694374
,470431
,473141
,473854
,439269
,809908
,811658
,467272
,831884
,460911
,571601
,670204
,623346
,438197
,800301
,678699
,829313
,567962
,808073
,821067
perej102,817785
,694226
,518592
,461490
,656512
,502012
,489123
,436205
kellk001,220305
mccab001,435221
,490942
,562821
,443481
konep001,117244
waltc102,816747
,529347
guerp801,463313
gillp102,114811
,573037
,436803
,450063
,476143
,529812
mereg101,818177
,517355
,607764
,656417
,692680
mclaf102,818211
,810021
,559802
,502811
,800011
mcsot101,118877
brinu101,820384
,808366
,425897
,673946
,568306
quina901,
,828543
rhemf101,121120
,468522
,688608
,440987
,676952
donnj101,113448
,814112
ayall001,425646
,440730
,670323
roesp801,
,682090
,467181
,502651
,441078
,502362
,689710
,460278
,673965
,681067
,642604
,685780
,567535
thomt105,123301
,830431
,464236
,678126
,808772
,529930
,470761
,448683
,692842
,641547
,442010
,699773
,546543
aybae001,430947
,801137
,681132
,557532
,439237
,819666
,571880
,469128
,489046
,803674
,453111
,682487
,691763
,687635
,823314
,516411
,437164
,440906
baked103,110462
,560671
dilld101,113362
,443220
,687721
,453833
,701209
,690003
hennj701,431032
,811696
,571492
,442438
,533775
,831662
,567818
,690316
,640905
,461088
ramsl101,817619
,464758
leakm001,502190
,803003
,809082
,692609
shafj001,596101
,676547
szczm001,519333
,500001
,694672
,680661
,822035
,451172
eshet001,664045
,627897
,457225
,823915
,519181
,437068
,816795
,819193
padlk001,656821
,669925
beckg101,110774
,438491
,807391
,569250
,556269
,833535
kreuf101,117317
,677570
,453540
,644317
,471014
,450326
desse001,113296
,642724
,491102
hineb802,547750
,457839
owens101,817903
perem002,120412
beckb102,110773
joycc901,
,599735
,816091
ingeb101,116388
,441088
,440344
,563195
,501892
,681891
,444086
,662950
,439713
,517891
chils101,820090
martj101,118343
,821863
,689405
,570653
danik001,113039
,444090
peted003,656849
,623896
smitk101,122422
,690272
wagnb103,123778
,467910
gaglp101,114511
,703509
,459571
gibsb001,114757
,691546
,455639
,685952
sudoe901,
,492733
walks001,667727
,501883
,688799
,677658
matzs001,571927
,472905
,594133
caldi001,111869
,476860
,528284
,693726
,808701
kellm001,116954
,565619
,442798
,556256
,685388
,438022
,581335
,811268
,450318
,518591
,805697
adelj001,666176
,531768
,671281
,814343
,463683
,545995
,832130
,804588
,699261
,555624
,446569
,437053
jonem001,116711
,437707
,683753
,699610
,829483
,474613
,692625
carea101,111987
,623218
,462190
,690000
,453823
,808554
,630241
,684944
,436321
,446267
,524788
,665103
,444555
,526108
,808656
,435853
,438245
,465781
mosse101,119449
,465008
,449030
,605371
,622204
,519140
,451580
,670285
,468379
,813969
alleb102,110159
travv901,
,438199
englj901,
,688834
greet005,488919
,445598
,594796
,538215
,685278
,472461
,462573
rodrj007,677594
,701556
,571478
,457430
keete101,818647
,806470
,455988
,437337
,466945
,559450
millh103,119095
glens101,819363
,831596
,593593
,605146
ewinj101,113956
may-j001,594576
,449057
,691740
,656478
,821734
,528644
,501510
,808614
russj105,817403
,680295
,702304
kwans001,680757
,459449
,660574
,820690
,519103
vanol901,427520
sproc101,122623
,442614
,669185
,451936
,686872
,641349
reesp001,121009
,657750
,657758
,445304
,443910
,439905
farrj105,114022
,458929
,467568
mackp102,818390
,407904
beauk801,499527
,545887
,831791
,682517
,684216
byrds101,111839
,461849
,821340
,444984
,569157
,529405
,663325
,681072
,473694
,538488
,696063
,451769
,809142
lipsh101,818478
dawsm901,
,802635
,801878
,518551
,698926
,501641
rappp001,120933
,461481
,660433
,451356
,564481
,443145
,676065
nileh101,119801
,485037
,542404
,687514
marqj002,457812
,461879
,700114
,831002
,815622
,802161
dobnr001,677976
,468368
,667385
,500735
,676911
,821387
quire001,606019
kellr103,116937
,624228
,568137
,518583
,660425
,807722
,808448
,692968
,503557
,470999
,500257
,669417
,672766
,564144
,594934
,686510
,836008
,438910
,443629
,682572
,830172
,802022
,464629
,635884
,677070
seldb101,817313
hermr101,115813
,680986
owenj103,817906
,563867
,689356
oroup101,120059
amarr001,110214
,544620
,439166
,596257
,689460
signw101,122226
,444245
,500768
cordp101,819983
,588993
,665041
,806643
,567075
,468706
,829761
,499538
,676447
,446894
,502710
,449614
,592224
,607114
,622240
,469439
,594571
,575188
,627512
camad001,547176
harvm001,518774
,676711
,641570
,831969
,665821
fullf101,114477
spris001,122621
,466976
,447832
,691326
menac001,691441
,688192
,567705
,488734
,806159
,441632
,488774
,474509
,444036
,701855
,822023
,800499
,821329
,451597
robir001,121321
,567241
gibsd001,136763
dursc101,113666
,442187
,473176
mcnae101,118840
wilsc103,816524
,686255
,447803
,683825
,458349
barnf102,110579
baldk101,110498
,457383
shelu101,817287
,477177
,435746
,832787
,458070
campj107,820202
,828660
,662946
,801275
,700944
,643419
,809848
,438699
,816610
,702002
,437300
,455423
,552668
,687379
ecked001,113726
,568159
bolab101,111166
,595024
davie001,113102
,822785
,436995
,598018
,814701
,836198
,814389
,469779
russj104,121561
baker101,820617
,463980
,562479
,663696
,453137
,465296
,655840
clarj003,400075
,613535
,435521
dozib001,572821
,503805
,657528
,823178
estam901,482631
rakej001,132680
winfd001,124448
currf901,
,643837
,688032
,664082
,667542
pilam901,
,442397
cattj101,112139
,688284
,443508
,695597
,813880
,473372
,471350
brenb102,111430
,666680
,693635
,465101
,441684
,520530
,825759
,445385
,821162
,699598
,822358
,457467
,682768
,572693
,607695
,668667
,447823
,667687
,684939
,660739
,450638
,448785
,517031
,521068
,812897
hrbek001,116243
,803179
,642548
rowlc101,121510
,621481
,814087
hendk101,115748
,663685
,703727
danie101,819886
,571490
,473659
,605186
simmn001,122245
,685588
loweu101,818416
,702522
,657707
,816989
,815913
,439265
,809307
,831645
,559586
,471071
,470579
,831895
,451239
,641094
,703660
,443855
,607463
,541924
gustj001,594311
,441646
grayc102,115060
,581194
,562968
,566304
,573661
,440133
,436851
,681046
,680586
,450271
,567859
pryoa101,817659
,472617
,669972
,451648
,699612
,686536
,543402
holtg801,
radad101,120866
,821859
,530379
,439113
,641301
,829702
,667347
,493861
,435978
,453439
,808925
frano102,819484
,446908
,560642
,442967
,832311
,531521
,625558
spinh101,122600
,701776
,678285
,451180
,670275
,829650
,822110
,688093
,808509
,627509
,622817
,436770
,502359
,458413
,573031
carrj002,468528
frees001,518693
,694707
,805715
,439642
,573583
,701636
menhp001,118950
,802181
,814269
,663930
,502768
byerb103,111831
,642864
,827496
tremd801,492539
,447747
fifes001,543155
,806864
perey001,120417
,819050
,815884
,569251
,689437
,520768
,531537
metzr101,119001
gehrp101,114683
tapsd101,
,469373
,452087
,454642
,702614
marij002,545350
,684693
,816477
law-d001,571882
,436050
,502508
lucar101,117977
,642621
,445116
,817801
,530131
,831670
,691720
,455081
,559065
millr114,119151
,519013
,665008
,657580
grahd101,115024
,670793
,457038
,688658
,701585
,800391
,688177
,693634
,465873
,700725
batej102,110670
,813963
bauel101,110698
,472641
,436569
,441057
,441034
,470586
alexd001,110124
,656241
,821049
rasmc001,458675
,591713
,448423
,802585
,687693
,685393
,504212
kinsb101,117100
,831174
brows003,664913
,801981
stewj001,425554
,676232
,824547
,832258
,464455
ryanc102,121584
horns001,116152
,439572
,815580
,461095
,605467
garra001,607237
,556983
,459414
,446795
,623237
halld701,537491
leonj901,
,451560
,445149
,661555
,461803
,830183
,569052
,446411
,438358
,830944
,802387
,606140
,516687
,691266
cotth101,112720
weisj101,124053
shipc001,122165
,805709
,682140
,425490
,696535
,828819
,699708
petem001,656848
,446761
,690066
robis802,827124
,446596
,650958
,438125
,436424
,470167
,543252
,699241
keltk101,116966
,656809
,683833
,457869
,822075
,641976
flahm102,
willl102,124361
,824184
,832741
,558731
badeh001,664056
,563549
,623997
,528579
,669640
,533145
,823260
,692584
fox-c101,114355
clasj001,682729
,805482
,471505
,830635
,641650
,542439
,565849
,699223
,449085
,675920
,555821
,452800
,447764
,693706
,502236
whitd102,124175
,803630
,542241
carrc001,112028
,436467
,540636
,833234
,813659
,437995
palmd001,120193
inges101,116389
,668779
,829788
,624402
,807511
,642428
,703220
jimeb101,818798
,450701
,700226
,807480
,473162
,450606
,814780
,437598
powej103,120733
,623245
,680733
,452023
plesd001,120624
,808922
,438354
,828523
,575028
bedae001,407853
smitb003,344793
eastu101,819664
polic001,131700
,687188
,430659
,806123
,467561
,684814
bowal001,111281
,672789
,492480
,499870
,570656
,565872
,608094
ferna001,114073
,449074
,832177
,456419
,543330
,819059
,627269
jones102,116728
,593959
bootu101,111222
,559220
arnof901,
,666781
,665929
,802233
,700594
,677943
,455667
stanj002,408037
,685968
,466732
schet001,489294
,678269
donap101,113438
weisb101,124051
,563919
,448667
astib001,592120
,559213
,460674
,699850
,543758
,531934
,821244
blact002,621389
,470632
,656197
,627163
abrej101,110030
,470527
cabra002,452678
,430647
,606211
,454198
,814200
,446234
,683650
,684914
,679968
,688445
,818778
,502607
,809722
,808923
,695155
,608738
casem101,820133
browb005,453156
,803840
,668924
grieb901,
,823271
,443073
,808535
tripc101,123469
aukee101,110380
,623421
,600480
,584692
anded002,449776
,473104
,541581
,650189
,668220
,437175
,624984
,824523
,658138
,543399
bohma001,664761
,677947
,569083
blact001,429715
,564685
,687349
,462004
,692598
,689545
,453150
,820326
,439296
,693472
,641773
clifh101,112404
,623266
wilsp101,124418
,701884
,801482
,622546
,516830
,801614
,626563
,570674
,682618
gullt101,115241
,501671
,816245
,686745
,809353
,695753
,458171
,642610
,597895
,438575
,688058
,822400
,693380
juelr101,116790
taylc104,817022
,596062
,607546
,691445
,439354
,674707
,567151
,571523
,800477
,809293
,464706
,598766
,555834
benda001,669622
,463120
kellc001,543391
,669341
benni101,110864
,456447
,602613
heatd001,445177
,660447
,437505
,530346
,524668
,440125
,691979
,830263
,446130
hampm001,115399
,670563
,453606
,592199
walkj003,691023
,467771
,475638
,679708
carlm901,427053
,816978
,802173
,672276
,471872
,808834
,623935
,445891
davir002,113137
renih101,121069
,808950
,446165
,445588
,678378
,628250
millj005,461848
,436369
,626413
,468606
,499550
,436680
,686771
,821962
hallb106,115352
,647321
,805332
,701592
,804950
,800346
,502477
blace102,111048
,595448
elmov101,113826
,519143
,486040
,695350
,533687
,689092
,802123
,678125
,684830
,683094
griga102,819262
,804908
littm001,150458
,665090
smitm107,817176
,456567
,440207
,437500
,457703
,501628
,558590
,688441
,438560
simmt001,122247
,823753
netoz001,687263
goldf101,114898
,687593
,682524
,466817
,545646
,689941
barrm003,136664
,459687
bishj101,111018
agbab001,133742
,670346
,462519
,448690
,823019
taylg102,123137
maysc101,118494
burrb002,663366
pepij101,120391
,805885
,561909
,823174
,817440
,439710
,496051
,520469
,445830
,573112
,805763
huffb101,116272
,594935
,681500
,808068
fienc001,502272
,477218
,821857
evanp001,595943
,457990
,673392
thomt106,123276
,557742
,571059
,545714
,685356
,476547
norme101,817960
,681134
,461289
,452761
hisll101,115979
leopr101,117695
,568065
,677770
,448619
,689306
,560011
bullr101,111686
,814426
,807778
grahb105,115020
,565391
,689323
,526688
,811357
,488934
,805795
,451168
,447656
,561037
barbb102,820601
peree001,120408
devoj102,820811
,544754
kemps001,116972
suttd001,123006
,499717
,572929
,489263
,802186
,703904
,470941
duttp901,
valej003,123610
,809788
,683070
,690551
,462540
,669745
,681365
mincd101,119166
,809542
,813782
shybu101,817272
,664934
,531453
,488926
,815844
,551629
thomr004,123302
bakek101,110482
,835214
,437974
,832414
,680621
,501470
,825245
browt101,111596
braus002,643230
,453593
buxtr101,111828
,442265
richl101,121146
coser101,112710
,436034
jonej108,818679
,567508
,690314
,437976
,557682
,831230
mcfac102,118672
,444662
cummc101,112939
,443040
,676429
,801706
,474240
,667860
,464852
,613591
,812192
,832508
higbm101,115904
,529085
,569843
,554368
hiray001,673633
,836398
,564111
,641305
,622715
,458519
,541633
,471131
,458144
,449868
,688095
,453615
,501831
,692386
fussf101,114497
,682877
,436147
,827521
,680790
,673272
,695737
malaj102,118185
,570253
paynm001,120323
lospp901,
,805037
,818943
,821307
,623428
,461305
,566591
,564172
,694496
,669869
,802550
trevb101,123463
,820946
,689412
spenm001,687765
,682228
,529358
pattm903,544563
,693155
,802646
,813766
,686910
,809524
,677313
,559096
,572838
,519278
,473051
,542219
,605325
espin101,113903
,569230
,690775
,445298
,695396
,435815
duboe001,276511
,445865
,675652
,804877
,628703
mahlm001,118161
,824615
,801168
,468358
,641459
,693034
,820922
,804578
,832387
,463891
,502837
,689193
mccas101,118528
,643250
,459393
,439779
howej001,116226
,695733
,452127
,438815
,801557
cappg101,111971
,674011
,605385
,443874
,450811
,641763
,442182
,664498
,656434
,825156
,438895
,700693
,607404
,538212
,499950
,443676
,664083
kimbh103,818617
,563779
,506787
,454977
bronj101,111507
,562031
,670301
,693638
,599795
,623966
,660541
,543781
,443831
,503473
,445187
,693823
,571041
,663909
,436359
,822105
,441643
coonj101,112645
,673452
,806364
,447386
,501324
,472349
,693266
,482652
,689735
,443158
,439626
,451675
,670378
,484131
,594839
,472250
,553849
,684924
malll101,118199
ryanm102,121586
,834717
,683509
hughd101,116283
,686947
,831257
,565726
,607549
,502790
hamng102,115395
leveh101,117720
,541611
,808700
,575248
,800684
,461293
gorzt001,452733
davig101,113093
kleit101,117144
,531975
,468850
,667667
,607194
,566053
,688881
,542156
,669045
petwb101,817752
tebep101,123170
,802967
,827278
bantb001,572702
,687018
savad101,121717
,685049
malom101,118213
,593460
,446683
,565794
,466136
,833008
,694601
ezelg801,475252
,437560
,689086
,800337
trosh101,123474
,831778
,649315
,607182
brans101,820402
perer901,
,671729
,475991
,450774
,689053
,685097
,458721
wilsd103,816521
,446134
bakec101,110466
,454209
,465004
,515053
,822617
,673711
,559209
,545562
,692708
,457725
,442859
,641992
,828506
,822176
,458757
,693373
,472922
,807641
,434602
,464348
,650856
russa101,121562
garvj101,114642
,816350
,821505
,530812
,558365
,437502
,827540
,544774
,440332
willr004,435065
,607675
,664677
,680009
,818405
,623362
prokl001,150389
,442754
,543239
,568459
,687954
,437350
edgeb101,113741
burnp102,111762
crudm001,407866
,698935
miere101,119037
,460622
,817673
,803425
,488773
wagnp001,123789
,455669
,573225
,519446
,459976
,563011
tempj101,123180
crosj102,
,669331
,558340
,570812
,666526
,440926
,471176
,670796
,607089
,560988
,443243
,489018
,803848
,827403
,436203
kroom002,640454
,680277
,804923
,820361
,442932
,475010
,703625
,408194
,696095
,659635
,465956
,490015
,830740
,571646
,594691
,521708
,677642
puenm101,120792
,665417
,595473
,450009
cuetd101,112917
warf101,816734
samfr101,121647
,529699
,500111
,451666
,695388
,564467
,446137
,451782
,445592
,683718
,452743
,692693
,559305
,455262
,687904
,556460
gelbc101,114691
bargc101,110563
,825840
wilst101,124426
,457357
,445000
burkj102,111723
,691678
,441905
,805278
sauct001,642048
,556237
chipw101,112249
,701807
,701454
browc106,820456
,682199
,831328
,806083
,461426
,468530
,665632
,500241
,457596
,702688
,656856
,608383
,665105
bertl101,110946
,443000
,820782
,476686
collj001,518567
,641097
,668869
,437926
,654959
,502152
garcc001,114583
,461485
erlir001,572362
,561704
harpc101,819176
,657713
,436167
,657091
,827664
,543344
shror101,817273
flavj101,114223
,685901
,805522
,812032
,694735
,701225
,828393
,489322
,682012
,666005
,557388
tater101,123104
pastt001,543629
,642663
,448630
,622690
hutci101,116368
,679777
,643371
,808594
,444002
,832161
,471920
,800895
,835236
,834978
,451895
pye-e001,120815
,670779
,809802
,454667
,437480
,445848
thoms101,123287
,466016
,670929
,812745
palld001,120188
,690774
,444955
,641471
,804785
behap101,110800
,832495
,563863
crowd001,133223
,437864
,656565
,568361
,490584
leyrj001,117747
,450990
,457874
,681227
,671570
,488938
,823755
,595971
,504323
,506070
,445571
,446202
,669226
buckh101,820288
,693163
,660800
gibsp101,819392
,689049
,703538
youms001,456558
,800105
,701853
,515060
,581263
,832377
mitcr001,452199
,529493
tillh901,
,450570
bauej001,641343
,801429
,608377
,555956
,439366
,437260
,611460
,543897
,809211
,679715
,447756
hayeb104,819112
,681694
,572845
mcili101,118751
,457288
,680589
,538541
bernr001,465668
,660539
,809999
,667904
,692428
,558962
,695096
,564793
,688489
,545701
,690312
clifl101,820052
,806277
,805243
,802093
,533680
,702321
kents001,407902
,832554
,803263
,472283
,534060
,701116
hengd001,115762
,827410
,831736
,829954
,459876
,506510
,669245
corcl101,112675
,501794
siebd102,122211
,660303
,641392
,689420
,682683
,683000
,686639
,623390
,439860
richh101,121153
,466645
,461285
,518548
,829091
bakef104,110473
smith113,817189
,814783
,561591
,663331
,501555
woodt002,124529
garia101,114619
,559504
,694034
,694402
,440164
,502822
evanj102,113942
,683514
dorlc101,
,462747
,670353
,562455
,567797
,532729
daviu101,819876
,450075
,592675
,607434
,451309
,678826
,703158
,825160
,809003
,457974
,811156
barkb002,133200
,808872
,699195
,559751
salef101,121631
,442144
,543808
,559801
,693754
grayt001,656484
kellk003,664918
peerd101,
solim101,122525
,439968
heydg101,115879
,622480
,808842
,803356
,675654
,559420
,514029
,451929
,517907
,687209
,821604
,445985
,564356
,457516
,572709
alvej701,493737
,435923
,569231
,694490
,829577
,456381
,534089
,631220
,491651
,673616
hottt001,459415
,538080
olerj001,119976
,451246
,691047
,613232
,452261
,599093
,599575
mackf101,118085
,809591
,501956
,665246
,825764
terrf101,816997
,547185
,475927
,692516
howad102,116207
nunnt001,277418
,661557
,529748
joneo101,116713
,439609
,434758
garrh101,114638
,805692
,682479
,441268
,441666
,557897
byrdp001,111838
,804715
,807718
,804576
,684423
,439453
,455460
,441702
,827816
conrb001,462405
,824926
,463572
,702839
,555390
garrc102,114634
walkl101,123827
,476119
,676665
,681605
jonel001,116707
,667703
,689741
,664486
,657121
burkj001,111734
cowaj101,819965
,804801
mantm001,118256
,593642
pimes001,516935
,813569
,596102
,621025
,621395
procj101,120775
,529791
louxs001,400076
,542594
,448308
peree003,516811
,622348
,815134
herrc001,543302
,678413
,599907
,692607
,823303
,436971
,643300
,439638
,595321
ansoc101,110284
bannt101,110542
,674380
,807206
,622017
,823083
,815556
,622232
,517210
,453355
,567248
,684829
hardl101,115464
,663518
,660635
,688919
,674130
chacs001,276336
,446996
,823792
,700704
,823879
,489688
,677055
,680721
,564541
silvd101,122230
,650713
,699226
,663600
,657213
,829960
nielj001,119787
,542996
,446499
bushm001,456713
,821434
,834241
steim901,
fitzm901,
garcl001,114589
,593693
,470254
siscs001,292140
,558042
,699315
,474669
piata001,276516
,564977
,435138
,829493
butlb002,150450
,461498
,441527
,564550
,688465
,694031
,829732
scalj102,121737
,830020
,682128
,441807
,436480
,684963
,592726
,821484
,806681
,812944
,831287
,499962
,807190
,451204
,560555
,681758
steii101,122718
,446100
nevia101,119731
,833527
,815333
mille104,119069
,453945
,554334
,460255
,568152
,440275
borlt001,111241
,448314
,555375
,462706
,437556
,437244
,440324
,656172
,504092
,687850
,672008
,688923
,688929
,488830
espia002,659262
,461092
,686542
,483601
,439496
,468138
,592676
,699359
lownt101,117962
,663431
,492852
,440619
,803333
,555620
kosmm101,117272
,824181
,666667
,700317
,451170
mccag001,118549
,608647
goltd101,114906
,494882
,702124
,451459
,835966
,528079
,827669
,670876
murpj101,119562
,805140
jamej001,448241
,689921
,806645
vitkj001,123741
,806206
,559276
,436083
,472034
,468229
turnm001,123521
,458353
,701434
,694515
,447677
,504809
,542868
,462725
,465127
sorrc101,122540
,439458
,455481
,688263
,440426
,456842
,686777
,467061
,821609
wilst002,124427
,443711
,607653
,489204
,592193
bridj001,681146
,436775
,560464
,476990
,625436
,441951
,669420
,561932
gwync001,115271
,818435
,801953
,472132
,690554
,643777
,460739
,532869
,677121
smita101,122353
,519406
shanh102,122047
,554839
,695274
,600384
,451776
,458972
sulsc001,642121
,801909
,436686
,808519
,692417
,437771
,680308
lugor002,425843
,559743
,530320
,435785
,685484
,436044
,670306
vastj001,657786
,576529
,445076
,463978
,441571
,475717
,569411
,461190
,687070
,650351
,676509
,514976
,533221
,462386
,801882
,442466
,442636
monta001,430903
,667735
bostl101,111256
,690131
,559306
,833455
,833814
,477497
,570496
,593821
lynct102,118037
,659380
beanb101,110731
,813541
richg002,572070
,449933
,823223
,693649
,439580
,519030
,462611
,427012
sieff101,122214
,802069
,694089
,473146
,693806
,819326
,694182
,674113
luzaj001,666200
nolaj001,119823
,461434
,499892
,693078
jacka101,116419
,461979
,573215
,529837
,436485
,440799
baynw101,820561
,656226
,501528
orouq101,120056
,514712
,455162
,801526
,439838
miled801,429730
,825876
,811171
,802650
,818410
,700333
,701362
millr106,119114
cephg101,820115
,681100
,694191
,808595
,440086
luekj001,518961
,673713
,542634
,808455
,803244
,836309
,605289
,699449
,657576
,520648
,438447
,454568
,461384
stepg101,122747
,682445
,699955
,448491
,811284
shoem001,533167
,467213
,438526
,682987
,701975
,641325
,488931
,823410
,557060
,804879
,807815
,831765
howar001,429667
,450582
,640489
,581139
primr102,817669
felij002,440351
,472560
,439640
hendb104,819081
reacb101,120966
,808558
,678257
grifd101,115138
delgw001,113234
,560375
,669700
,605209
,462143
,815755
,690984
potts101,120704
,572118
,489057
,568305
helmw001,136500
,830004
,449923
,690539
,500059
,700798
avilp001,658648
,816162
,531242
,816808
,518399
,464323
,446818
,700359
hensd002,682073
,663246
,640477
,594563
hutto101,818911
,531184
,462511
,461982
,459843
,542099
,665109
,543953
,808410
,620994
,624632
,467685
,641147
,458038
,567988
,691769
,703917
,816486
,545645
,442319
,458201
,684203
clymo101,112422
,470601
,475195
,676250
,542277
,472979
glaij101,114843
,681357
ranem101,120928
,501307
,829841
,677668
,472660
,829338
bibet001,676440
,593454
,595860
,443633
,663869
,475747
,645308
,699622
,468702
,689390
,570109
leonj002,150459
,702675
,702605
,449452
,820571
,604997
,458328
,439603
,644432
,688321
,407913
,800298
,475745
,699529
,809499
hallc101,115338
meekr101,118909
petes001,120462
,443003
,829669
,695703
,461841
,673512
,831616
,681969
,686468
,690310
,670259
,805253
,688972
,559531
,806190
,569202
,833235
,613554
,440671
