from,to,km,fatigue_idx
NYN,SEA,3875.372946422556,2.583581964281704
NYN,SFG,4138.682876535547,2.7591219176903645
NYN,SLN,1416.5789729955247,0.9443859819970165
NYN,TBA,1653.5011205875346,1.1023340803916897
NYN,TEX,2244.945650428813,1.4966304336192089
NYN,TOR,557.8227917324483,0.3718818611549655
NYN,WSN,341.733386682108,0.227822257788072
OAK,ARI,1032.9646402300823,0.6886430934867215
OAK,ATL,3405.9381121755364,2.270625408117024
OAK,BAL,3926.7011663618723,2.6178007775745815
OAK,BOS,4314.22496917631,2.876149979450873
OAK,CHA,2967.602489154457,1.9784016594363047
OAK,CHN,2965.2180765442386,1.9768120510294924
OAK,CIN,3263.3809665574263,2.175587311038284
OAK,CLE,3463.037597961287,2.308691731974191
OAK,COL,1506.186518449732,1.0041243456331546
OAK,DET,3341.6010294042903,2.22773401960286
OAK,HOU,2625.061411399785,1.7500409409331898
OAK,KCR,2410.5367766869485,1.607024517791299
OAK,LAA,587.0191819688469,0.3913461213125646
OAK,LAD,542.5128770447689,0.36167525136317924
OAK,MIA,4146.91042159655,2.7646069477310333
OAK,MIL,2936.43893966472,1.9576259597764798
OAK,MIN,2528.1861559727354,1.685457437315157
OAK,NYA,4115.904199459322,2.7439361329728813
OAK,NYN,4124.14203209289,2.74942802139526
OAK,OAK,0.0,0.0
OAK,PHI,4033.9481464861924,2.6892987643241284
OAK,PIT,3618.82287106895,2.4125485807126332
OAK,SDP,723.9162932157344,0.4826108621438229
OAK,SEA,1094.1885944397147,0.7294590629598098
OAK,SFG,16.865403553548077,0.011243602369032052
OAK,SLN,2784.8874146833423,1.8565916097888948
OAK,TBA,3829.5915674155153,2.553061044943677
OAK,TEX,2339.8873000225785,1.559924866681719
OAK,TOR,3626.885923128917,2.417923948752611
OAK,WSN,3904.124803235741,2.6027498688238273
PHI,ARI,3343.406369049581,2.2289375793663875
PHI,ATL,1062.6324294285942,0.7084216196190628
PHI,BAL,142.57090750151005,0.09504727166767336
PHI,BOS,435.6212134899765,0.290414142326651
PHI,CHA,1068.9458245322164,0.7126305496881443
PHI,CHN,1072.4716503776174,0.7149811002517449
PHI,CIN,806.0580172203836,0.5373720114802557
PHI,CLE,577.106977197289,0.38473798479819266
PHI,COL,2535.0943565115285,1.690062904341019
PHI,DET,713.1587242760758,0.47543914951738386
PHI,HOU,2153.054528787741,1.4353696858584941
PHI,KCR,1657.13199328079,1.1047546621871933
PHI,LAA,3823.816712378778,2.549211141585852
PHI,LAD,3842.47902409849,2.5616526827323267
PHI,MIA,1639.538664772921,1.0930257765152807
PHI,MIL,1120.6408009275244,0.7470938672850163
PHI,MIN,1585.4415557359307,1.056961037157287
PHI,NYA,146.95076516304024,0.09796717677536017
PHI,NYN,146.60981693444364,0.09773987795629577
PHI,OAK,4033.9481464861924,2.6892987643241284
PHI,PHI,0.0,0.0
PHI,PIT,415.4638402177835,0.27697589347852236
PHI,SDP,3810.6311781296986,2.540420785419799
PHI,SEA,3821.8405896863906,2.547893726457594
PHI,SFG,4048.7415747612145,2.69916104984081
PHI,SLN,1299.9130319882431,0.8666086879921621
PHI,TBA,1515.0276799982555,1.0100184533321703
PHI,TEX,2111.651229001429,1.4077674860009526
PHI,TOR,543.1512228084874,0.3621008152056583
PHI,WSN,195.4764264571216,0.13031761763808106
PIT,ARI,2935.767875787033,1.957178583858022
PIT,ATL,829.0250834084064,0.5526833889389376
PIT,BAL,316.41784290650565,0.2109452286043371
PIT,BOS,772.1014208722858,0.5147342805815238
PIT,CHA,656.8170071620011,0.43787800477466743
PIT,CHN,661.1848298664773,0.44078988657765156
PIT,CIN,412.88256331478146,0.2752550422098543
PIT,CLE,183.01163415414754,0.12200775610276503
PIT,COL,2119.6547987862064,1.4131031991908043
PIT,DET,329.64341178868244,0.21976227452578828
PIT,HOU,1828.8993583906906,1.2192662389271272
PIT,KCR,1245.7212100148397,0.8304808066765598
PIT,LAA,3411.151462988115,2.27410097532541
PIT,LAD,3429.2687589307006,2.286179172620467
PIT,MIA,1631.195506659957,1.0874636711066379
PIT,MIL,720.1648679367153,0.48010991195781016
PIT,MIN,1193.8982332709245,0.7959321555139497
PIT,NYA,514.6380361658591,0.34309202411057277
PIT,NYN,521.0817244776988,0.3473878163184659
PIT,OAK,3618.82287106895,2.4125485807126332
PIT,PHI,415.4638402177835,0.27697589347852236
PIT,PIT,0.0,0.0
PIT,SDP,3400.255960673081,2.2668373071153876
PIT,SEA,3431.2175419974396,2.2874783613316265
PIT,SFG,3633.65488215844,2.4224365881056267
PIT,SLN,896.3008831748652,0.5975339221165769
PIT,TBA,1430.5456360355467,0.9536970906903645
PIT,TEX,1744.158571666373,1.1627723811109154
PIT,TOR,358.8361362741898,0.23922409084945986
PIT,WSN,310.62140060958603,0.20708093373972403
SDP,ARI,481.3141142559965,0.3208760761706643
SDP,ATL,3028.169175557115,2.0187794503714103
SDP,BAL,3687.633581279251,2.4584223875195006
SDP,BOS,4147.0684975410095,2.7647123316940063
SDP,CHA,2785.4084637483156,1.8569389758322103
SDP,CHN,2786.36680273619,1.8575778684907933
SDP,CIN,3008.0159947331863,2.005343996488791
SDP,CLE,3268.2150358346594,2.1788100238897727
SDP,COL,1341.2615739852001,0.8941743826568
SDP,DET,3167.834093088742,2.111889395392495
SDP,HOU,2094.8629164796707,1.3965752776531137
SDP,KCR,2154.5493360901396,1.4363662240600932
SDP,LAA,138.9983039735077,0.09266553598233845
SDP,LAD,182.19323323174913,0.12146215548783275
SDP,MIA,3646.478493315031,2.4309856622100208
SDP,MIL,2788.62905518448,1.8590860367896533
SDP,MIN,2463.1057304187934,1.6420704869458622
SDP,NYA,3913.7733245327227,2.6091822163551486
SDP,NYN,3920.6638625523638,2.6137759083682424
SDP,OAK,723.9162932157344,0.4826108621438229
SDP,PHI,3810.6311781296986,2.540420785419799
SDP,PIT,3400.255960673081,2.2668373071153876
SDP,SDP,0.0,0.0
SDP,SEA,1711.4735641572895,1.1409823761048596
SDP,SFG,737.1052975715911,0.49140353171439405
SDP,SLN,2513.039515705506,1.6753596771370038
SDP,TBA,3344.923963911726,2.2299493092744838
SDP,TEX,1874.8750001727249,1.2499166667818167
SDP,TOR,3482.663601337755,2.32177573422517
SDP,WSN,3655.626325363169,2.4370842169087794
SEA,ARI,1792.7899396355717,1.1951932930903812
SEA,ATL,3489.9419933633585,2.3266279955755724
SEA,BAL,3746.66412282436,2.4977760818829067
SEA,BOS,3998.2583138457535,2.6655055425638357
SEA,CHA,2790.838215843168,1.860558810562112
SEA,CHN,2783.6635256112163,1.8557756837408108
SEA,CIN,3165.877723538795,2.1105851490258636
SEA,CLE,3252.7283900003154,2.1684855933335436
SEA,COL,1638.644158947475,1.0924294392983167
SEA,DET,3110.753447497514,2.0738356316650095
SEA,HOU,3040.8562730886456,2.0272375153924305
SEA,KCR,2428.24215943063,1.6188281062870868
SEA,LAA,1578.0150908947985,1.0520100605965323
SEA,LAD,1541.4224850530736,1.0276149900353824
SEA,MIA,4392.236533389474,2.928157688926316
SEA,MIL,2711.40477483683,1.8076031832245532
SEA,MIN,2238.054310198665,1.49203620679911
SEA,NYA,3865.6221840634394,2.577081456042293
SEA,NYN,3875.372946422556,2.583581964281704
SEA,OAK,1094.1885944397147,0.7294590629598098
SEA,PHI,3821.8405896863906,2.547893726457594
SEA,PIT,3431.2175419974396,2.2874783613316265
SEA,SDP,1711.4735641572895,1.1409823761048596
SEA,SEA,0.0,0.0
SEA,SFG,1091.1433676067518,0.7274289117378345
SEA,SLN,2769.002943441945,1.8460019622946298
SEA,TBA,4064.887252948637,2.7099248352990912
SEA,TEX,2685.968766346375,1.7906458442309168
SEA,TOR,3325.4435386183764,2.2169623590789174
SEA,WSN,3740.455305855158,2.4936368705701053
SFG,ARI,1049.318847932985,0.6995458986219899
SFG,ATL,3422.2541807913854,2.281502787194257
SFG,BAL,3941.6939842847214,2.6277959895231477
SFG,BOS,4328.268782040173,2.8855125213601154
SFG,CHA,2982.2126038664182,1.9881417359109455
SFG,CHN,2979.789677325779,1.9865264515505192
SFG,CIN,3278.697528846562,2.1857983525643747
SFG,CLE,3477.6350696795507,2.3184233797863674
SFG,COL,1521.5905958629414,1.0143937305752944
SFG,DET,3355.980516935001,2.2373203446233343
SFG,HOU,2641.9212693037107,1.7612808462024738
SFG,KCR,2426.139537697217,1.6174263584648112
SFG,LAA,600.6005028534654,0.4004003352356436
SFG,LAD,556.0025362555397,0.3706683575036931
SFG,MIA,4163.733641839055,2.7758224278927033
SFG,MIL,2950.6426330218937,1.9670950886812626
SFG,MIN,2541.487866940848,1.694325244627232
SFG,NYA,4130.430480388067,2.7536203202587113
SFG,NYN,4138.682876535547,2.7591219176903645
SFG,OAK,16.865403553548077,0.011243602369032052
SFG,PHI,4048.7415747612145,2.69916104984081
SFG,PIT,3633.65488215844,2.4224365881056267
SFG,SDP,737.1052975715911,0.49140353171439405
SFG,SEA,1091.1433676067518,0.7274289117378345
SFG,SFG,0.0,0.0
SFG,SLN,2800.498473414635,1.8669989822764235
SFG,TBA,3846.385023486765,2.56425668232451
SFG,TEX,2356.7087875425736,1.571139191695049
SFG,TOR,3640.80035080047,2.42720023386698
SFG,WSN,3919.224971075166,2.612816647383444
SLN,ARI,2043.7362499483531,1.362490833298902
SLN,ATL,734.7775075527918,0.4898516717018612
SLN,BAL,1174.7136390170558,0.7831424260113705
SLN,BOS,1663.2617939939832,1.1088411959959887
SLN,CHA,417.5612751086023,0.27837418340573483
SLN,CHN,427.83684267745366,0.28522456178496913
SLN,CIN,495.0435755610103,0.33002905037400687
SLN,CLE,790.9509643596983,0.5273006429064655
SLN,COL,1280.3629857907872,0.8535753238605248
SLN,DET,731.6270942749401,0.4877513961832934
SLN,HOU,1093.686980682283,0.7291246537881887
SLN,KCR,374.3694590400754,0.2495796393600503
SLN,LAA,2531.2136483808777,1.6874757655872519
SLN,LAD,2551.844620790995,1.7012297471939968
SLN,MIA,1706.2957564157016,1.1375305042771344
SLN,MIL,524.2576090416815,0.3495050726944543
SLN,MIN,751.7560930766732,0.5011707287177821
SLN,NYA,1410.467194628846,0.9403114630858974
SLN,NYN,1416.5789729955247,0.9443859819970165
SLN,OAK,2784.8874146833423,1.8565916097888948
SLN,PHI,1299.9130319882431,0.8666086879921621
SLN,PIT,896.3008831748652,0.5975339221165769
SLN,SDP,2513.039515705506,1.6753596771370038
SLN,SEA,2769.002943441945,1.8460019622946298
SLN,SFG,2800.498473414635,1.8669989822764235
SLN,SLN,0.0,0.0
SLN,TBA,1394.7610301272555,0.9298406867515037
SLN,TEX,901.7608986583926,0.6011739324389285
SLN,TOR,1061.7579962937482,0.7078386641958321
SLN,WSN,1142.807731485679,0.7618718209904526
TBA,ARI,2874.5904939067345,1.9163936626044897
TBA,ATL,702.4649383701939,0.46830995891346255
TBA,BAL,1396.3460677790692,0.9308973785193795
TBA,BOS,1928.2695675399464,1.285513045026631
TBA,CHA,1627.6263256160428,1.0850842170773618
TBA,CHN,1640.6979701467758,1.093798646764517
TBA,CIN,1271.328281370755,0.8475521875805032
TBA,CLE,1529.0443441394532,1.0193628960929688
TBA,COL,2447.1731507968316,1.6314487671978877
TBA,DET,1620.6150339164226,1.0804100226109483
TBA,HOU,1257.062244911212,0.8380414966074747
TBA,KCR,1664.0406207936794,1.1093604138624529
TBA,LAA,3414.3983534613985,2.276265568974266
TBA,LAD,3448.2986868321073,2.298865791221405
TBA,MIA,327.4937316261697,0.21832915441744646
TBA,MIL,1762.9674598587858,1.1753116399058572
TBA,MIN,2132.9618110462843,1.4219745406975228
TBA,NYA,1656.8086656994308,1.1045391104662872
TBA,NYN,1653.5011205875346,1.1023340803916897
TBA,OAK,3829.5915674155153,2.553061044943677
TBA,PHI,1515.0276799982555,1.0100184533321703
TBA,PIT,1430.5456360355467,0.9536970906903645
TBA,SDP,3344.923963911726,2.2299493092744838
TBA,SEA,4064.887252948637,2.7099248352990912
TBA,SFG,3846.385023486765,2.56425668232451
TBA,SLN,1394.7610301272555,0.9298406867515037
TBA,TBA,0.0,0.0
TBA,TEX,1490.83746343504,0.9938916422900267
TBA,TOR,1789.0782640991133,1.1927188427327422
TBA,WSN,1340.8716620638393,0.8939144413758928
TEX,ARI,1396.626866413038,0.931084577608692
TEX,ATL,1178.4080881976906,0.7856053921317937
TEX,BAL,1973.1608638619582,1.3154405759079721
TEX,BOS,2514.030498072993,1.676020332048662
TEX,CHA,1309.3386864563918,0.8728924576375945
TEX,CHN,1317.8651425675548,0.8785767617117032
TEX,CIN,1332.6685309187887,0.8884456872791925
TEX,CLE,1672.271111848503,1.114847407899002
TEX,COL,1052.862817737126,0.7019085451580841
TEX,DET,1629.745706169264,1.086497137446176
TEX,HOU,370.85468039625516,0.24723645359750343
TEX,KCR,739.1030105469256,0.4927353403646171
TEX,LAA,1933.8036830041344,1.2892024553360897
TEX,LAD,1965.699569426265,1.31046637961751
TEX,MIA,1807.0291782914942,1.204686118860996
TEX,MIL,1393.2092515024651,0.92880616766831
TEX,MIN,1399.3143887053313,0.9328762591368875
TEX,NYA,2240.676164186753,1.4937841094578352
TEX,NYN,2244.945650428813,1.4966304336192089
TEX,OAK,2339.8873000225785,1.559924866681719
TEX,PHI,2111.651229001429,1.4077674860009526
TEX,PIT,1744.158571666373,1.1627723811109154
TEX,SDP,1874.8750001727249,1.2499166667818167
TEX,SEA,2685.968766346375,1.7906458442309168
TEX,SFG,2356.7087875425736,1.571139191695049
TEX,SLN,901.7608986583926,0.6011739324389285
TEX,TBA,1490.83746343504,0.9938916422900267
TEX,TEX,0.0,0.0
TEX,TOR,1957.2112505538323,1.3048075003692214
TEX,WSN,1929.2502633272147,1.2861668422181431
TOR,ARI,3035.3711679622716,2.0235807786415143
TOR,ATL,1169.6061861299809,0.7797374574199872
TOR,BAL,536.5349867634761,0.35768999117565076
TOR,BOS,689.2864079559996,0.4595242719706664
TOR,CHA,702.4670045553723,0.46831133637024824
TOR,CHN,699.8812852921761,0.46658752352811744
TOR,CIN,661.3215990521348,0.4408810660347566
TOR,CLE,303.69159929520447,0.20246106619680299
TOR,COL,2160.1735937805265,1.4401157291870177
TOR,DET,330.93853662072337,0.22062569108048224
TOR,HOU,2092.475255814181,1.3949835038761205
TOR,KCR,1356.6844258554038,0.9044562839036026
TOR,LAA,3478.6851934061656,2.319123462270777
TOR,LAD,3492.298978566184,2.328199319044123
TOR,MIA,1987.7108527912435,1.3251405685274957
TOR,MIL,697.1093337558933,0.46473955583726223
TOR,MIN,1113.6216339446255,0.7424144226297503
TOR,NYA,547.5753492014206,0.3650502328009471
TOR,NYN,557.8227917324483,0.3718818611549655
TOR,OAK,3626.885923128917,2.417923948752611
TOR,PHI,543.1512228084874,0.3621008152056583
TOR,PIT,358.8361362741898,0.23922409084945986
TOR,SDP,3482.663601337755,2.32177573422517
TOR,SEA,3325.4435386183764,2.2169623590789174
TOR,SFG,3640.80035080047,2.42720023386698
TOR,SLN,1061.7579962937482,0.7078386641958321
TOR,TBA,1789.0782640991133,1.1927188427327422
TOR,TEX,1957.2112505538323,1.3048075003692214
TOR,TOR,0.0,0.0
TOR,WSN,566.3072000522357,0.3775381333681571
WSN,ARI,3184.628782759017,2.123085855172678
WSN,ATL,867.1738259839609,0.5781158839893072
WSN,BAL,56.5331255072144,0.03768875033814293
WSN,BOS,630.6868570616047,0.4204579047077364
WSN,CHA,957.8396265605883,0.6385597510403922
WSN,CHN,963.3602978261861,0.6422401985507907
WSN,CIN,648.5069197288209,0.4323379464858806
WSN,CLE,492.8146627712872,0.3285431085141915
WSN,COL,2399.8875722909156,1.5999250481939438
WSN,DET,638.9559115040524,0.4259706076693683
WSN,HOU,1960.8509320309072,1.3072339546872715
WSN,KCR,1508.5216245346696,1.005681083023113
WSN,LAA,3673.5910185327953,2.4490606790218634
WSN,LAD,3693.6908418802177,2.4624605612534785
WSN,MIA,1486.745580298369,0.9911637201989127
WSN,MIL,1029.0546171936833,0.6860364114624555
WSN,MIN,1503.925487415964,1.0026169916106427
WSN,NYA,341.3066603123635,0.22753777354157564
WSN,NYN,341.733386682108,0.227822257788072
WSN,OAK,3904.124803235741,2.6027498688238273
WSN,PHI,195.4764264571216,0.13031761763808106
WSN,PIT,310.62140060958603,0.20708093373972403
WSN,SDP,3655.626325363169,2.4370842169087794
WSN,SEA,3740.455305855158,2.4936368705701053
WSN,SFG,3919.224971075166,2.612816647383444
WSN,SLN,1142.807731485679,0.7618718209904526
WSN,TBA,1340.8716620638393,0.8939144413758928
WSN,TEX,1929.2502633272147,1.2861668422181431
WSN,TOR,566.3072000522357,0.3775381333681571
WSN,WSN,0.0,0.0
