mlb_id,retro_id,bbref_id,full_name
115422.0,hankf101,hankifr01,Frank Hankinson
117285.0,kraej001,kraemjo01,Joe Kraemer
123415.0,torrs001,torresa01,Salomón Torres
114548.0,gallp101,galliph01,Phil Gallivan
455725.0,holms002,holmst01,Steve Holm
446248.0,augeb001,augenbr01,Bryan Augenstein
116643.0,johnj107,johnsji01,Jimmy Johnston
434660.0,eldrb001,eldrebr01,Brad Eldred
456045.0,savej001,saverjo01,Joe Savery
124778.0,zinsb101,zinsebi01,Bill Zinser
113006.0,dalej102,daleyjo01,John Daley
134080.0,alvag001,alvarga01,Gabe Alvarez
122278.0,siskt101,siskto01,Tommie Sisk
656657.0,loguz001,logueza01,Zach Logue
118220.0,malob101,malonbi01,Billy Maloney
136662.0,yount001,youngti01,Tim Young
680728.0,delca001,delcaad01,Adrian Del Castillo
112201.0,chapj101,chapmjo01,John Chapman
110577.0,barnr104,barnere01,Red Barnes
818923.0,huntg102,huntgr01,Grover Hunt
425860.0,bullb001,bullibr01,Bryan Bullington
117546.0,lavej101,lavenji01,Jimmy Lavender
817445.0,roseu101,rose03,Rose
818682.0,joner105,jonesra02,Ray Jones
425768.0,guzma001,guzmaan01,Ángel Guzmán
150361.0,clapc001,clapich01,Chris Clapinski
431049.0,mclei701,,Ivy McLemore
122440.0,smitk001,smithke03,Keith Smith
123879.0,walsj108,walshji02,Jimmy Walsh
121473.0,rossc103,rossch01,Chet Ross
817130.0,speaw101,spearwi01,Willie Spearman
115966.0,hinep101,hinespa01,Paul Hines
124520.0,wolth101,wolteha01,Harry Wolter
593604.0,balda001,baldoal01,Alberto Baldonado
111031.0,bjorg101,bjorkge01,George Bjorkman
119496.0,mullf101,mullefr01,Freddie Muller
123259.0,thomm101,thomamy01,Myles Thomas
818739.0,johnl108,johnsle04,Leonard Johnson
110592.0,barne104,barneed01,Ed Barney
150293.0,zimmj001,zimmeje02,Jeff Zimmerman
665625.0,pegue001,pegueel01,Elvis Peguero
447744.0,valdr002,valdera02,Raúl Valdés
120631.0,plune001,plunker01,Eric Plunk
114287.0,folkr101,folkeri01,Rich Folkers
123577.0,upshw001,upshawi01,Willie Upshaw
118529.0,mccaj108,mccabjo01,Joe McCabe
123817.0,walke102,walkeed01,Ed Walker
819582.0,favot101,favorth01,Thomas Favors
816721.0,washf101,washifa01,Fay Washington
134641.0,tam-j001,tamje01,Jeff Tam
120939.0,rathf101,rathfr01,Fred Rath
605255.0,gravb001,gravebr01,Brett Graves
123528.0,twitw101,twitcwa01,Wayne Twitchell
124200.0,white102,whiteea01,Earl Whitehill
118812.0,mcmas102,mcmacsa01,Sam McMackin
114121.0,filis101,filipst01,Steve Filipowicz
123865.0,wallt001,wallati01,Tim Wallach
117043.0,kienb101,kienzbi01,Bill Kienzle
113566.0,dreys001,dreyest01,Steve Dreyer
115985.0,hittr101,hittro01,Roy Hitt
111707.0,burgt001,burgmto01,Tom Burgmeier
123082.0,tamaj101,tamarjo01,John Tamargo
124307.0,willd106,willida01,Dale Williams
122029.0,sextj101,sextoji01,Jimmy Sexton
457727.0,maybc001,maybica01,Cameron Maybin
817821.0,peacu101,peaco02,Peacock
451657.0,wrigc001,wrighch01,Chase Wright
820819.0,boyde101,boyded01,Eddie Boyd
114769.0,gil-g101,gilgu01,Gus Gil
111539.0,browc102,browncu02,Curtis Brown
502003.0,sizes001,sizemsc01,Scott Sizemore
123496.0,tuckt103,tucketo01,Tommy Tucker
448722.0,perej001,perezju01,Juan Pérez
817100.0,stepj105,stephja02,Jake Stephens
113210.0,dejam101,dejanmi01,Mike Dejan
285078.0,hamij003,hamiljo03,Josh Hamilton
113269.0,denno101,denniot01,Otto Denning
112169.0,chalg101,chalmge01,George Chalmers
671218.0,ramoh002,ramoshe02,Heliot Ramos
595191.0,eickj001,eickhje01,Jerad Eickhoff
276507.0,camme001,cammaer01,Eric Cammack
457461.0,whits002,whitese02,Sean White
118272.0,maplh101,mapleho01,Howard Maple
816525.0,wilsa104,wilsoal02,Alec Wilson
817910.0,owena101,owensau01,Aubry Owens
622797.0,payap001,payanpe01,Pedro Payano
123033.0,sweeb104,sweenbu01,Buck Sweeney
123979.0,watkb101,watkibi01,Bill Watkins
123530.0,twomb101,twombba01,Babe Twombly
400073.0,salao001,salazos01,Oscar Salazar
110792.0,beelj101,beelejo01,Jodie Beeler
110426.0,baece101,baeched01,Ed Baecht
118138.0,maggh102,maggeha01,Harl Maggert
452035.0,blank002,blankky01,Kyle Blanks
123650.0,vanpt001,vanpoto01,Todd Van Poppel
123491.0,tsitj101,tsitojo01,John Tsitouris
819605.0,evanj103,,James Evans
117030.0,kettp101,ketteph01,Phil Ketter
115575.0,hartg101,hartsgr01,Greg Harts
122818.0,stoka101,stokear01,Art Stokes
120046.0,orenj101,orengjo01,Joe Orengo
817876.0,paniu101,,Panier
132062.0,radmr001,radmary01,Ryan Radmanovich
430788.0,otsua001,otsukak01,Akinori Otsuka
431020.0,durbj701,,Jeff Durbin
571656.0,farmb001,farmebu01,Buck Farmer
435501.0,sandd003,sandoda01,Danny Sandoval
115356.0,hallb105,hallbi02,Bill Hall
124378.0,wilsa103,wilsoar03,Archie Wilson
801403.0,dollc001,dollach01,Chase Dollander
113866.0,enzmj101,enzmajo01,Johnny Enzmann
120545.0,picku101,pickeur01,Urbane Pickering
474039.0,beatp001,beatope01,Pedro Beato
113317.0,devoj101,devorjo01,Josh Devore
820324.0,browj114,brownjo07,John Brown
432934.0,younc003,youngch03,Chris Young
114991.0,gotaj101,gotayju01,Julio Gotay
452724.0,sadlb001,sadlebi01,Billy Sadler
120709.0,pounb101,poundbi01,Bill Pounds
669935.0,alexa001,alexyaj01,A. J. Alexy
816511.0,wilsg105,,George Wilson
112694.0,cornb001,cornebr01,Brad Cornett
502381.0,gregl001,gregelu01,Luke Gregerson
118717.0,mcglj101,mcgloji01,Jim McGlothlin
110720.0,baynb101,baynebi01,Bill Bayne
451628.0,figaa001,figaral01,Alfredo Fígaro
817767.0,perrd101,,Don Perry
434137.0,kensl001,kensilo01,Logan Kensing
819811.0,deckd101,deckedu01,Dusty Decker
117053.0,killh101,killehe01,Henry Killeen
820225.0,caldb102,caldebe01,Benito Calderón
150253.0,herna001,hernaal01,Alex Hernández
644760.0,becka901,,Adam Beck
534606.0,lamar001,lamarry01,Ryan LaMarre
119662.0,nastp101,nastuph01,Phil Nastu
817830.0,,payne03,Payne
124148.0,whelt101,whelato01,Tom Whelan
122260.0,simpd101,simpsdu01,Tom Simpson
675916.0,karij001,karinja01,James Karinchak
450855.0,gomem001,gomezma01,Mauro Gómez
817335.0,scotb102,scottbo02,Bobby Scott
820701.0,,andre05,Andrews
115149.0,grifb101,griffbe01,Bert Griffith
237346.0,falkb001,falkebr01,Brian Falkenborg
112644.0,coonj102,cooneji01,Jimmy Cooney
111463.0,brigg101,brigggr01,Grant Briggs
122373.0,smitd101,smithdo01,Doug Smith
111714.0,burke102,burkael01,Elmer Burkart
111816.0,butlk101,butleki01,Frank Butler
118026.0,lyles101,lylesp01,Sparky Lyle
407193.0,lyonb003,lyonbr01,Brandon Lyon
112727.0,coucm101,couchmi01,Mike Couchee
571553.0,cecid001,cecilda01,Darrell Ceciliani
818477.0,litte101,littlea01,Earl Little
110383.0,aurir001,aurilri01,Rich Aurilia
115226.0,guetl001,guettle01,Lee Guetterman
124542.0,woodr103,woodro01,Roy Wood
110367.0,atkil101,atkinle01,Lefty Atkinson
120716.0,powej102,powelji01,Jim Powell
116914.0,kelld101,kelledu01,Duke Kelleher
456078.0,castw002,castiwe01,Welington Castillo
819203.0,,hampt02,J. B. Hampton
110880.0,bentb001,bentobu01,Butch Benton
121507.0,rowes101,rowesc01,Schoolboy Rowe
115247.0,gumpd001,gumpeda01,Dave Gumpert
115711.0,heink101,heintke01,Ken Heintzelman
820399.0,breeu101,brees01,Breese
622251.0,stauj001,staumjo01,Josh Staumont
614179.0,ruizj001,ruizjo01,José Ruiz
816674.0,welmr101,welmaro01,Roy Welmaker
571473.0,baumb001,baumabu01,Buddy Baumann
547180.0,harpb003,harpebr03,Bryce Harper
492667.0,mosef801,mosesfe99,Felix Moses
114252.0,florp101,florepa01,Paul Florence
115113.0,greek001,greerke01,Kenny Greer
116656.0,jonel101,jones01,Levin Jones
111745.0,burne101,burnsed01,Ed Burns
116777.0,joycd101,joycedi01,Dick Joyce
820182.0,carls102,carlisy01,Sylvester Carlisle
113795.0,elkop101,elkope01,Pete Elko
571969.0,mullc001,mulleco01,Conor Mullee
123724.0,villh001,villahe01,Héctor Villanueva
117478.0,langr001,langfri01,Rick Langford
111994.0,cargb101,cargobo01,Bobby Cargo
648737.0,hinod001,hinojda01,Dalier Hinojosa
121342.0,rodga101,rodgean01,Andre Rodgers
346857.0,puntn001,puntoni01,Nick Punto
117983.0,ludow101,ludolwi01,Willie Ludolph
150461.0,mcdok001,mcdonke01,Keith McDonald
114564.0,ganng101,gannogu01,Gussie Gannon
435619.0,miscp001,mischpa01,Pat Misch
115518.0,harrd101,harrida01,Dave Harris
594694.0,difow001,difowi01,Wilmer Difo
111268.0,bouce101,bouched01,Ed Bouchee
113334.0,dibup101,dibutpe01,Pedro Dibut
475288.0,camij801,,Jason Camilli
115280.0,habee101,haberem01,Emil Haberer
114764.0,giebf101,giebefl01,Floyd Giebell
120531.0,phoet101,phoebto01,Tom Phoebus
816453.0,wylis101,wyliest01,Steve Wylie
820714.0,,ander07,Anderson
114347.0,foutf101,foutzfr01,Frank Foutz
110227.0,andea101,anderan01,Andy Anderson
110393.0,autrc101,autrych01,Chick Autry
407905.0,escaf001,escalfe01,Félix Escalona
115781.0,henrd001,henrydw01,Dwayne Henry
275931.0,lee-s001,leesa01,Sang-Hoon Lee
112149.0,cecca101,ceccaar01,Art Ceccarelli
819820.0,deanb101,deanbi01,Bill Dean
124785.0,zubej001,zuberjo01,Jon Zuber
820524.0,bennj102,benneji01,Jimmie Bennett
816955.0,thomf110,thompfr04,Frank Thompson
116360.0,hustb102,hustebi01,Bill Husted
121934.0,scotj104,scottji01,Jim Scott
123257.0,thomb102,thomabu01,Bud Thomas
122676.0,stanb101,stantbu01,Buck Stanton
119490.0,mullg101,mullegr01,Greg Mulleavy
110798.0,beglg101,beglege01,Gene Bagley
367944.0,reitb001,reithbr01,Brian Reith
116594.0,johnj105,johnsji03,Jim Johnson
117245.0,konee101,koneted01,Ed Konetchy
113146.0,daviw102,daviswi02,Willie Davis
116669.0,joneb106,jonesbu01,Bumpus Jones
119100.0,milln101,milleno01,Norm Miller
113924.0,ettlm001,ettlema01,Mark Ettles
489081.0,manst801,mansoto99,Tony Mansolino
112280.0,churc101,churnch01,Chuck Churn
113567.0,dried001,driesda01,Dan Driessen
110068.0,adamw001,adamswi02,Willie Adams
818666.0,jonew103,joneswi03,Willie Jones
819526.0,fitzj105,fitzgjo05,John Fitzgerald
425542.0,hillk002,hillko01,Koyie Hill
117961.0,lowet001,lowerte01,Terrell Lowery
114773.0,gilbc101,gilbech01,Charlie Gilbert
115026.0,grahp101,grahape01,Peaches Graham
123163.0,taylb001,taylobi04,Billy Taylor
816516.0,,wilsoer01,Erkie Wilson
111320.0,boyec101,boyercl01,Cloyd Boyer
644364.0,aranv001,aranovi01,Víctor Arano
818701.0,,jones17,Jones
114613.0,gardr101,gardnro01,Rob Gardner
819259.0,grovu101,grove02,Grove
122826.0,stonr102,stonero02,Ron Stone
819844.0,davij106,davisjo07,Johnny Davis
680418.0,cropt001,croplty01,Tyler Cropley
114191.0,fitzj103,fitzgjo03,John Fitzgerald
123035.0,sweed101,sweenda01,Dan Sweeney
119571.0,murpb102,murphbu01,Buzz Murphy
110696.0,battm101,battsma01,Matt Batts
679358.0,orzee001,orzeer01,Eric Orze
407886.0,ludwr001,ludwiry01,Ryan Ludwick
425883.0,willd003,willido03,Dontrelle Willis
113630.0,dunlf101,dunlafr01,Fred Dunlap
121607.0,sackf101,sackafr01,Frank Sacka
123166.0,teacb101,teachbu01,Bud Teachout
819102.0,hayne101,haynees01,Esco Haynes
119087.0,millj102,millejo02,Joe Miller
456762.0,browm006,brownma05,Matthew Brown
121204.0,rignj101,rignejo01,Johnny Rigney
112333.0,clarm102,clarkme01,Mel Clark
818119.0,mitcc103,mitchcl02,Clarence Mitchell
444432.0,trumm001,trumbma01,Mark Trumbo
431016.0,blour701,,Rick Blount
115531.0,harrr001,harrire01,Reggie Harris
120842.0,quinj104,quinnjo03,John Quinn
124059.0,welch101,welchhe01,Herb Welch
112489.0,colec104,colesca01,Cad Coles
120433.0,perrn101,perrini01,John Perrine
621016.0,cuasj001,cuasjo01,José Cuas
431053.0,muelg701,,Gary Mueller
119405.0,morre102,morried02,Ed Morris
506912.0,hallm801,,Mark Hallberg
427329.0,mcgob901,mcgowbi99,Bill McGowan
111069.0,blana101,blancal01,Al Blanche
122153.0,shiev101,shielvi01,Vince Shields
683568.0,iriaj001,iriarja01,Jairo Iriarte
124173.0,whitd104,whitedo01,Doc White
111641.0,bryac101,bryancl01,Clay Bryant
819122.0,hawkw102,,Willie Hawk
112702.0,corrr101,corrire01,Red Corriden
118107.0,maddg101,maddege01,Gene Madden
116989.0,kennt001,kennete02,Terry Kennedy
114572.0,ganzj101,ganzejo01,John Ganzel
121916.0,schwp101,schwepi01,Pi Schwert
111620.0,bruej001,bruetj.01,J. T. Bruett
543508.0,mazzc001,mazzoco01,Cory Mazzoni
115033.0,grahb101,grahabi02,Bill Graham
818339.0,martc101,marticl01,Clem Martin
115336.0,halla101,hallal01,Al Hall
642715.0,adamw002,adamewi01,Willy Adames
122416.0,smitd003,smithdw01,Dwight Smith
124769.0,zimme101,zimmeed01,Eddie Zimmerman
400056.0,hernc004,hernaca03,Carlos Hernández
112159.0,ceror001,ceronri01,Rick Cerone
111316.0,boydr101,boydra01,Ray Boyd
606625.0,moror001,moronre01,Reyes Moronta
123172.0,teedd101,teeddi01,Dick Teed
121168.0,richr001,richiro01,Rob Richie
122833.0,stonb101,stonebi01,Bill Stoneman
122322.0,slayb101,slaybbi01,Bill Slayback
592454.0,kahnt001,kahnlto01,Tommy Kahnle
119044.0,milab001,milacbo01,Bob Milacki
118814.0,mcmad102,mcmahdo02,Don McMahon
112448.0,coggr101,coggiri01,Rich Coggins
123466.0,trilm001,trillma01,Manny Trillo
117881.0,lombp001,lombaph01,Phil Lombardi
429662.0,barfj003,barfijo02,Josh Barfield
150331.0,paulj001,pauljo01,Josh Paul
124309.0,willf001,willifr01,Frank Williams
605113.0,ahmen001,ahmedni01,Nick Ahmed
121143.0,riceb101,ricebo01,Bob Rice
120781.0,proub101,prougbi01,Bill Prough
119228.0,mohlm001,mohlemi01,Mike Mohler
121795.0,schea101,schelal01,Al Schellhase
121339.0,rocki101,rockeik01,Ike Rockenfield
453178.0,kenni001,kenneia01,Ian Kennedy
818274.0,maywe102,mayweel01,Albert Merriwether
516416.0,seguj002,segurje01,Jean Segura
112025.0,carph101,carpehi01,Hick Carpenter
816560.0,willl112,willil05,L. Williams
818262.0,mcclj105,mcclaje01,Jeep McClain
664977.0,cedeb001,cederbl01,Blake Cederlind
453284.0,parkb001,parkebl01,Blake Parker
276528.0,jensr001,jensery01,Ryan Jensen
113177.0,debad101,debarde01,Dennis DeBarr
121538.0,rudod101,rudoldi01,Dick Rudolph
113656.0,durhj102,durhajo01,James Durham
116190.0,housw001,housiwa01,Wayne Housie
114026.0,farrj102,farrejo01,Joe Farrell
123204.0,terrz101,terryze01,Zeb Terry
117645.0,leifl101,leifile01,Lefty Leifield
110535.0,bankb102,banksbi01,Bill Yerrick
121760.0,scham101,schaema01,Mark Schaeffer
112717.0,cotep101,cotepe01,Pete Cote
118906.0,meegp101,meegape01,Pete Meegan
819163.0,harrb116,harribe03,Ben Harris
818062.0,morac104,,Carlos Morán
122168.0,shird101,shiredu01,Duke Shirey
113570.0,drisd101,driscde01,Denny Driscoll
114024.0,farrj104,farreja03,Jack Farrell
645848.0,alvad002,alvarda02,Dariel Álvarez
116865.0,kaval101,kavanle01,Leo Kavanagh
431045.0,martr701,,Rick Martin
110161.0,alleb101,allenbo04,Bob Allen
501593.0,avill001,avilalu01,Luis Avilán
112785.0,cramd102,cramedo01,Doc Cramer
123514.0,turnj101,turneje01,Jerry Turner
116964.0,kelsb102,kelsebi01,Billy Kelsey
116636.0,johnb001,johnsbi04,Bill Johnson
122920.0,suark101,suareke01,Ken Suarez
116008.0,hodgg101,hodgegi01,Gil Hodges
461874.0,tatuc001,tatumcr01,Craig Tatum
123608.0,valej002,valenjo02,John Valentin
119575.0,murpw101,murphwi01,Willie Murphy
462101.0,andre001,andruel01,Elvis Andrus
111820.0,butlr002,butleri01,Rich Butler
819547.0,,fieldbu01,Buddy Fields
122711.0,steeb101,steenbi01,Bill Steen
818913.0,hunte102,hunteeu01,Eugene Hunter
118325.0,marsb101,marshbi01,Bill Marshall
819382.0,gillp104,gillipe01,Pen Gilliard
121185.0,ricoa101,ricoar01,Art Rico
118907.0,meehb101,meehabi01,Bill Meehan
600032.0,fostr104,fostero02,Robert Foster
150142.0,ruper001,rupery01,Ryan Rupe
492627.0,butlo801,butleor99,Ormond Butler
663804.0,kowaj001,kowarja01,Jackson Kowar
605509.0,tomlk001,tomlike01,Kelby Tomlinson
112942.0,cunnb103,cunnibe01,Bert Cunningham
119742.0,newlm101,newlima01,Maury Newlin
116811.0,kahom101,kahoemi01,Mike Kahoe
457465.0,sharj001,sharpjo01,Josh Sharpless
460060.0,pennc001,pennicl01,Cliff Pennington
492906.0,niebr801,,Ruben Niebla
546318.0,herro001,herreod01,Odúbel Herrera
121574.0,russb001,russebi01,Bill Russell
123749.0,vollc101,vollmcl01,Clyde Vollmer
113558.0,dresl101,dressle01,Lee Dressen
816493.0,wingd101,wingfda01,David Wingfield
122190.0,shorb101,shortbi01,Bill Short
124756.0,zeism101,zeisema01,Matt Zieser
119678.0,nealj102,nealejo01,Joe Neale
596115.0,stort001,storytr01,Trevor Story
110824.0,bellg101,bellge01,George Bell
121243.0,ritzj101,ritzji01,Jim Ritz
119831.0,nordt101,nordbti01,Tim Nordbrook
115015.0,grafl101,grafflo01,Louis Graff
124781.0,zitzb101,zitzmbi01,Billy Zitzmann
605317.0,knudg001,knudsgu01,Guido Knudson
818273.0,maywe101,mayweed01,Ed Mayweather
819679.0,dunlh101,dunlahe01,Herman Dunlap
116400.0,irabh001,irabuhi01,Hideki Irabu
647304.0,naylj001,naylojo01,Josh Naylor
117671.0,lemob101,lemonbo01,Bob Lemon
435279.0,greea002,greenad01,Adam Greenberg
476451.0,hellj001,hellije01,Jeremy Hellickson
114405.0,freej101,freemjo01,John Freeman
118620.0,mccup102,mcculpa01,Paul McCullough
118410.0,mastw101,mastewa02,Walt Masterson
113900.0,esmoj101,esmonji01,Jimmy Esmond
113691.0,eaglb101,eaglebi01,Bill Eagle
116228.0,howed101,howeldi01,Dixie Howell
118293.0,marof101,marolfr01,Fred Marolewski
118366.0,martf001,martife01,Félix Martínez
122250.0,simom102,simonmi01,Mike Simon
118103.0,macpw101,macphwa01,Waddy MacPhee
819875.0,davic105,davidch01,Charley Davidson
819743.0,dixop101,dixonpa01,Paul Dixon
115852.0,herre102,herrmed01,Ed Herrmann
117153.0,klinb104,klinebo02,Bobby Kline
120879.0,radtj101,radtkja01,Jack Radtke
121130.0,rhodb101,rhodebi01,Bill Rotes
113802.0,ellia101,ellioal01,Allen Elliott
110303.0,archj102,archeji01,Jimmy Archer
217100.0,bloow001,bloomwi01,Willie Bloomquist
407850.0,mallb002,mallebr01,Brian Mallette
116802.0,juulh102,juulhe01,Herb Juul
122221.0,sievr101,sievero01,Roy Sievers
664092.0,popps001,poppese01,Sean Poppen
407835.0,lanej001,laneja01,Jason Lane
122967.0,sullt103,sullito02,Tom Sullivan
818743.0,johnj114,johnsjo10,John Wesley Johnson
120380.0,pendj101,pendlji01,Jim Pendleton
114849.0,glavt001,glavito02,Tom Glavine
116977.0,kenne103,kennaed01,Ed Kenna
818488.0,linar101,linarro01,Rogelio Linares
816556.0,willl111,willile05,Lefty Williams
114832.0,girac101,girarch01,Charlie Girard
819562.0,ferrc102,ferreco01,Coco Ferrer
702070.0,camen001,camerno01,Noah Cameron
122692.0,stard102,starrdi01,Dick Starr
284569.0,alled001,allendu01,Dusty Allen
606956.0,courr001,courtry01,Ryan Court
110433.0,bagwb101,bagwebi01,Bill Bagwell
122597.0,spikc101,spikech01,Charlie Spikes
111479.0,brisl101,brisslo01,Lou Brissie
543056.0,could001,couloda01,Danny Coulombe
817553.0,richt103,richata01,Talmadge Richardson
110673.0,batef101,batesfr01,Frank Bates
111450.0,brica101,briceal01,Alan Brice
111826.0,buttt101,butteto01,Tom Butters
518852.0,jokie001,jokiser01,Eric Jokisch
819763.0,dicks101,dickest01,Steel Arm Dickey
110432.0,bagwj001,bagweje01,Jeff Bagwell
408201.0,clarh001,clarkho02,Howie Clark
118197.0,mallm101,mallema01,Mal Mallette
112781.0,craip101,craigpe01,Pete Craig
115822.0,hernw001,hernawi01,Willie Hernández
115341.0,hallh101,hallhe01,Herb Hall
445276.0,jansk001,janseke01,Kenley Jansen
122351.0,smitt101,smithto03,Tony Smith
116903.0,keesj101,keeseji01,Jim Keesey
595879.0,baezj001,baezja01,Javier Báez
120085.0,osbod001,osbordo01,Donovan Osborne
112891.0,crumg101,crumlge01,Gene Crumling
114426.0,freyb101,freybe01,Benny Frey
573088.0,perkc001,perkica01,Cameron Perkins
123184.0,tenej101,tenerjo01,John Tener
114442.0,frieb102,frienbo01,Bob Friend
502523.0,omals001,omallsh01,Shawn O'Malley
124134.0,wheaz101,wheatza01,Zack Wheat
122178.0,shoec101,shoemch01,Charlie Shoemaker
121609.0,sader101,sadecra01,Ray Sadecki
117819.0,littj101,littlje01,Jeff Little
117812.0,liseh101,lisenho01,Horace Lisenbee
669169.0,heasj001,heasljo01,Jonathan Heasley
115787.0,henrj103,henryji01,Jim Henry
428442.0,hoyej901,,James Hoye
121592.0,ryanb101,ryanbl01,Blondy Ryan
554429.0,ackld001,ackledu01,Dustin Ackley
518991.0,mastd002,mastrda01,Darin Mastroianni
116467.0,jaegj101,jaegejo01,Joe Jaeger
121685.0,sanfm001,sanfomo01,Mo Sanford
114524.0,gaked001,gakelda01,Dan Gakeler
124237.0,wieat101,wieante01,Ted Wieand
121328.0,roblr101,roblera01,Rafael Robles
596146.0,keplm001,keplema01,Max Kepler
122514.0,snydb102,snydebi01,Bill Snyder
123987.0,watsm102,watsomi01,Milt Watson
519299.0,sogae001,sogarer01,Eric Sogard
120880.0,raeth101,raethha01,Hal Raether
122099.0,sheag102,shearge01,George Shears
572138.0,singj001,singljo02,Jon Singleton
408214.0,hensd001,hensodr01,Drew Henson
116090.0,hollk101,holloke01,Ken Holloway
820046.0,cobbl101,cobblo01,Lorenza Cobb
464869.0,rleas001,rlealse01,Sendy Rleal
132962.0,hughb001,hughebo01,Bobby Hughes
114644.0,gasph101,gaspaha01,Harry Gaspar
117146.0,kleir101,kleinre01,Red Kleinow
115421.0,hankj101,hankija01,Jay Hankins
818786.0,,johns13,Johnson
115750.0,hendr002,hendero01,Rod Henderson
119367.0,morge101,morgaed02,Eddie Morgan
543652.0,pillt001,pillty01,Tyler Pill
678877.0,noelj001,noeljh01,Jhonkensy Noel
818116.0,mitcg102,mitchg01,G. Mitchell
111671.0,buesa101,buesar01,Art Bues
676755.0,matti001,mattsis01,Isaac Mattson
424184.0,sedls001,sedlash01,Shawn Sedlacek
115713.0,heinj101,heinzja01,Jack Heinzman
118452.0,mauch101,mauckha01,Hal Mauck
683021.0,stefm001,stefami01,Michael Stefanic
116140.0,hopkg101,hopkiga01,Gail Hopkins
122155.0,shifs001,shiffst01,Steve Shifflett
122202.0,shugf101,shugafr01,Frank Shugart
112992.0,dahlb101,dahlgba01,Babe Dahlgren
116970.0,kemmr102,kemmlru01,Rudy Kemmler
819467.0,gabeu101,gabe01,Gabe
816768.0,walkl103,,Leonard Walker
656756.0,montj004,montgjo01,Jordan Montgomery
606299.0,peraj003,perazjo01,José Peraza
117709.0,leshd101,leshndo01,Don Leshnock
124527.0,woods101,woodsp01,Spades Wood
113120.0,david103,davisda01,Daisy Davis
121966.0,secrd101,secrido01,Don Secrist
595263.0,jannm001,jannimi01,Mickey Jannis
120220.0,parit101,paristo01,Tony Parisse
671739.0,harrm004,harrimi04,Michael Harris
117188.0,knica101,knickau01,Austin Knickerbocker
325392.0,podss001,podsesc01,Scott Podsednik
121764.0,schaj102,schaijo01,Johnny Schaive
115294.0,haefm101,haefnmi01,Mickey Haefner
120665.0,poole101,pooleed01,Ed Poole
116528.0,jennh101,jennihu01,Hughie Jennings
117417.0,lakej101,lakejo01,Joe Lake
116517.0,jeffi101,jeffrir01,Irv Jeffries
117348.0,kucaj101,kucabjo01,Johnny Kucab
502317.0,heisc001,heisech01,Chris Heisey
645261.0,alcas001,alcansa01,Sandy Alcántara
112007.0,carls101,carlssw01,Albin Carlstrom
430832.0,bautj002,bautijo02,José Bautista
800049.0,mazua001,mazurad01,Adam Mazur
691185.0,acosm002,acostma02,Maximo Acosta
430654.0,bassb001,bassbr01,Brian Bass
116610.0,johnm001,johnsma01,Mark Johnson
110992.0,bilad001,bilarda01,Dann Bilardello
110826.0,bellj001,bellja01,Jay Bell
820604.0,bankg102,,G. Banks
111541.0,browd001,brownda01,Darrell Brown
663698.0,bartj003,bartjo01,Joey Bart
112000.0,carlj101,carliji01,Jim Carlin
120227.0,parks102,parkesa01,Salty Parker
819171.0,,harri12,Harris
116984.0,kennd101,kennedo01,Doc Kennedy
691777.0,muncm002,muncyma02,Max Muncy
116401.0,irelh101,irelaha01,Hal Irelan
116578.0,johnd001,johnsda04,Dave Johnson
691723.0,mayoc001,mayoco01,Coby Mayo
113672.0,dwiga101,dwighal01,Al Dwight
819690.0,dumal101,dumasla01,Lafayette Dumas
122627.0,spure101,spurned01,Ed Spurney
121182.0,rickc101,ricklch01,Chris Rickley
120615.0,plane103,planked02,Ed Plank
111836.0,byrdj001,byrdji01,Jim Byrd
124743.0,zapuj101,zapusjo01,Joe Zapustas
116322.0,huntk101,huntke02,Ken Hunt
427177.0,galam801,galanma99,Matt Galante
116520.0,jelkg001,jelksgr01,Greg Jelks
116569.0,johnc002,johnsch04,Charles Johnson
116457.0,jacob101,jacobbe01,Beany Jacobson
816937.0,thorc101,,Clarence Thorpe
114574.0,garak001,garagke01,Keith Garagozzo
592192.0,canhm001,canhama01,Mark Canha
120342.0,pechc101,pechoch01,Charlie Pechous
116265.0,hudsj001,hudsojo02,Joe Hudson
434138.0,altmb701,,Billy Altman
123904.0,wanel101,wanerll01,Lloyd Waner
121776.0,schag102,scharge01,George Scharein
124119.0,westa101,westoal01,Al Weston
820244.0,byrdo101,byrdol01,Ollie Byrd
124047.0,weinp101,weintph01,Phil Weintraub
120118.0,ott-e101,otted01,Ed Ott
120728.0,powet001,powerte01,Ted Power
656266.0,bukaj001,bukaujb01,J. B. Bukauskas
116281.0,hughk001,hugheke01,Keith Hughes
816698.0,watsd102,,David Watson
120347.0,pedes001,pederst01,Stu Pederson
115903.0,higbk101,higbeki01,Kirby Higbe
694462.0,waldh001,waldrhu01,Hurston Waldrep
124244.0,wietw101,wietewh01,Whitey Wietelmann
113208.0,deisp101,deisepa01,Pat Deisel
122494.0,snopc001,snopech01,Chris Snopek
123492.0,tubbg001,tubbsgr01,Greg Tubbs
110218.0,amele001,amelued01,Ed Amelung
400109.0,sneae001,sneades01,Esix Snead
817081.0,stoct101,stockte01,Ted Stockard
115598.0,hastc101,hastich01,Charlie Hastings
818925.0,,hughe06,Hughes
592826.0,velav001,velasvi01,Vince Velasquez
123429.0,trabj001,trabeji01,Jim Traber
112103.0,castg101,castege01,George Caster
