year,mlbam,vhb,pitches,zone_rate,z_swing_rate,o_swing_rate,z_contact_rate,o_contact_rate,z_csw_rate,chase_rate,edge_rate,heart_rate,batter,count,swing_rate,whiff_rate,csw_rate,pitches_x
2015,456715,vsR,2443,0.3765128768089216,0.0794529808623789,0.1390724490376828,0.0,0.0,0.0794529808623789,0.1390724490376828,0.1973376918802342,0.0621606671043762,456715.0,all,0.0794529808623789,1.0,,
2015,456776,vsL,3,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.0,456776.0,all,0.0,1.0,,
2015,456781,vsR,324,0.5090945540021343,0.126862268166616,0.2387617221263837,0.0,0.0,0.126862268166616,0.2387617221263837,0.3020988220904202,0.026062504315865,456781.0,all,0.126862268166616,1.0,,
2015,457448,vsL,9,0.3333333333333333,0.0,0.0,,,0.0,0.0,0.1458333333333333,0.0,457448.0,all,0.0,1.0,,
2015,457449,vsR,58,0.5454545454545454,0.0833333333333333,0.2388888888888889,0.0,0.0,0.0833333333333333,0.2388888888888889,0.3115868506493506,0.1208400974025974,457449.0,all,0.0833333333333333,1.0,,
2015,457454,vsL,691,0.4608597999806011,0.1129980280490484,0.1464417532264261,0.0,0.0,0.1129980280490484,0.1464417532264261,0.1698369012251681,0.0392590297856217,457454.0,all,0.1129980280490484,1.0,,
2015,457454,vsR,182,0.4406904131258507,0.1554040404040404,0.1519209956709956,0.0,0.0,0.1554040404040404,0.1519209956709956,0.1238343140159193,0.1482684127269946,457454.0,all,0.1554040404040404,1.0,,
2015,457477,vsL,1344,0.4282544730564176,0.0710783017767936,0.2150617763710478,0.0,0.0,0.0710783017767936,0.2150617763710478,0.1929352980271774,0.0489234890417416,457477.0,all,0.0710783017767936,1.0,,
2015,457574,vsR,264,0.4370602637224076,0.0318428184281842,0.1243107769423558,0.0,0.0,0.0318428184281842,0.1243107769423558,0.1882901377982788,0.0749997552575571,457574.0,all,0.0318428184281842,1.0,,
2015,457705,vsR,2600,0.3790440047147926,0.1188961642175817,0.117491288574825,0.0,0.0,0.1188961642175817,0.117491288574825,0.1923717813917901,0.051693709990349,457705.0,all,0.1188961642175817,1.0,,
2015,457706,vsR,2114,0.4656788683807744,0.0726820804935807,0.1136283789494548,0.0,0.0,0.0726820804935807,0.1136283789494548,0.2089283435289353,0.0348269282840874,457706.0,all,0.0726820804935807,1.0,,
2015,457708,vsR,2317,0.4459182727329402,0.1870141266046009,0.1474035204454401,0.0,0.0,0.1870141266046009,0.1474035204454401,0.2054706213015513,0.0647697126899302,457708.0,all,0.1870141266046009,1.0,,
2015,457711,vsR,79,0.4072169059011164,0.2041666666666667,0.1319444444444444,0.0,0.0,0.2041666666666667,0.1319444444444444,0.3340909090909091,0.0223285486443381,457711.0,all,0.2041666666666667,1.0,,
2015,457727,vsR,2007,0.4324563810524,0.1198646109730201,0.1303736501899099,0.0,0.0,0.1198646109730201,0.1303736501899099,0.2294432207456881,0.0474159131931162,457727.0,all,0.1198646109730201,1.0,,
2015,457759,vsR,1669,0.4859359187323157,0.049616113315342,0.0791028543270728,0.0,0.0,0.049616113315342,0.0791028543270728,0.230222102954669,0.060358792099581,457759.0,all,0.049616113315342,1.0,,
2015,457760,vsL,124,0.3252518693427784,0.1021978021978022,0.2476190476190476,0.0,0.0,0.1021978021978022,0.2476190476190476,0.1730913026367571,0.0491105863833136,457760.0,all,0.1021978021978022,1.0,,
2015,457762,vsL,28,0.3282828282828283,0.0833333333333333,0.0277777777777777,0.0,0.0,0.0833333333333333,0.0277777777777777,0.1313131313131313,0.0606060606060606,457762.0,all,0.0833333333333333,1.0,,
2015,457763,vsR,2068,0.3338647509626807,0.0517327862368995,0.0607692245784301,0.0,0.0,0.0517327862368995,0.0607692245784301,0.1282754192028578,0.0506392842378276,457763.0,all,0.0517327862368995,1.0,,
2015,457775,vsR,370,0.4368301980096084,0.1201787909553332,0.1292147507664749,0.0,0.0,0.1201787909553332,0.1292147507664749,0.1966803811075799,0.0860201278871268,457775.0,all,0.1201787909553332,1.0,,
2015,457787,vsL,1005,0.3618509507367468,0.212707941079897,0.2119769545562508,0.0,0.0,0.212707941079897,0.2119769545562508,0.1750045833648431,0.0491467374781363,457787.0,all,0.212707941079897,1.0,,
2015,457787,vsR,363,0.377787930755728,0.1357377665069972,0.1471563090635133,0.0,0.0,0.1357377665069972,0.1471563090635133,0.1245396239727413,0.0663134640173512,457787.0,all,0.1357377665069972,1.0,,
2015,457788,vsL,266,0.4829624798198244,0.077620745267804,0.1397252747252747,0.0,0.0,0.077620745267804,0.1397252747252747,0.192509219045236,0.0913043661454678,457788.0,all,0.077620745267804,1.0,,
2015,457789,vsL,32,0.5263888888888889,0.0,0.0,,,0.0,0.0,0.2701388888888889,0.0444444444444444,457789.0,all,0.0,1.0,,
2015,457789,vsR,10,0.5714285714285714,0.0,0.3333333333333333,,0.0,0.0,0.3333333333333333,0.2857142857142857,0.0,457789.0,all,0.0,1.0,,
2015,457803,vsL,2343,0.316353789757644,0.1459187314258303,0.1340020953727468,0.0,0.0,0.1459187314258303,0.1340020953727468,0.1450810254730161,0.0409926223344512,457803.0,all,0.1459187314258303,1.0,,
2015,457918,vsL,86,0.4909511784511784,0.1108333333333333,0.0520833333333333,0.0,0.0,0.1108333333333333,0.0520833333333333,0.2603114478114478,0.0789562289562289,457918.0,all,0.1108333333333333,1.0,,
2015,457926,vsR,117,0.5610766045548654,0.064313725490196,0.0661764705882353,0.0,0.0,0.064313725490196,0.0661764705882353,0.2635610766045548,0.044927536231884,457926.0,all,0.064313725490196,1.0,,
2015,458015,vsL,2756,0.3300685483975834,0.1470923416658421,0.0695116969903403,0.0,0.0,0.1470923416658421,0.0695116969903403,0.1693513963279724,0.0317561129593343,458015.0,all,0.1470923416658421,1.0,,
2015,458085,vsL,1929,0.4044446554110342,0.1063893390182631,0.1255273382965697,0.0,0.0,0.1063893390182631,0.1255273382965697,0.1854172202147401,0.0588425871323832,458085.0,all,0.1063893390182631,1.0,,
2015,458582,vsL,66,0.32406462585034,0.2424242424242424,0.1840277777777778,0.0,0.0,0.2424242424242424,0.1840277777777778,0.1066326530612244,0.0364795918367346,458582.0,all,0.2424242424242424,1.0,,
2015,458668,vsL,13,0.2222222222222222,0.25,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.1111111111111111,0.0,458668.0,all,0.25,1.0,,
2015,458675,vsL,1948,0.3924538059537168,0.1821528146923627,0.1388106324517497,0.0,0.0,0.1821528146923627,0.1388106324517497,0.1855629616355596,0.0658325029066666,458675.0,all,0.1821528146923627,1.0,,
2015,458681,vsL,154,0.5515904730190444,0.1207602339181286,0.3029878618113912,0.0,0.0,0.1207602339181286,0.3029878618113912,0.2251098108240965,0.0802491159634016,458681.0,all,0.1207602339181286,1.0,,
2015,458681,vsR,40,0.5887445887445888,0.1666666666666666,0.4285714285714285,0.0,0.0,0.1666666666666666,0.4285714285714285,0.3109668109668109,0.1341991341991341,458681.0,all,0.1666666666666666,1.0,,
2015,458689,vsR,71,0.3776041666666666,0.1458333333333333,0.41,0.0,0.0,0.1458333333333333,0.41,0.2265625,0.0182291666666666,458689.0,all,0.1458333333333333,1.0,,
2015,458731,vsL,2581,0.4191449416771044,0.0545921547279733,0.1527257928207503,0.0,0.0,0.0545921547279733,0.1527257928207503,0.2210004223621919,0.0692534133857945,458731.0,all,0.0545921547279733,1.0,,
2015,458913,vsL,294,0.391909329955448,0.1606914893617021,0.1308484848484848,0.0,0.0,0.1606914893617021,0.1308484848484848,0.1332611042181803,0.076101755022586,458913.0,all,0.1606914893617021,1.0,,
2015,458913,vsR,32,0.6970238095238095,0.1148148148148148,0.04,0.0,0.0,0.1148148148148148,0.04,0.3234523809523809,0.1,458913.0,all,0.1148148148148148,1.0,,
2015,459431,vsL,154,0.4708948680240546,0.0497989766081871,0.2148148148148148,0.0,0.0,0.0497989766081871,0.2148148148148148,0.2647640105774076,0.0374817898741343,459431.0,all,0.0497989766081871,1.0,,
2015,459964,vsL,985,0.4679279635354687,0.2027766485361632,0.1546594005056412,0.0,0.0,0.2027766485361632,0.1546594005056412,0.1965470122656657,0.0493861809134765,459964.0,all,0.2027766485361632,1.0,,
2015,459967,vsR,2,1.0,0.0,,,,0.0,,1.0,0.0,459967.0,all,0.0,1.0,,
2015,460003,vsR,59,0.4975198412698413,0.1415584415584415,0.1999999999999999,0.0,0.0,0.1415584415584415,0.1999999999999999,0.2083333333333333,0.025297619047619,460003.0,all,0.1415584415584415,1.0,,
2015,460026,vsR,1365,0.510198312158074,0.0709307879551068,0.1702865588395261,0.0,0.0,0.0709307879551068,0.1702865588395261,0.207002593287001,0.0803012722557117,460026.0,all,0.0709307879551068,1.0,,
2015,460055,vsR,448,0.46317362864016,0.1410895250548731,0.1638805509295941,0.0,0.0,0.1410895250548731,0.1638805509295941,0.2348035415197912,0.0631710308406274,460055.0,all,0.1410895250548731,1.0,,
2015,460059,vsR,11,0.25,0.0,0.3888888888888888,,0.0,0.0,0.3888888888888888,0.2083333333333333,0.0,460059.0,all,0.0,1.0,,
2015,460060,vsL,723,0.3996215509925541,0.1301312438139641,0.0975065658369998,0.0,0.0,0.1301312438139641,0.0975065658369998,0.1916439393287237,0.0413483532617202,460060.0,all,0.1301312438139641,1.0,,
2015,460060,vsR,231,0.393342608752165,0.0569996773412922,0.0501126126126126,0.0,0.0,0.0569996773412922,0.0501126126126126,0.1465305261843913,0.039590584201697,460060.0,all,0.0569996773412922,1.0,,
2015,460075,vsR,1986,0.3942800666180812,0.0980118639668525,0.1438010506117044,0.0,0.0,0.0980118639668525,0.1438010506117044,0.2054528107828785,0.0376544737186136,460075.0,all,0.0980118639668525,1.0,,
2015,460077,vsR,385,0.5449759585960303,0.1292336890162977,0.1148191908342284,0.0,0.0,0.1292336890162977,0.1148191908342284,0.274230563011925,0.0435072348333997,460077.0,all,0.1292336890162977,1.0,,
2015,460086,vsL,1864,0.3925283266211523,0.0834214435724128,0.140033999932016,0.0,0.0,0.0834214435724128,0.140033999932016,0.2222374765569613,0.0478702316298336,460086.0,all,0.0834214435724128,1.0,,
2015,460099,vsR,726,0.4172270144787042,0.1077310190625408,0.0966439909297052,0.0,0.0,0.1077310190625408,0.0966439909297052,0.1626231892190192,0.1049785261252783,460099.0,all,0.1077310190625408,1.0,,
2015,460131,vsL,232,0.3954579896887589,0.1636477411477411,0.2043513515245915,0.0,0.0,0.1636477411477411,0.2043513515245915,0.1645015471938548,0.0403245172475941,460131.0,all,0.1636477411477411,1.0,,
2015,460269,vsR,429,0.4162478812140955,0.1434445415695415,0.086010989010989,0.0,0.0,0.1434445415695415,0.086010989010989,0.18415651052362,0.0817090064174799,460269.0,all,0.1434445415695415,1.0,,
2015,460576,vsR,1633,0.4082537555697059,0.1135607916881918,0.1612708071104127,0.0,0.0,0.1135607916881918,0.1612708071104127,0.2123245032336169,0.0539543754457228,460576.0,all,0.1135607916881918,1.0,,
2015,460701,vsL,3,0.75,0.0,0.0,,,0.0,0.0,0.25,0.0,460701.0,all,0.0,1.0,,
2015,461235,vsL,1945,0.3831901442324294,0.1651972633633087,0.1356406299065449,0.0,0.0,0.1651972633633087,0.1356406299065449,0.1682752204933109,0.0587543457042685,461235.0,all,0.1651972633633087,1.0,,
2015,461314,vsR,2333,0.3863524838657197,0.1350354252616487,0.1473614807056501,0.0,0.0,0.1350354252616487,0.1473614807056501,0.1709006954082069,0.0416096260897083,461314.0,all,0.1350354252616487,1.0,,
2015,461325,vsR,5,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.4166666666666666,0.25,461325.0,all,0.0,1.0,,
2015,461416,vsL,1468,0.4005761125534965,0.0929842865578548,0.1361953430663712,0.0,0.0,0.0929842865578548,0.1361953430663712,0.2070258795841028,0.0361089148628127,461416.0,all,0.0929842865578548,1.0,,
2015,461815,vsL,1354,0.3851974381604154,0.0554073958016044,0.0967580119868237,0.0,0.0,0.0554073958016044,0.0967580119868237,0.1474378111755238,0.0636118375601436,461815.0,all,0.0554073958016044,1.0,,
2015,461829,vsR,175,0.4546918498168498,0.1376893939393939,0.2595337124748889,0.0,0.0,0.1376893939393939,0.2595337124748889,0.2240060356310356,0.0769561688311688,461829.0,all,0.1376893939393939,1.0,,
2015,461833,vsR,10,0.7083333333333333,0.0,0.0,,,0.0,0.0,0.2916666666666666,0.0,461833.0,all,0.0,1.0,,
2015,461858,vsR,2237,0.4490272224058787,0.0913083946832427,0.0694098320017562,0.0,0.0,0.0913083946832427,0.0694098320017562,0.2251187160833799,0.0501547322268777,461858.0,all,0.0913083946832427,1.0,,
2015,461865,vsL,550,0.4926333015526276,0.1067081266005997,0.1025483810924424,0.0,0.0,0.1067081266005997,0.1025483810924424,0.2243445308867208,0.077207809463988,461865.0,all,0.1067081266005997,1.0,,
2015,461865,vsR,141,0.5300334168755222,0.1124579124579124,0.2132119514472455,0.0,0.0,0.1124579124579124,0.2132119514472455,0.3365497076023391,0.0798872180451127,461865.0,all,0.1124579124579124,1.0,,
2015,462101,vsR,2368,0.5124471933205048,0.0842355106413788,0.0773750134259584,0.0,0.0,0.0842355106413788,0.0773750134259584,0.2712077603423788,0.0545270397194366,462101.0,all,0.0842355106413788,1.0,,
2015,462136,vsR,16,0.74,0.25,0.0,0.0,,0.25,0.0,0.22,0.22,462136.0,all,0.25,1.0,,
2015,462515,vsR,1,1.0,0.0,,,,0.0,,1.0,0.0,462515.0,all,0.0,1.0,,
2015,462564,vsR,525,0.4921988846037745,0.2167303961518357,0.1320785448017591,0.0,0.0,0.2167303961518357,0.1320785448017591,0.2857413817068647,0.0542972034604743,462564.0,all,0.2167303961518357,1.0,,
2015,463610,vsR,160,0.3905852084423513,0.1816666666666666,0.1265664160401002,0.0,0.0,0.1816666666666666,0.1265664160401002,0.1253488574917146,0.0407345630559916,463610.0,all,0.1816666666666666,1.0,,
2015,465041,vsR,1892,0.4232607914418652,0.0846322978367906,0.0894304450483594,0.0,0.0,0.0846322978367906,0.0894304450483594,0.1918242816837428,0.0747225871966772,465041.0,all,0.0846322978367906,1.0,,
2015,465674,vsR,476,0.3809048214448572,0.0795317598534628,0.161579021100527,0.0,0.0,0.0795317598534628,0.161579021100527,0.1843365879961948,0.0642767927036285,465674.0,all,0.0795317598534628,1.0,,
2015,465753,vsL,71,0.3478203781512605,0.2777777777777778,0.1452380952380952,0.0,0.0,0.2777777777777778,0.1452380952380952,0.2169953208556149,0.0213068181818181,465753.0,all,0.2777777777777778,1.0,,
2015,465753,vsR,25,0.375,0.2142857142857142,0.037037037037037,0.0,0.0,0.2142857142857142,0.037037037037037,0.1597222222222222,0.0833333333333333,465753.0,all,0.2142857142857142,1.0,,
2015,465784,vsL,271,0.4989655966268753,0.1045465477283659,0.1152260782695565,0.0,0.0,0.1045465477283659,0.1152260782695565,0.2275992550301356,0.1117872505371605,465784.0,all,0.1045465477283659,1.0,,
2015,465784,vsR,126,0.468671679197995,0.1114583333333333,0.2611655773420479,0.0,0.0,0.1114583333333333,0.2611655773420479,0.1841269841269841,0.1038429406850459,465784.0,all,0.1114583333333333,1.0,,
2015,466320,vsL,1745,0.4286289613881857,0.1085003526747025,0.0908968819137621,0.0,0.0,0.1085003526747025,0.0908968819137621,0.1954651621847409,0.0383903804299563,466320.0,all,0.1085003526747025,1.0,,
2015,466320,vsR,651,0.4323028408637791,0.0538914402347238,0.1163375903794585,0.0,0.0,0.0538914402347238,0.1163375903794585,0.1894409993207202,0.050871923721261,466320.0,all,0.0538914402347238,1.0,,
2015,466948,vsR,9,0.375,0.0,0.6666666666666666,,0.0,0.0,0.6666666666666666,0.225,0.05,466948.0,all,0.0,1.0,,
2015,466988,vsL,150,0.4719862330295182,0.0464519140989729,0.1696428571428571,0.0,0.0,0.0464519140989729,0.1696428571428571,0.2312346307255345,0.0812223962347014,466988.0,all,0.0464519140989729,1.0,,
2015,466988,vsR,130,0.4615089777228996,0.1592990342990342,0.175595238095238,0.0,0.0,0.1592990342990342,0.175595238095238,0.2013376549879096,0.1403534496064207,466988.0,all,0.1592990342990342,1.0,,
2015,467055,vsL,1313,0.3645845806142068,0.1340822449755836,0.08769663884928,0.0,0.0,0.1340822449755836,0.08769663884928,0.1287565730244858,0.0489814643623211,467055.0,all,0.1340822449755836,1.0,,
2015,467055,vsR,356,0.3809291265436776,0.1329532967032967,0.2051311728395062,0.0,0.0,0.1329532967032967,0.2051311728395062,0.1806376596686194,0.0225037996059667,467055.0,all,0.1329532967032967,1.0,,
2015,467070,vsL,686,0.4071833481083412,0.1053912291412291,0.1722013119654343,0.0,0.0,0.1053912291412291,0.1722013119654343,0.2146935992536928,0.0517588572106611,467070.0,all,0.1053912291412291,1.0,,
2015,467070,vsR,310,0.4482916183795525,0.0973162071846282,0.1194444444444444,0.0,0.0,0.0973162071846282,0.1194444444444444,0.1331421127234869,0.0876550379928985,467070.0,all,0.0973162071846282,1.0,,
2015,467092,vsR,1671,0.4876866945685266,0.1551958184927509,0.2054714810845774,0.0,0.0,0.1551958184927509,0.2054714810845774,0.2619064262223396,0.0709290253572504,467092.0,all,0.1551958184927509,1.0,,
2015,467143,vsR,464,0.4522627383539228,0.1015794915582826,0.2251922033172032,0.0,0.0,0.1015794915582826,0.2251922033172032,0.1350495663065406,0.1186868762072014,467143.0,all,0.1015794915582826,1.0,,
2015,467785,vsR,4,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.0,0.0,467785.0,all,0.0,1.0,,
2015,467793,vsL,1784,0.358389506752485,0.0976976527710723,0.0650040396923115,0.0,0.0,0.0976976527710723,0.0650040396923115,0.1762623903834479,0.0500765493666228,467793.0,all,0.0976976527710723,1.0,,
2015,467793,vsR,866,0.287977250513099,0.0587669223816277,0.0970398236329771,0.0,0.0,0.0587669223816277,0.0970398236329771,0.1405302610967953,0.0300486727164925,467793.0,all,0.0587669223816277,1.0,,
2015,467798,vsR,121,0.4725869809203142,0.0293040293040293,0.1177777777777777,0.0,0.0,0.0293040293040293,0.1177777777777777,0.2659946021057132,0.0630090588423921,467798.0,all,0.0293040293040293,1.0,,
2015,467827,vsL,1959,0.4527160496294001,0.1355149443370454,0.147014601648595,0.0,0.0,0.1355149443370454,0.147014601648595,0.2490143578754714,0.064637388515894,467827.0,all,0.1355149443370454,1.0,,
2015,468406,vsL,350,0.4285328940282857,0.0575757575757575,0.1590218423551757,0.0,0.0,0.0575757575757575,0.1590218423551757,0.1526385008815884,0.0792428389874626,468406.0,all,0.0575757575757575,1.0,,
2015,468406,vsR,127,0.4653379991480678,0.1642857142857142,0.1056651069518716,0.0,0.0,0.1642857142857142,0.1056651069518716,0.1952310783546481,0.1099079219788601,468406.0,all,0.1642857142857142,1.0,,
2015,468504,vsR,24,0.6541666666666667,0.2301587301587301,0.3,0.0,0.0,0.2301587301587301,0.3,0.1604166666666666,0.2375,468504.0,all,0.2301587301587301,1.0,,
2015,471083,vsL,1607,0.361238660103762,0.2190971537774563,0.1551113341092255,0.0,0.0,0.2190971537774563,0.1551113341092255,0.1706398383043892,0.0693053926624074,471083.0,all,0.2190971537774563,1.0,,
2015,471865,vsL,2032,0.3666774601149087,0.1064321607188211,0.1734197127622306,0.0,0.0,0.1064321607188211,0.1734197127622306,0.1845158461648707,0.056043248957402,471865.0,all,0.1064321607188211,1.0,,
2015,471911,vsR,8,0.8,0.0,0.0,,,0.0,0.0,0.3333333333333333,0.0666666666666666,471911.0,all,0.0,1.0,,
2015,472528,vsL,1965,0.3864578702893778,0.1108383513142194,0.0963782106230159,0.0,0.0,0.1108383513142194,0.0963782106230159,0.1473736929357208,0.0658616673274341,472528.0,all,0.1108383513142194,1.0,,
2015,473724,vsR,117,0.5731331805607168,0.032312925170068,0.1251248751248751,0.0,0.0,0.032312925170068,0.1251248751248751,0.3413626698046987,0.0432924563359345,473724.0,all,0.032312925170068,1.0,,
2015,474233,vsL,423,0.4190976178816347,0.1763791701231314,0.1298801340792442,0.0,0.0,0.1763791701231314,0.1298801340792442,0.2348636177863023,0.0864512522322315,474233.0,all,0.1763791701231314,1.0,,
2015,474233,vsR,420,0.4706559443872876,0.1464782692055419,0.0921313236720213,0.0,0.0,0.1464782692055419,0.0921313236720213,0.2508557777214493,0.0748464388016626,474233.0,all,0.1464782692055419,1.0,,
2015,474249,vsR,44,0.5671109592162223,0.1444444444444444,0.0158730158730158,0.0,0.0,0.1444444444444444,0.0158730158730158,0.2630553656869446,0.0350877192982456,474249.0,all,0.1444444444444444,1.0,,
2015,474284,vsR,2,1.0,0.0,,,,0.0,,0.5,0.0,474284.0,all,0.0,1.0,,
2015,474443,vsR,881,0.4238261527544931,0.0809981050963142,0.1268918146737695,0.0,0.0,0.0809981050963142,0.1268918146737695,0.1749486126286748,0.0474906226506754,474443.0,all,0.0809981050963142,1.0,,
2015,474463,vsL,220,0.4990736141009365,0.2568725706974554,0.273424671592775,0.0,0.0,0.2568725706974554,0.273424671592775,0.255632206793409,0.0372614710729464,474463.0,all,0.2568725706974554,1.0,,
2015,474494,vsR,178,0.4763495064062171,0.1170465337132003,0.1119949494949495,0.0,0.0,0.1170465337132003,0.1119949494949495,0.2392830546894819,0.0411556832161747,474494.0,all,0.1170465337132003,1.0,,
2015,474568,vsR,1512,0.3838806821618581,0.1335027198655236,0.1010398621179697,0.0,0.0,0.1335027198655236,0.1010398621179697,0.1699660784621329,0.0769400211687888,474568.0,all,0.1335027198655236,1.0,,
2015,474668,vsL,2,1.0,0.0,,,,0.0,,0.5,0.0,474668.0,all,0.0,1.0,,
2015,474699,vsR,45,0.3920515574650913,0.0104166666666666,0.125,0.0,0.0,0.0104166666666666,0.125,0.1999194414607948,0.0316863587540279,474699.0,all,0.0104166666666666,1.0,,
2015,474832,vsL,2186,0.3296495997768319,0.1346757192623355,0.0951189595023602,0.0,0.0,0.1346757192623355,0.0951189595023602,0.1443732348496164,0.037121026771612,474832.0,all,0.1346757192623355,1.0,,
2015,474892,vsR,1882,0.390895243583549,0.1843999673189181,0.1849860542880292,0.0,0.0,0.1843999673189181,0.1849860542880292,0.1933778760150723,0.0612479601516185,474892.0,all,0.1843999673189181,1.0,,
2015,475100,vsR,879,0.4024912517293285,0.1975156439335714,0.1019890358233061,0.0,0.0,0.1975156439335714,0.1019890358233061,0.1587090647883226,0.1044679175252974,475100.0,all,0.1975156439335714,1.0,,
2015,475115,vsR,227,0.4832669692686815,0.1309210526315789,0.1220454545454545,0.0,0.0,0.1309210526315789,0.1220454545454545,0.2047111690947307,0.0366694299485395,475115.0,all,0.1309210526315789,1.0,,
2015,475174,vsL,1362,0.3919323596908282,0.070422390390295,0.1031500222944579,0.0,0.0,0.070422390390295,0.1031500222944579,0.1571860026172545,0.0489799954370825,475174.0,all,0.070422390390295,1.0,,
2015,475243,vsR,129,0.4978318380492293,0.2525062656641604,0.3970072239422084,0.0,0.0,0.2525062656641604,0.3970072239422084,0.2160973084886128,0.0655193236714975,475243.0,all,0.2525062656641604,1.0,,
2015,475247,vsL,1076,0.4530216425188849,0.0868094635303712,0.0926207800227208,0.0,0.0,0.0868094635303712,0.0926207800227208,0.2290240039618728,0.0915464007968835,475247.0,all,0.0868094635303712,1.0,,
2015,475253,vsL,1086,0.3874358361434379,0.1410842026785499,0.1737919534451198,0.0,0.0,0.1410842026785499,0.1737919534451198,0.1631682594756025,0.0455995076648335,475253.0,all,0.1410842026785499,1.0,,
2015,475253,vsR,133,0.5600641025641026,0.1013888888888888,0.2269312169312169,0.0,0.0,0.1013888888888888,0.2269312169312169,0.2530769230769231,0.1439743589743589,475253.0,all,0.1013888888888888,1.0,,
2015,475416,vsR,9,0.55,0.3333333333333333,0.0,0.0,,0.3333333333333333,0.0,0.25,0.25,475416.0,all,0.3333333333333333,1.0,,
2015,475479,vsR,114,0.5628306878306879,0.2166666666666666,0.3630952380952381,0.0,0.0,0.2166666666666666,0.3630952380952381,0.1531746031746031,0.0631613756613756,475479.0,all,0.2166666666666666,1.0,,
2015,475582,vsR,1461,0.4005322485016506,0.0553032364999406,0.162711331506201,0.0,0.0,0.0553032364999406,0.162711331506201,0.2122223970823941,0.0263079480357486,475582.0,all,0.0553032364999406,1.0,,
2015,476192,vsL,181,0.3786116629366057,0.1772698978581331,0.1516955266955267,0.0,0.0,0.1772698978581331,0.1516955266955267,0.2340754338466009,0.0363408521303258,476192.0,all,0.1772698978581331,1.0,,
2015,476270,vsR,126,0.5400226966016439,0.0529411764705882,0.0989583333333333,0.0,0.0,0.0529411764705882,0.0989583333333333,0.2834621518832045,0.0893417985523248,476270.0,all,0.0529411764705882,1.0,,
2015,476451,vsR,152,0.514501709774819,0.0552916818901473,0.2368421052631578,0.0,0.0,0.0552916818901473,0.2368421052631578,0.2554323244449294,0.0498949579831932,476451.0,all,0.0552916818901473,1.0,,
2015,476589,vsR,11,0.6666666666666666,0.2,0.0,0.0,,0.2,0.0,0.2777777777777777,0.0,476589.0,all,0.2,1.0,,
2015,476633,vsL,382,0.4575033195002235,0.0677949238393281,0.1329068322981366,0.0,0.0,0.0677949238393281,0.1329068322981366,0.2112764960442385,0.0593468085129117,476633.0,all,0.0677949238393281,1.0,,
2015,476704,vsL,733,0.4330824123202398,0.1057146568141426,0.1372826806334488,0.0,0.0,0.1057146568141426,0.1372826806334488,0.2088819368852929,0.0518696002221286,476704.0,all,0.1057146568141426,1.0,,
2015,476704,vsR,262,0.4775789577053132,0.0709484126984126,0.01,0.0,0.0,0.0709484126984126,0.01,0.2129847876838226,0.1269806263190006,476704.0,all,0.0709484126984126,1.0,,
2015,476883,vsL,1820,0.4203947260665658,0.1757937659932861,0.1817849369925402,0.0,0.0,0.1757937659932861,0.1817849369925402,0.2174606401521447,0.0711773870693659,476883.0,all,0.1757937659932861,1.0,,
2015,477003,vsL,209,0.4644581601387531,0.0350077365163572,0.1399859943977591,0.0,0.0,0.0350077365163572,0.1399859943977591,0.1760866581756069,0.1237378270127596,477003.0,all,0.0350077365163572,1.0,,
2015,477132,vsL,330,0.3744789976666309,0.0832635716536645,0.2827298850574712,0.0,0.0,0.0832635716536645,0.2827298850574712,0.1463006757516352,0.0739223788530824,477132.0,all,0.0832635716536645,1.0,,
2015,477165,vsL,413,0.4814951832959039,0.2113728937728937,0.2003446736776539,0.0,0.0,0.2113728937728937,0.2003446736776539,0.1912310815433064,0.1009464769632045,477165.0,all,0.2113728937728937,1.0,,
2015,477195,vsL,866,0.3954692282354914,0.0814038015124971,0.091839687411372,0.0,0.0,0.0814038015124971,0.091839687411372,0.2112986200827238,0.0455996033118379,477195.0,all,0.0814038015124971,1.0,,
2015,485567,vsL,688,0.4515720604547726,0.155204062523994,0.1490596455664838,0.0,0.0,0.155204062523994,0.1490596455664838,0.2114414594030526,0.077193514335355,485567.0,all,0.155204062523994,1.0,,
2015,488671,vsL,908,0.5228634174529367,0.2091390668390631,0.1146296694975377,0.0,0.0,0.2091390668390631,0.1146296694975377,0.2427522923470676,0.0654700249372044,488671.0,all,0.2091390668390631,1.0,,
2015,488674,vsR,7,0.2916666666666666,0.0,0.0,,,0.0,0.0,0.2916666666666666,0.0,488674.0,all,0.0,1.0,,
2015,488681,vsR,950,0.4279508328125984,0.1438462918135383,0.1169253427886174,0.0,0.0,0.1438462918135383,0.1169253427886174,0.2197557897155619,0.0526850228592173,488681.0,all,0.1438462918135383,1.0,,
2015,488689,vsL,251,0.3459884559884559,0.0946570972886762,0.1205194805194805,0.0,0.0,0.0946570972886762,0.1205194805194805,0.1699395313681027,0.0296890675462103,488689.0,all,0.0946570972886762,1.0,,
2015,488703,vsR,6,0.6666666666666666,0.0,0.5,,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,488703.0,all,0.0,1.0,,
