mlb_id,pitch_type,Velo,Usage
517593,CU,80.32542955326461,0.03799947767041003
517593,FF,95.34597943580279,0.49529903369025857
517593,IN,74.48,0.0019587359623922697
517593,SI,94.94966942148761,0.15800470096630975
517593,SL,85.27512820512821,0.10185427004439801
517629,CH,85.10666666666665,0.25862068965517243
517629,FF,92.20857142857143,0.603448275862069
517629,SL,83.1625,0.13793103448275862
518397,CH,85.32906976744187,0.06403574087862993
518397,FF,93.55602409638554,0.03090096798212956
518397,SI,92.7015481373972,0.7695457930007445
518397,SL,83.94739010989011,0.1355174981384959
518418,CU,80.47666666666667,0.28846153846153844
518418,FS,84.8,0.019230769230769232
518418,SI,93.11388888888888,0.6923076923076923
518420,CH,80.97380952380952,0.1794871794871795
518420,CU,73.65416666666667,0.10256410256410256
518420,FF,88.11666666666666,0.38461538461538464
518420,IN,61.28333333333333,0.02564102564102564
518420,SI,87.8090909090909,0.14102564102564102
518420,SL,80.77948717948718,0.16666666666666666
518435,CH,85.60000000000001,0.0625
518435,FF,94.15,0.6666666666666666
518435,SL,84.79230769230769,0.2708333333333333
518445,CH,86.38307692307691,0.09848484848484848
518445,FC,85.5213438735178,0.19166666666666668
518445,FF,92.92131147540984,0.09242424242424242
518445,SI,92.8740916271722,0.47954545454545455
518445,SL,80.7653846153846,0.13787878787878788
518452,CH,86.15855188141391,0.19545353242701136
518452,CU,75.36348511383538,0.12725651883218186
518452,FC,86.77604501607716,0.06931134388232672
518452,FF,91.80286432160804,0.4435034544238912
518452,IN,62.62105263157895,0.0021172275462447068
518452,SI,91.68440000000001,0.08357477156229107
518452,SL,86.26874115983027,0.07878315132605304
518468,CH,85.75909090909092,0.011156186612576065
518468,CU,77.50806451612904,0.22008113590263692
518468,FF,93.98428372739916,0.364604462474645
518468,IN,82.06153846153846,0.006592292089249493
518468,SI,92.49698113207548,0.1343813387423935
518468,SL,83.5092485549133,0.263184584178499
518489,CH,87.69333333333333,0.02826455624646693
518489,CU,77.18181818181819,0.0020727341247409083
518489,FC,91.0364,0.04710759374411155
518489,FF,95.78526272577996,0.45901639344262296
518489,SI,95.64321428571428,0.10552100998680987
518489,SL,85.37052631578948,0.35801771245524777
518516,CH,84.31281847133758,0.05941905572901883
518516,CS,73.57142857142857,0.00033115715772542343
518516,CU,77.46560723514213,0.1830826000567698
518516,FC,86.68879540036461,0.33735452739142774
518516,FF,91.30720805054997,0.4042955814173526
518516,IN,73.575,0.0005676979846721544
518516,SI,91.00211864406779,0.011164727031885703
518516,SL,86.33875,0.0037846532311476963
518526,FF,89.41818181818182,0.16666666666666666
518526,SI,89.3,0.4090909090909091
518526,SL,78.89999999999999,0.42424242424242425
518553,CH,83.60735294117647,0.00823045267489712
518553,FF,89.80225933202357,0.12321471798595982
518553,IN,83.94375,0.0019365770999757927
518553,PO,88.2,0.00012103606874848704
518553,SI,90.65931425485961,0.448317598644396
518553,SL,78.21481910274964,0.41817961752602273
518560,CH,84.066,0.04180602006688963
518560,CU,74.70808625336927,0.3102006688963211
518560,FF,92.47741935483872,0.025919732441471572
518560,SI,92.39717741935483,0.6220735785953178
518566,CH,86.88725701943845,0.29546904913848115
518566,CU,82.2,0.028079132099553285
518566,FC,92.545,0.025526483726866625
518566,FF,93.10946843853822,0.3841735800893427
518566,SI,93.4,0.0006381620931716656
518566,SL,86.90719424460433,0.26611359285258457
518567,CH,76.93864678899082,0.28403908794788274
518567,CU,70.62879581151833,0.06221498371335505
518567,FC,85.2465256797583,0.6469055374592834
518567,FF,84.8375,0.0026058631921824105
518567,IN,65.375,0.003908794788273616
518567,PO,78.7,0.0003257328990228013
518585,FC,87.99784791965567,0.20017231476163125
518585,FF,94.35718446601942,0.295807007466973
518585,FS,81.1564870259481,0.43164847788627225
518585,SI,93.11804511278196,0.03819643882825962
518585,SL,82.75378151260504,0.034175761056863874
518586,CU,77.51428571428572,0.06542056074766354
518586,FA,89.79795918367347,0.9158878504672897
518586,SL,82.3,0.018691588785046728
518603,CH,85.58027210884353,0.10173010380622838
518603,FF,92.36911976911978,0.4795847750865052
518603,IN,75.9,0.005536332179930796
518603,SI,90.82463768115942,0.09550173010380623
518603,SL,82.08235294117648,0.3176470588235294
518614,CH,79.5,0.018018018018018018
518614,CU,64.15714285714286,0.06306306306306306
518614,FF,77.1,0.45045045045045046
518614,SI,77.08181818181818,0.0990990990990991
518614,SL,74.78780487804879,0.36936936936936937
518617,CH,87.81930379746836,0.034015069967707215
518617,FC,88.67222222222222,0.0038751345532831
518617,FF,95.36329884357882,0.35371367061356296
518617,IN,71.8,0.000861141011840689
518617,SI,95.8928333949021,0.2913885898815931
518617,SL,84.51246753246753,0.16576964477933262
518617,ST,82.5798138869005,0.1503767491926803
518626,CH,82.26666666666667,0.2727272727272727
518626,FA,84.97500000000001,0.7272727272727273
518633,CH,84.46803863922722,0.16056376019960888
518633,CU,80.37263104838709,0.13379189426124485
518633,EP,78.32222222222221,0.001820756625531054
518633,FC,89.71304347826087,0.0015510149032301572
518633,FF,93.67258999122038,0.38404477712590196
518633,SI,93.78277693474962,0.17775979499629105
518633,SL,83.37095535285646,0.14046800188819206
518649,CU,78.25,0.029411764705882353
518649,FC,91.4,0.2647058823529412
518649,FF,94.11470588235295,0.5
518649,SL,83.58571428571429,0.20588235294117646
518653,CH,82.07499999999999,0.23529411764705882
518653,CU,76.16923076923078,0.7647058823529411
518693,CU,83.32412060301507,0.13743093922651933
518693,FF,95.04568245125348,0.37189226519337015
518693,FS,85.75722300140252,0.24620165745856354
518693,SI,94.63445512820513,0.2154696132596685
518693,SL,83.43928571428572,0.029005524861878452
518703,CH,84.3,0.0033222591362126247
518703,CU,78.22941176470589,0.05647840531561462
518703,FF,91.9531914893617,0.3122923588039867
518703,IN,84.8875,0.026578073089700997
518703,SI,91.66461538461539,0.2159468438538206
518703,SL,81.4241379310345,0.3853820598006645
518715,CH,85.14342723004694,0.11108213820078226
518715,FF,91.76531531531532,0.05788787483702738
518715,IN,72.03333333333335,0.0007822685788787483
518715,SI,91.71453089244851,0.4558018252933507
518715,SL,84.57646239554317,0.3744458930899609
518716,CH,83.92069536423841,0.1712018140589569
518716,FC,86.12227138643068,0.1921768707482993
518716,FF,90.48676470588236,0.15419501133786848
518716,IN,70.32380952380952,0.005952380952380952
518716,KC,77.17312030075188,0.15079365079365079
518716,SI,90.29990697674418,0.30470521541950113
518716,SL,82.50405405405405,0.020975056689342405
518748,CU,82.71859819569744,0.3950109649122807
518748,FF,94.82215367358384,0.4887609649122807
518748,IN,72.89166666666667,0.003289473684210526
518748,SI,94.41666666666667,0.024671052631578948
518748,SL,83.47049689440993,0.08826754385964912
518764,CH,81.91818181818182,0.1864406779661017
518764,CU,69.72380952380952,0.3559322033898305
518764,FF,87.575,0.06779661016949153
518764,PO,82.65,0.03389830508474576
518764,SI,88.13888888888889,0.3050847457627119
518764,SL,79.73333333333333,0.05084745762711865
518771,CH,87.60952380952381,0.044967880085653104
518771,CU,78.85,0.034261241970021415
518771,FC,88.51576086956521,0.39400428265524623
518771,FF,95.27551867219917,0.5160599571734475
518771,SI,96.02,0.010706638115631691
518774,CH,87.03010033444816,0.1170804291643825
518774,CU,82.19895833333332,0.10525491424543817
518774,FF,94.64881756756756,0.37089826924582975
518774,IN,81.09166666666667,0.0009397760200485551
518774,PO,87.7,0.00023494400501213877
518774,SI,94.57258313998453,0.2025217323204636
518774,SL,88.47146162745854,0.20306993499882528
518790,CH,82.5381679389313,0.11858780929390465
518790,CU,74.46565217391304,0.1388050694025347
518790,FF,89.51799999999999,0.030175015087507542
518790,IN,76.35263157894737,0.005733252866626433
518790,PO,86.4,0.00030175015087507544
518790,SI,89.37473684210526,0.5733252866626434
518790,SL,76.88004535147392,0.13307181653590827
518813,CH,84.85,0.0008485362749257531
518813,CU,77.62676056338029,0.0903691132795927
518813,FF,93.03951533135509,0.4289350869749682
518813,FS,88.08571428571429,0.002969876962240136
518813,IN,62.599999999999994,0.0008485362749257531
518813,SL,85.75614973262032,0.47602885023334746
518833,CH,81.5375,0.13559322033898305
518833,FF,89.49473684210527,0.3220338983050847
518833,IN,74.35,0.03389830508474576
518833,SI,89.52307692307691,0.22033898305084745
518833,SL,82.24705882352941,0.288135593220339
518858,CH,88.41176470588235,0.011060507482108002
518858,CU,80.98571428571428,0.002277163305139883
518858,FF,95.54,0.034157449577098244
518858,PO,92.7,0.00032530904359141186
518858,SI,96.91823427582227,0.5637605725439168
518858,SL,88.44087102177554,0.3884189980481457
518863,CH,84.00689655172413,0.11507936507936507
518863,FF,92.46951219512195,0.3253968253968254
518863,SI,91.42209302325581,0.3412698412698413
518863,SL,84.08545454545454,0.21825396825396826
518875,CH,86.425,0.0010446591799425438
518875,CU,82.5,0.0005223295899712719
518875,FF,92.20184501845019,0.4954296160877514
518875,IN,48.166666666666664,0.0007834943849569079
518875,SI,90.9,0.0020893183598850876
518875,SL,82.52704960835509,0.5001305823974929
518876,CH,88.01814210832848,0.20152582159624413
518876,CU,81.43969434118134,0.1420774647887324
518876,FC,90.59385654551302,0.18245305164319248
518876,FF,92.0745000989903,0.2964201877934272
518876,PO,88.26666666666667,0.00017605633802816902
518876,SI,92.11631321370311,0.14389671361502349
518876,SL,85.63491228070176,0.03345070422535211
518883,CH,83.88923076923078,0.15931372549019607
518883,IN,82.59375,0.0392156862745098
518883,SI,87.83463203463204,0.5661764705882353
518883,SL,77.49791666666667,0.23529411764705882
518886,CH,88.27894736842104,0.001860374033095075
518886,FF,96.5961908996591,0.6606286105943405
518886,IN,88.1,0.0003916576911779105
518886,KC,86.29502138057423,0.32057182022911973
518886,SI,98.21428571428571,0.0006854009595613434
518886,SL,98.65,0.0003916576911779105
518886,ST,85.60506329113925,0.015470478801527465
518927,CH,82.7710843373494,0.047105561861521
518927,CU,80.16037735849056,0.12031782065834279
518927,FC,85.00217391304348,0.05221339387060159
518927,FF,90.19395161290322,0.14074914869466515
518927,IN,49.3,0.006242905788876277
518927,SI,90.02865412445732,0.39216799091940974
518927,SL,85.11670588235293,0.24120317820658344
519008,CH,82.6934143870314,0.1476881639982044
519008,FC,82.65555555555555,0.0013467005835702528
519008,FF,91.82752293577983,0.01631004040101751
519008,IN,75.76071428571429,0.004189735148885231
519008,SI,90.03352192362094,0.6347448750561125
519008,SL,80.59705882352941,0.1221008529103696
519008,ST,78.25264227642278,0.0736196319018405
519043,CH,83.78941979522185,0.16795643450845515
519043,FC,89.66474747474749,0.0709372312983663
519043,FF,92.80299075584557,0.5270851246775581
519043,IN,82.91666666666667,0.0004299226139294927
519043,KC,81.77886754297269,0.21259673258813414
519043,SI,92.97747440273038,0.020994554313556894
519048,CH,73.65,0.06451612903225806
519048,CU,72.72,0.16129032258064516
519048,FA,87.06923076923077,0.41935483870967744
519048,FF,90.1,0.03225806451612903
519048,SI,90.04444444444444,0.2903225806451613
519048,SL,84.2,0.03225806451612903
519076,CH,86.93925925925926,0.013607499244027819
519076,FF,93.8461661341853,0.2523939119040419
519076,IN,80.3375,0.0016127406511440379
519076,KC,83.79845272206303,0.17588952726539664
519076,PO,87.7,0.00010079629069650237
519076,SI,93.85919270113354,0.3645801834492491
519076,SL,87.53730951129795,0.191815341195444
519085,CH,80.41712598425197,0.25579053373615307
519085,FF,89.38039867109634,0.3031218529707956
519085,IN,66.625,0.002014098690835851
519085,KC,78.71489361702127,0.07099697885196375
519085,SI,89.63681318681319,0.27492447129909364
519085,SL,82.79621621621621,0.0931520644511581
519096,CH,82.86906187624751,0.11903064861012116
519096,CU,78.3984126984127,0.01496792587312901
519096,FF,90.50877437325906,0.17058683772867664
519096,IN,70.33,0.0023758612497030173
519096,SI,90.08790862544309,0.6032311712995961
519096,SL,82.15555555555555,0.08980755523877405
519141,CH,85.83980815347721,0.03223562152133581
519141,CU,79.33333333333333,0.0009276437847866419
519141,FC,86.5621803499327,0.05743661100803958
519141,FF,92.14623004139563,0.5228818800247371
519141,IN,69.34,0.0015460729746444033
519141,KC,80.17252028854824,0.3429962894248609
519141,PO,85.0,7.730364873222017e-05
519141,SI,89.54022140221403,0.04189857761286333
519144,CH,81.41061855670104,0.11229451261866173
519144,CU,74.77572773972604,0.1352164852975226
519144,FF,91.79300684345594,0.2706645056726094
519144,PO,90.8,0.00011576753878212549
519144,SI,90.08945788782593,0.3085783746237555
519144,SL,85.64426613172851,0.17313035424866868
519151,CH,89.47875816993464,0.029906176700547304
519151,CU,82.36468330134358,0.2545934323690383
519151,FC,94.39166666666667,0.0011727912431587178
519151,FF,95.16176783812566,0.36708365910867863
519151,IN,78.17272727272727,0.0010750586395621578
519151,SI,94.44064039408867,0.039679437060203285
519151,SL,89.55047831632653,0.3064894448788116
519166,CH,86.55714285714285,0.0026830203142966655
519166,CU,78.42488888888889,0.08623993867382139
519166,FF,93.88909599254427,0.411268685320046
519166,IN,78.2875,0.0030663089306247606
519166,PO,91.63333333333333,0.0011498658489842851
519166,SI,94.2881266490765,0.14526638558834803
519166,SL,85.39420131291028,0.35032579532387886
519168,CH,84.625,0.061068702290076333
519168,CU,79.99473684210525,0.24863685932388221
519168,FF,91.61111111111111,0.5888767720828789
519168,SL,83.69677419354839,0.10141766630316248
519169,CH,83.20666666666666,0.045317220543806644
519169,CU,76.256,0.0755287009063444
519169,FF,93.83567567567567,0.5589123867069486
519169,SL,86.74150943396226,0.3202416918429003
519186,CH,81.52575757575757,0.16793893129770993
519186,FF,88.30989583333333,0.48854961832061067
519186,IN,70.0125,0.04071246819338423
519186,KC,78.61176470588235,0.30279898218829515
519203,CU,58.35,0.23529411764705882
519203,FA,67.4076923076923,0.7647058823529411
519208,CH,80.91666666666667,0.6666666666666666
519208,CU,71.8,0.3333333333333333
519222,CH,82.0,0.02564102564102564
519222,CU,73.23157894736842,0.48717948717948717
519222,FA,79.11666666666667,0.46153846153846156
519222,FF,88.5,0.02564102564102564
519229,CH,82.15,0.038461538461538464
519229,FF,94.44999999999999,0.038461538461538464
519229,SI,93.30740740740741,0.5192307692307693
519229,SL,84.17142857142856,0.40384615384615385
519240,CH,86.2728971962617,0.09410729991204925
519240,FF,92.3,0.0030782761653474055
519240,IN,85.89302325581396,0.018909410729991204
519240,SI,92.12280431432973,0.5708003518029904
519240,SL,84.37556179775281,0.3131046613896218
519242,CH,86.5437721578823,0.17474084169660925
519242,EP,50.7,4.130012803039689e-05
519242,FA,89.5,8.260025606079379e-05
519242,FF,94.48030079622531,0.28009746830215176
519242,IN,47.6,4.130012803039689e-05
519242,SI,94.04040031092111,0.21253045884442243
519242,SL,79.0880248447205,0.332466030644695
519246,FF,89.95,0.2857142857142857
519246,SL,82.57000000000001,0.7142857142857143
519263,CH,82.20113636363635,0.34554973821989526
519263,CU,77.62117647058824,0.055628272251308904
519263,FF,91.94259259259259,0.03534031413612566
519263,IN,49.86666666666667,0.003926701570680628
519263,SI,92.47298245614034,0.5595549738219895
519267,CU,72.14011299435028,0.28072957969865187
519267,FC,86.51711026615969,0.20856463124504362
519267,FF,91.22122641509434,0.5043616177636796
519267,IN,75.15,0.0031720856463124504
519267,SI,88.55,0.0031720856463124504
519293,CH,86.13870967741936,0.019457695204619634
519293,CU,77.17615384615385,0.09791614361034397
519293,FF,92.69436133486765,0.4363545066532764
519293,IN,71.24,0.0006276675872457946
519293,PO,88.5,0.00012553351744915893
519293,SI,90.15,0.005021340697966357
519293,SL,81.53040752351097,0.4404971127290987
519294,CH,90.8,0.0013271400132714001
519294,FF,94.69342560553633,0.5753151957531519
519294,FS,84.02382978723404,0.15593895155938953
519294,IN,54.23333333333333,0.0019907100199071004
519294,SI,93.82777777777778,0.011944260119442602
519294,SL,80.74973821989529,0.2534837425348374
519295,CH,83.76666666666667,0.6666666666666666
519295,CU,79.39999999999999,0.3333333333333333
519299,FA,66.5985294117647,1.0
519301,CH,85.31926910299003,0.12448304383788254
519301,FF,91.26666666666667,0.0012406947890818859
519301,IN,76.7,0.007857733664185277
519301,KC,79.74916201117318,0.22208436724565755
519301,SI,93.878612716763,0.6439205955334988
519301,SL,83.6,0.00041356492969396195
519322,CH,85.22367816091955,0.15772298767222626
519322,CU,79.89999999999999,0.00435097897026831
519322,FF,93.23890675241158,0.22552574329224076
519322,IN,84.90625,0.005801305293691081
519322,SI,91.75565476190476,0.2436548223350254
519322,SL,81.62367632367632,0.3629441624365482
519326,CH,88.49494680851063,0.04645416357795898
519326,CU,85.13489932885906,0.05522609340252038
519326,FC,84.11266490765172,0.04682480850012355
519326,FF,95.70147205588822,0.4951816160118606
519326,IN,76.75714285714285,0.001729676303434643
519326,PO,86.9,0.00024709661477637757
519326,SI,95.06639534883722,0.10625154435384235
519326,SL,84.16698924731183,0.22979985174203113
519326,ST,81.50675675675676,0.01828514949345194
519344,CH,85.67,0.0273224043715847
519344,CU,78.32739726027397,0.1994535519125683
519344,FF,88.83888888888889,0.29508196721311475
519344,SI,88.90531914893617,0.2568306010928962
519344,SL,83.98641975308641,0.22131147540983606
519381,CH,76.48809523809524,0.0340080971659919
519381,CS,64.8,0.0008097165991902834
519381,CU,66.8,0.0024291497975708503
519381,FC,82.30909090909091,0.008906882591093117
519381,FF,86.86666666666667,0.0024291497975708503
519381,IN,78.275,0.0032388663967611335
519381,SI,84.9326750448833,0.45101214574898785
519381,SL,73.19169381107491,0.497165991902834
519393,FC,91.09650735294117,0.2962962962962963
519393,FF,93.89726962457338,0.15958605664488018
519393,SI,93.75922330097089,0.22440087145969498
519393,SL,85.44855195911414,0.31971677559912853
519411,CH,84.96000000000001,0.08771929824561403
519411,CU,74.61818181818181,0.19298245614035087
519411,FF,94.2,0.7017543859649122
519411,SI,94.7,0.017543859649122806
519437,CU,78.38222222222223,0.06656804733727811
519437,FC,87.54365671641791,0.39644970414201186
519437,FF,94.20445682451253,0.5310650887573964
519437,IN,85.19999999999999,0.005917159763313609
519443,FC,87.22645569620252,0.22197246417533015
519443,FF,92.09373111782477,0.37201461084574317
519443,KC,80.0444982698962,0.40601292497892666
519455,CH,86.70123762376238,0.034136037177862275
519455,CU,80.66166219839143,0.15758343895226024
519455,FF,92.33261331444758,0.4772285593578369
519455,IN,72.78999999999999,0.0008449514152936206
519455,PO,86.80000000000001,0.00016899028305872413
519455,SI,91.26235864297254,0.05230249260667512
519455,SL,87.06881655004564,0.2777355302070131
520980,CH,86.79481605351171,0.19108483783351973
520980,FF,96.69943342776203,0.5075890717366992
520980,IN,66.0,0.0006390797251957181
520980,PO,90.6,0.00015976993129892953
520980,SI,96.73391812865498,0.13660329126058476
520980,SL,87.81081871345029,0.1639239495127017
521230,CH,88.56029411764706,0.008118433619866285
521230,CU,83.15812274368231,0.06614135625596944
521230,FF,96.20132911392405,0.5659025787965616
521230,IN,73.125,0.0014326647564469914
521230,PO,87.55000000000001,0.0002387774594078319
521230,SI,94.75603038936373,0.1257163323782235
521230,SL,88.12963533641499,0.23244985673352436
521655,CU,75.97948207171314,0.16959459459459458
521655,FF,94.55562958027981,0.5070945945945946
521655,FS,84.61983805668015,0.08344594594594594
521655,SI,93.60798816568047,0.11418918918918919
521655,SL,83.8260752688172,0.12567567567567567
523253,CH,68.89999999999999,0.2222222222222222
523253,CU,66.45,0.07407407407407407
523253,SL,71.23684210526316,0.7037037037037037
523260,CH,86.95283797729618,0.09638913757087436
523260,CU,80.7801948051948,0.030637620610762955
523260,FF,97.57113085070038,0.29115686859643886
523260,KC,86.69371980676328,0.18531781557743957
523260,SI,97.39674612183126,0.26290659504625485
523260,SL,88.52524199553238,0.1335919625982294
523848,CH,86.46415094339623,0.07571428571428572
523848,FF,96.19119373776907,0.73
523848,IN,49.5,0.0014285714285714286
523848,SL,88.83111111111111,0.19285714285714287
523989,CH,87.07267833109017,0.1772000953970904
523989,CU,79.5975,0.009539709038874314
523989,FF,95.17113453815261,0.47507751013594085
523989,IN,80.83846153846153,0.003100405437634152
523989,PO,87.8,0.00023849272597185786
523989,SI,94.21345132743363,0.1347483901740997
523989,SL,85.52443384982122,0.20009539709038873
525768,CH,84.02826086956522,0.08424908424908426
525768,CU,74.91414141414141,0.1813186813186813
525768,FF,92.36607142857143,0.5128205128205128
525768,SL,88.7404958677686,0.2216117216117216
527048,CH,84.32074088003009,0.2257694756951815
527048,CU,78.77742768595041,0.08219061770324772
527048,FC,88.75908496732026,0.16238590532795585
527048,FF,93.17057613168724,0.14442793462109954
527048,IN,72.17999999999999,0.00021226915729144556
527048,SI,92.36448080708661,0.3450647420929739
527048,SL,85.08055260361319,0.03994905540225005
527054,CH,82.87587343441002,0.08623237835379718
527054,CU,73.3439775910364,0.08117326057298772
527054,FC,86.3262390670554,0.0194974988631196
527054,FF,90.93316953316953,0.3933037744429286
527054,IN,78.76,0.0008526603001364257
527054,PO,87.75,0.00011368804001819008
527054,SI,90.16664875033592,0.21151659845384266
527054,SL,81.56726076227035,0.20731014097316963
527055,CH,88.99344262295082,0.019285488460322478
527055,FF,97.49643916913948,0.10654441985456845
527055,IN,75.92916666666666,0.0075877331647170405
527055,SI,97.87393393393394,0.5263989883022447
527055,SL,85.4114312267658,0.3401833702181473
528748,CH,83.87787234042553,0.11463414634146342
528748,CU,76.66688034188034,0.22829268292682928
528748,FC,86.47227414330217,0.15658536585365854
528748,FF,90.00257879656161,0.1702439024390244
528748,SI,90.29852289512556,0.3302439024390244
531565,CU,75.36666666666666,0.3
531565,FF,94.78,0.5
531565,SI,94.0,0.1
531565,SL,85.9,0.1
532077,CH,83.67296819787987,0.10603222180591983
532077,CU,83.05000000000001,0.0003746721618583739
532077,FC,91.03581183611533,0.12345447733233421
532077,FF,96.14054669703873,0.49344323716747845
532077,IN,71.26153846153846,0.004870738104158861
532077,SI,95.49644351464435,0.08954664668415137
532077,SL,87.28232271325797,0.1822780067440989
533167,CH,84.67136854741896,0.19000912408759124
533167,FF,91.52988235294117,0.24235857664233576
533167,FS,85.07750631844988,0.13537864963503649
533167,IN,73.93333333333334,0.0010264598540145986
533167,KC,75.90575539568346,0.03170620437956204
533167,PO,87.03999999999999,0.0011405109489051094
533167,SI,91.32694907616043,0.2530793795620438
533167,SL,82.23194662480377,0.14530109489051096
534606,CH,77.12,0.5882352941176471
534606,FF,73.02000000000001,0.29411764705882354
534606,SL,76.19999999999999,0.11764705882352941
534627,CU,65.56,1.0
534737,CH,85.0468253968254,0.1016949152542373
534737,CU,76.91063829787234,0.07586763518966909
534737,FF,90.01228323699422,0.5585149313962873
534737,IN,59.86666666666667,0.004842615012106538
534737,SL,85.70778816199378,0.25907990314769974
534812,CH,84.37727272727273,0.007668177065179505
534812,CU,78.62058047493404,0.2642035552457302
534812,FF,90.9633176347462,0.6660857441617288
534812,IN,59.699999999999996,0.0059254095503659815
534812,SL,83.36894409937888,0.05611711397699547
534910,CH,85.28888888888889,0.08367103694874851
534910,CU,75.98943937418514,0.18283671036948748
534910,FF,93.26431623931623,0.11156138259833134
534910,IN,71.74,0.0011918951132300357
534910,PO,78.25714285714285,0.00166865315852205
534910,SI,93.6350892468437,0.5475566150178784
534910,SL,83.90708333333333,0.057210965435041714
534910,ST,82.00500000000001,0.014302741358760428
534947,CH,84.67835051546392,0.20154348471356487
534947,CU,74.99441441441442,0.1647373107747106
534947,FF,90.40843060959791,0.4577025823686554
534947,IN,75.55,0.0011872959335114278
534947,PO,82.96000000000001,0.0014841199168892847
534947,SI,91.14503424657534,0.17334520629266845
538506,CH,78.69090909090909,0.15942028985507245
538506,CU,67.0,0.08695652173913043
538506,FF,87.25294117647059,0.4927536231884058
538506,SI,87.5375,0.11594202898550725
538506,SL,75.45,0.14492753623188406
539438,CH,84.3,0.15384615384615385
539438,CU,77.85,0.15384615384615385
539438,FF,89.05000000000001,0.6923076923076923
541640,CH,82.60784557907846,0.15822660098522168
541640,CU,79.29894736842105,0.0374384236453202
541640,FC,88.65095513105285,0.22177339901477833
541640,FF,91.78481147105681,0.18551724137931033
541640,IN,78.47894736842105,0.00187192118226601
541640,PO,89.66666666666667,0.00029556650246305416
541640,SI,91.61478521478521,0.29586206896551726
541640,SL,84.4920523138833,0.09793103448275862
541640,ST,79.83636363636364,0.001083743842364532
541650,EP,58.903999999999996,0.17123287671232876
541650,FA,69.29834710743802,0.8287671232876712
541652,CH,90.0401515151515,0.061224489795918366
541652,FA,88.7,0.00046382189239332097
541652,FF,97.55868586858685,0.5153061224489796
541652,IN,75.81428571428572,0.003246753246753247
541652,SI,95.91801801801802,0.05148423005565863
541652,SL,86.53715365239294,0.3682745825602968
542194,CH,85.95833333333333,0.05687203791469194
542194,CU,68.04444444444444,0.04265402843601896
542194,EP,53.81612903225806,0.14691943127962084
542194,FA,87.37096774193549,0.14691943127962084
542194,FF,93.88252427184466,0.4881516587677725
542194,SI,93.73684210526316,0.09004739336492891
542194,SL,79.14999999999999,0.02843601895734597
542208,EP,45.1,0.023809523809523808
542208,FA,64.17804878048781,0.9761904761904762
542225,FF,92.86666666666667,0.2727272727272727
542225,SI,94.425,0.7272727272727273
542266,CH,84.53650793650795,0.11931818181818182
542266,CU,80.69888888888889,0.17045454545454544
542266,FF,92.55412541254125,0.5738636363636364
542266,PO,84.5,0.001893939393939394
542266,SI,92.55774647887324,0.13446969696969696
542289,CH,84.57083333333334,0.3582089552238806
542289,FF,93.09545454545454,0.3283582089552239
542289,SI,91.6888888888889,0.13432835820895522
542289,SL,80.54166666666667,0.1791044776119403
542326,FF,90.675,0.4444444444444444
542326,SI,90.4,0.05555555555555555
542326,SL,83.9,0.5
542432,CH,87.3328125,0.15992003998001
542432,FF,96.45394422310757,0.6271864067966016
542432,IN,79.05882352941177,0.00849575212393803
542432,PO,87.5,0.0004997501249375312
542432,SI,96.9,0.0004997501249375312
542432,SL,88.1936117936118,0.20339830084957522
542585,CH,89.81639784946236,0.0856748042376785
542585,FC,88.99807692307692,0.08383233532934131
542585,FF,96.14052322477309,0.43136803316444033
542585,SI,95.70599520383693,0.19207738369415017
542585,SL,85.78787541713015,0.20704744357438967
542587,CH,87.82291666666667,0.039473684210526314
542587,FF,93.26164199192462,0.6110197368421053
542587,IN,83.75,0.009868421052631578
542587,SL,85.144794188862,0.33963815789473684
542609,FF,96.34161073825503,0.5453879941434846
542609,FS,84.72558139534884,0.0314787701317716
542609,IN,72.25,0.0029282576866764276
542609,SI,99.2,0.0007320644216691069
542609,SL,87.99022687609076,0.41947291361639827
542669,CH,82.92894736842106,0.15447154471544716
542669,FF,93.87777777777778,0.5121951219512195
542669,FS,88.58,0.02032520325203252
542669,IN,68.1,0.0040650406504065045
542669,SI,94.48333333333333,0.07317073170731707
542669,SL,83.91206896551724,0.23577235772357724
542674,CH,86.37030927835052,0.32681940700808626
542674,CU,80.3,0.0006738544474393531
542674,FF,94.47597484276729,0.5357142857142857
542674,IN,74.77826086956522,0.01549865229110512
542674,PO,91.4,0.0006738544474393531
542674,SI,94.67714285714285,0.04716981132075472
542674,SL,87.15688073394496,0.07345013477088949
542866,CH,89.77717391304348,0.07685881370091896
542866,FF,97.02622107969151,0.6499582289055973
542866,IN,73.475,0.003341687552213868
542866,SL,87.02879256965944,0.2698412698412698
542881,CH,80.10760734287493,0.3025368287287617
542881,CS,64.0,4.706546806607992e-05
542881,CU,73.68021978021979,0.012848872782039817
542881,FC,85.8249692244563,0.22939709135407352
542881,FF,90.59305210918114,0.3983150562432343
542881,IN,68.22,0.0002353273403303996
542881,SI,89.14916748285994,0.048053842895467595
542881,SL,80.61648351648353,0.008565915188026544
542882,CH,86.06780422092501,0.2585626378729827
542882,CU,80.47306201550387,0.1198188784395681
542882,FC,87.35173116089612,0.057006850110298386
542882,FF,92.21946153846154,0.45280390107976315
542882,IN,49.9,0.00011610356437942645
542882,PO,86.08000000000001,0.0005805178218971323
542882,SI,90.58278688524591,0.028329269708580053
542882,SL,85.63506311360449,0.08278184140253106
