year,mlbam,role,pitch_type,segment,vhb,pitches,Z_Pitches,O_Pitches,swings,Z_Swings,O_Swings,whiffs,Z_Whiffs,O_Whiffs,contacts,Z_Contacts,O_Contacts,called,Z_Called,edge,heart,chase,avg_spin,avg_ext,h_mov_in,v_mov_in,usage_rate,zone_rate,whiff_rate,z_whiff_rate,o_whiff_rate,z_swing_rate,o_swing_rate,z_contact_rate,o_contact_rate,csw_rate,z_csw_rate,edge_rate,heart_rate,chase_rate
2015,476454,pit,SV,behind,vsR,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2988.0,6.1,1.18,-0.74,0.004464285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2015,476454,pit,SV,two_strike,vsL,18,5,13,9,4,5,3,2,1,6,2,4,1,1,4,1,13,2546.1666666666665,6.138888888888889,0.9094444444444445,-1.1116666666666668,0.08035714285714286,0.2777777777777778,0.3333333333333333,0.5,0.2,0.8,0.38461538461538464,0.5,0.8,0.2222222222222222,0.6,0.2222222222222222,0.05555555555555555,0.7222222222222222
2015,476589,pit,CH,ahead,vsR,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1754.0,6.3,-1.1,0.9,0.004784688995215311,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,476589,pit,CH,behind,vsL,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1908.5,6.15,-1.26,0.72,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,CH,behind,vsR,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1954.0,6.5,-1.2,0.86,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,CH,two_strike,vsL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1669.0,6.6,-0.71,0.3,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,CH,two_strike,vsR,5,2,3,4,2,2,0,0,0,4,2,2,0,0,2,0,3,1896.0,6.16,-0.998,0.682,0.023923444976076555,0.4,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.4,0.0,0.6
2015,476589,pit,CH,,vsL,3,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1782.0,6.333333333333333,-0.9166666666666666,0.6166666666666667,0.014354066985645933,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333
2015,476589,pit,CH,,vsR,3,2,1,2,2,0,0,0,0,2,2,0,0,0,1,1,1,1874.0,6.266666666666667,-1.1233333333333333,0.7833333333333333,0.014354066985645933,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2015,476589,pit,CU,ahead,vsR,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2175.0,5.45,0.765,-1.1,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,CU,behind,vsL,2,1,1,2,1,1,0,0,0,2,1,1,0,0,1,0,1,2251.5,5.75,1.055,-0.8300000000000001,0.009569377990430622,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5
2015,476589,pit,CU,behind,vsR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2212.0,5.7,0.52,-1.09,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,CU,two_strike,vsL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1171.0,5.6,0.65,-0.84,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,CU,,vsL,7,6,1,1,1,0,0,0,0,1,1,0,5,5,2,4,1,2167.3333333333335,5.833333333333333,0.5642857142857143,-0.8585714285714285,0.03349282296650718,0.8571428571428571,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.7142857142857143,0.8333333333333334,0.2857142857142857,0.5714285714285714,0.14285714285714285
2015,476589,pit,CU,,vsR,4,3,1,0,0,0,0,0,0,0,0,0,3,3,3,0,1,2107.75,5.65,0.5800000000000001,-0.91,0.019138755980861243,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.0,0.25
2015,476589,pit,FC,two_strike,vsL,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1986.0,6.7,-1.17,0.9,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,FC,,vsL,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2237.0,6.3,0.18,1.33,0.004784688995215311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2015,476589,pit,FF,ahead,vsL,3,2,1,1,1,0,0,0,0,1,1,0,1,1,2,0,1,2213.3333333333335,6.566666666666666,-0.1466666666666667,1.4033333333333333,0.014354066985645933,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333
2015,476589,pit,FF,ahead,vsR,9,6,3,5,4,1,0,0,0,5,4,1,2,2,5,1,3,2178.777777777778,6.222222222222222,-0.19,1.488888888888889,0.0430622009569378,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333
2015,476589,pit,FF,behind,vsL,9,1,8,3,1,2,1,1,0,2,0,2,0,0,1,0,8,2208.0,6.300000000000001,-0.2811111111111111,1.3222222222222222,0.0430622009569378,0.1111111111111111,0.3333333333333333,1.0,0.0,1.0,0.25,0.0,1.0,0.1111111111111111,1.0,0.1111111111111111,0.0,0.8888888888888888
2015,476589,pit,FF,behind,vsR,6,1,5,2,1,1,1,1,0,1,0,1,0,0,1,0,5,2176.8333333333335,6.383333333333333,-0.265,1.3549999999999998,0.028708133971291867,0.16666666666666666,0.5,1.0,0.0,1.0,0.2,0.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.0,0.8333333333333334
2015,476589,pit,FF,two_strike,vsL,12,7,5,8,6,2,0,0,0,8,6,2,1,1,7,0,5,2245.75,6.375,-0.4175,1.4475,0.05741626794258373,0.5833333333333334,0.0,0.0,0.0,0.8571428571428571,0.4,1.0,1.0,0.08333333333333333,0.14285714285714285,0.5833333333333334,0.0,0.4166666666666667
2015,476589,pit,FF,two_strike,vsR,14,4,10,4,2,2,2,1,1,2,1,1,1,1,4,0,10,2191.9285714285716,6.271428571428571,-0.3092857142857143,1.467142857142857,0.06698564593301436,0.2857142857142857,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.21428571428571427,0.5,0.2857142857142857,0.0,0.7142857142857143
2015,476589,pit,FF,,vsL,8,5,3,2,1,1,0,0,0,2,1,1,5,4,5,0,3,2199.25,6.3,-0.38625,1.44875,0.03827751196172249,0.625,0.0,0.0,0.0,0.2,0.3333333333333333,1.0,1.0,0.625,0.8,0.625,0.0,0.375
2015,476589,pit,FF,,vsR,17,9,8,6,5,1,3,2,1,3,3,0,6,4,9,0,8,2217.705882352941,6.364705882352942,-0.21764705882352942,1.5429411764705883,0.08133971291866028,0.5294117647058824,0.5,0.4,1.0,0.5555555555555556,0.125,0.6,0.0,0.5294117647058824,0.6666666666666666,0.5294117647058824,0.0,0.47058823529411764
2015,476589,pit,SI,ahead,vsL,3,2,1,2,2,0,0,0,0,2,2,0,1,0,2,0,1,2095.0,6.099999999999999,-0.9233333333333333,0.85,0.014354066985645933,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333
2015,476589,pit,SI,behind,vsL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2074.0,6.3,-1.3,1.19,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,SI,behind,vsR,3,2,1,3,2,1,0,0,0,3,2,1,0,0,2,0,1,2091.0,6.433333333333334,-0.7766666666666667,0.5633333333333334,0.014354066985645933,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
2015,476589,pit,SI,two_strike,vsR,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2169.0,6.2,-1.0,1.04,0.004784688995215311,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,476589,pit,SI,,vsL,3,2,1,3,2,1,0,0,0,3,2,1,0,0,2,0,1,2243.0,6.166666666666667,-0.93,1.3333333333333333,0.014354066985645933,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
2015,476589,pit,SI,,vsR,3,1,2,3,1,2,0,0,0,3,1,2,0,0,0,1,2,2159.3333333333335,6.366666666666667,-0.9366666666666666,1.03,0.014354066985645933,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
2015,476589,pit,SL,ahead,vsL,3,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,3,2295.3333333333335,5.966666666666666,0.6433333333333333,0.45333333333333337,0.014354066985645933,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,SL,ahead,vsR,9,6,3,7,6,1,0,0,0,7,6,1,1,0,3,3,3,2144.0,5.9375,0.7011111111111111,0.46888888888888897,0.0430622009569378,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2015,476589,pit,SL,behind,vsL,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2311.0,5.95,0.63,0.625,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,476589,pit,SL,behind,vsR,6,1,5,3,1,2,1,0,1,2,1,1,0,0,1,0,5,2298.3333333333335,6.0,0.6566666666666666,0.6633333333333334,0.028708133971291867,0.16666666666666666,0.3333333333333333,0.0,0.5,1.0,0.4,1.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.8333333333333334
2015,476589,pit,SL,two_strike,vsL,12,5,7,8,4,4,1,0,1,7,4,3,1,1,5,0,7,2243.909090909091,6.027272727272727,0.6383333333333333,0.5983333333333333,0.05741626794258373,0.4166666666666667,0.125,0.0,0.25,0.8,0.5714285714285714,1.0,0.75,0.16666666666666666,0.2,0.4166666666666667,0.0,0.5833333333333334
2015,476589,pit,SL,two_strike,vsR,27,11,16,17,10,7,3,2,1,14,8,6,1,1,9,2,16,2228.8076923076924,5.9111111111111105,0.5974074074074074,0.6307407407407408,0.1291866028708134,0.4074074074074074,0.17647058823529413,0.2,0.14285714285714285,0.9090909090909091,0.4375,0.8,0.8571428571428571,0.14814814814814814,0.2727272727272727,0.3333333333333333,0.07407407407407407,0.5925925925925926
2015,476589,pit,SL,,vsL,7,5,2,2,2,0,0,0,0,2,2,0,4,3,4,1,2,2069.4285714285716,5.942857142857143,0.47000000000000003,0.7128571428571429,0.03349282296650718,0.7142857142857143,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.5714285714285714,0.6,0.5714285714285714,0.14285714285714285,0.2857142857142857
2015,476589,pit,SL,,vsR,16,5,11,6,3,3,2,1,1,4,2,2,2,2,4,1,11,2226.9333333333334,5.91875,0.63125,0.668125,0.07655502392344497,0.3125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.25,0.6,0.25,0.0625,0.6875
2015,477003,pit,CH,ahead,vsR,20,12,8,10,8,2,0,0,0,10,8,2,3,3,10,2,8,1554.0,6.2,1.0835000000000001,0.656,0.05291005291005291,0.6,0.0,0.0,0.0,0.6666666666666666,0.25,1.0,1.0,0.15,0.25,0.5,0.1,0.4
2015,477003,pit,CH,behind,vsL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1393.0,6.1,1.05,0.41,0.0026455026455026454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,477003,pit,CH,behind,vsR,5,1,4,1,1,0,0,0,0,1,1,0,1,0,1,0,4,1540.8,6.16,0.9480000000000001,0.806,0.013227513227513227,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.8
2015,477003,pit,CH,two_strike,vsR,3,0,3,2,0,2,0,0,0,2,0,2,0,0,0,0,3,1396.3333333333333,6.233333333333333,1.1033333333333333,0.3233333333333333,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,477003,pit,CH,,vsL,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1489.0,6.550000000000001,1.085,0.5700000000000001,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2015,477003,pit,CH,,vsR,16,5,11,5,2,3,3,2,1,2,0,2,3,3,5,0,11,1586.5,6.23125,1.109375,0.55875,0.042328042328042326,0.3125,0.6,1.0,0.3333333333333333,0.4,0.2727272727272727,0.0,0.6666666666666666,0.375,1.0,0.3125,0.0,0.6875
2015,477003,pit,CU,ahead,vsL,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,2258.0,5.5,-0.35,-0.71,0.0026455026455026454,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,477003,pit,CU,ahead,vsR,3,3,0,1,1,0,1,1,0,0,0,0,2,2,2,1,0,2229.0,5.633333333333333,-0.6,-0.7966666666666667,0.007936507936507936,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0
2015,477003,pit,CU,behind,vsL,2,2,0,2,2,0,0,0,0,2,2,0,0,0,1,1,0,2206.0,5.5,-0.39,-0.7,0.005291005291005291,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0
2015,477003,pit,CU,behind,vsR,5,3,2,5,3,2,2,0,2,3,3,0,0,0,3,0,2,2301.2,5.74,-0.562,-0.706,0.013227513227513227,0.6,0.4,0.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.6,0.0,0.4
2015,477003,pit,CU,two_strike,vsL,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2311.0,6.1,-0.71,-0.84,0.0026455026455026454,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,477003,pit,CU,two_strike,vsR,18,7,11,7,5,2,1,0,1,6,5,1,2,2,6,1,11,2327.6470588235293,5.81764705882353,-0.5794444444444444,-0.7666666666666667,0.047619047619047616,0.3888888888888889,0.14285714285714285,0.0,0.5,0.7142857142857143,0.18181818181818182,1.0,0.5,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.05555555555555555,0.6111111111111112
2015,477003,pit,CU,,vsL,5,1,4,2,1,1,0,0,0,2,1,1,0,0,1,0,4,1714.8,5.88,-0.5740000000000001,-0.616,0.013227513227513227,0.2,0.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,0.2,0.0,0.8
2015,477003,pit,CU,,vsR,15,7,8,8,6,2,0,0,0,8,6,2,1,1,7,0,8,2274.266666666667,5.766666666666667,-0.5306666666666666,-0.7693333333333334,0.03968253968253968,0.4666666666666667,0.0,0.0,0.0,0.8571428571428571,0.25,1.0,1.0,0.06666666666666667,0.14285714285714285,0.4666666666666667,0.0,0.5333333333333333
2015,477003,pit,FC,ahead,vsL,6,5,1,4,4,0,0,0,0,4,4,0,2,1,5,0,1,2216.0,6.25,0.18666666666666665,0.875,0.015873015873015872,0.8333333333333334,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.3333333333333333,0.2,0.8333333333333334,0.0,0.16666666666666666
2015,477003,pit,FC,ahead,vsR,12,7,5,6,6,0,0,0,0,6,6,0,1,1,7,0,5,2074.6666666666665,6.175,0.15916666666666665,0.7766666666666667,0.031746031746031744,0.5833333333333334,0.0,0.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.08333333333333333,0.14285714285714285,0.5833333333333334,0.0,0.4166666666666667
2015,477003,pit,FC,behind,vsR,15,6,9,5,3,2,1,1,0,4,2,2,3,3,5,1,9,2231.6153846153848,6.1692307692307695,0.006666666666666666,0.6653333333333333,0.03968253968253968,0.4,0.2,0.3333333333333333,0.0,0.5,0.2222222222222222,0.6666666666666666,1.0,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.6
2015,477003,pit,FC,two_strike,vsL,2,2,0,2,2,0,1,1,0,1,1,0,0,0,1,1,0,2315.0,6.25,0.135,0.885,0.005291005291005291,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0
2015,477003,pit,FC,two_strike,vsR,14,8,6,11,7,4,1,0,1,10,7,3,2,1,8,0,6,2268.1428571428573,6.164285714285714,0.05285714285714286,0.635,0.037037037037037035,0.5714285714285714,0.09090909090909091,0.0,0.25,0.875,0.6666666666666666,1.0,0.75,0.21428571428571427,0.125,0.5714285714285714,0.0,0.42857142857142855
2015,477003,pit,FC,,vsL,8,5,3,4,3,1,1,0,1,3,3,0,2,2,4,1,3,2202.875,6.1375,0.08,0.98375,0.021164021164021163,0.625,0.25,0.0,1.0,0.6,0.3333333333333333,1.0,0.0,0.375,0.4,0.5,0.125,0.375
2015,477003,pit,FC,,vsR,24,15,9,12,9,3,0,0,0,12,9,3,7,6,13,2,9,2155.2380952380954,6.142857142857143,0.16416666666666666,0.7091666666666666,0.06349206349206349,0.625,0.0,0.0,0.0,0.6,0.3333333333333333,1.0,1.0,0.2916666666666667,0.4,0.5416666666666666,0.08333333333333333,0.375
2015,477003,pit,FF,ahead,vsL,5,3,2,2,2,0,0,0,0,2,2,0,1,1,3,0,2,2088.75,6.3,0.51,0.834,0.013227513227513227,0.6,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.2,0.3333333333333333,0.6,0.0,0.4
2015,477003,pit,FF,ahead,vsR,24,17,7,10,9,1,1,1,0,9,8,1,8,7,16,1,7,2041.0416666666667,6.279166666666666,0.6758333333333333,0.92625,0.06349206349206349,0.7083333333333334,0.1,0.1111111111111111,0.0,0.5294117647058824,0.14285714285714285,0.8888888888888888,1.0,0.375,0.47058823529411764,0.6666666666666666,0.041666666666666664,0.2916666666666667
2015,477003,pit,FF,behind,vsL,3,2,1,3,2,1,1,1,0,2,1,1,0,0,1,1,1,2083.6666666666665,6.233333333333333,0.4166666666666667,1.09,0.007936507936507936,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
2015,477003,pit,FF,behind,vsR,7,2,5,2,2,0,0,0,0,2,2,0,1,0,2,0,5,2148.4285714285716,6.2,0.6085714285714285,0.8157142857142857,0.018518518518518517,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.7142857142857143
2015,477003,pit,FF,two_strike,vsL,3,3,0,2,2,0,1,1,0,1,1,0,1,1,3,0,0,1913.3333333333333,6.5,0.5566666666666666,1.25,0.007936507936507936,1.0,0.5,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0
2015,477003,pit,FF,two_strike,vsR,26,10,16,16,10,6,5,1,4,11,9,2,0,0,6,4,16,2029.88,6.388,0.5557692307692308,1.0450000000000002,0.06878306878306878,0.38461538461538464,0.3125,0.1,0.6666666666666666,1.0,0.375,0.9,0.3333333333333333,0.19230769230769232,0.1,0.23076923076923078,0.15384615384615385,0.6153846153846154
2015,477003,pit,FF,,vsL,4,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1955.0,6.425,0.6625,0.9674999999999999,0.010582010582010581,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,0.0,0.75
2015,477003,pit,FF,,vsR,36,25,11,8,6,2,2,1,1,6,5,1,18,18,21,4,11,2039.3823529411766,6.2,0.6227777777777779,0.9452777777777778,0.09523809523809523,0.6944444444444444,0.25,0.16666666666666666,0.5,0.24,0.18181818181818182,0.8333333333333334,0.5,0.5555555555555556,0.76,0.5833333333333334,0.1111111111111111,0.3055555555555556
2015,477003,pit,SI,ahead,vsR,19,10,9,10,8,2,1,0,1,9,8,1,3,2,6,4,9,1911.578947368421,6.3578947368421055,1.3305263157894738,0.3826315789473684,0.05026455026455026,0.5263157894736842,0.1,0.0,0.5,0.8,0.2222222222222222,1.0,0.5,0.21052631578947367,0.2,0.3157894736842105,0.21052631578947367,0.47368421052631576
2015,477003,pit,SI,behind,vsL,3,1,2,2,1,1,1,0,1,1,1,0,0,0,1,0,2,1936.3333333333333,6.2,1.3766666666666667,0.3333333333333333,0.007936507936507936,0.3333333333333333,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666
2015,477003,pit,SI,behind,vsR,14,7,7,5,4,1,1,1,0,4,3,1,3,3,7,0,7,1928.5,6.257142857142858,1.2449999999999999,0.4685714285714286,0.037037037037037035,0.5,0.2,0.25,0.0,0.5714285714285714,0.14285714285714285,0.75,1.0,0.2857142857142857,0.5714285714285714,0.5,0.0,0.5
2015,477003,pit,SI,two_strike,vsL,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1914.0,6.2,1.36,0.49,0.0026455026455026454,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,477003,pit,SI,two_strike,vsR,15,11,4,11,10,1,0,0,0,11,10,1,1,1,10,1,4,1831.8666666666666,6.333333333333333,1.2773333333333334,0.4106666666666667,0.03968253968253968,0.7333333333333333,0.0,0.0,0.0,0.9090909090909091,0.25,1.0,1.0,0.06666666666666667,0.09090909090909091,0.6666666666666666,0.06666666666666667,0.26666666666666666
2015,477003,pit,SI,,vsL,2,2,0,1,1,0,0,0,0,1,1,0,1,1,2,0,0,1983.5,6.15,0.965,0.41500000000000004,0.005291005291005291,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0
2015,477003,pit,SI,,vsR,34,18,16,14,12,2,1,1,0,13,11,2,6,6,17,1,16,1902.878787878788,6.315151515151515,1.3044117647058824,0.4591176470588235,0.08994708994708994,0.5294117647058824,0.07142857142857142,0.08333333333333333,0.0,0.6666666666666666,0.125,0.9166666666666666,1.0,0.20588235294117646,0.3888888888888889,0.5,0.029411764705882353,0.47058823529411764
2015,477003,pit,SL,ahead,vsL,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2228.0,6.1,-0.61,0.03,0.0026455026455026454,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,477003,pit,SL,two_strike,vsL,2,1,1,2,1,1,0,0,0,2,1,1,0,0,1,0,1,2214.0,5.95,-0.52,-0.11,0.005291005291005291,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5
2015,477003,pit,SL,,vsL,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2295.0,5.8,-0.53,0.44,0.0026455026455026454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2015,477132,pit,CH,behind,vsR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2109.0,6.1,0.99,1.25,0.0019646365422396855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,477132,pit,CU,behind,vsL,12,8,4,3,3,0,1,1,0,2,2,0,5,5,6,2,4,2353.0,5.9,-0.25166666666666665,-1.625,0.023575638506876228,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.375,0.0,0.6666666666666666,0.0,0.5,0.75,0.5,0.16666666666666666,0.3333333333333333
2015,477132,pit,CU,behind,vsR,23,13,10,5,5,0,0,0,0,5,5,0,8,8,9,4,10,2276.3333333333335,5.757142857142857,-0.27043478260869563,-1.5086956521739132,0.04518664047151277,0.5652173913043478,0.0,0.0,0.0,0.38461538461538464,0.0,1.0,0.0,0.34782608695652173,0.6153846153846154,0.391304347826087,0.17391304347826086,0.43478260869565216
2015,477132,pit,CU,two_strike,vsL,20,8,12,14,8,6,5,1,4,9,7,2,0,0,4,4,12,2344.15,5.785,-0.2785,-1.5985,0.03929273084479371,0.4,0.35714285714285715,0.125,0.6666666666666666,1.0,0.5,0.875,0.3333333333333333,0.25,0.125,0.2,0.2,0.6
2015,477132,pit,CU,two_strike,vsR,33,16,17,18,11,7,8,4,4,10,7,3,6,5,12,4,17,2299.3333333333335,5.8999999999999995,-0.23424242424242425,-1.5796969696969698,0.06483300589390963,0.48484848484848486,0.4444444444444444,0.36363636363636365,0.5714285714285714,0.6875,0.4117647058823529,0.6363636363636364,0.42857142857142855,0.42424242424242425,0.5625,0.36363636363636365,0.12121212121212122,0.5151515151515151
2015,477132,pit,CU,,vsL,4,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2329.25,6.025,-0.2975,-1.44,0.007858546168958742,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,0.0,0.75
2015,477132,pit,CU,,vsR,11,5,6,4,3,1,0,0,0,4,3,1,3,2,4,1,6,2243.818181818182,5.872727272727272,-0.3372727272727273,-1.4236363636363636,0.021611001964636542,0.45454545454545453,0.0,0.0,0.0,0.6,0.16666666666666666,1.0,1.0,0.2727272727272727,0.4,0.36363636363636365,0.09090909090909091,0.5454545454545454
2015,477132,pit,FF,ahead,vsL,13,9,4,7,7,0,1,1,0,6,6,0,2,2,9,0,4,2287.3846153846152,6.3307692307692305,0.06615384615384616,1.6607692307692308,0.025540275049115914,0.6923076923076923,0.14285714285714285,0.14285714285714285,0.0,0.7777777777777778,0.0,0.8571428571428571,0.0,0.23076923076923078,0.3333333333333333,0.6923076923076923,0.0,0.3076923076923077
2015,477132,pit,FF,ahead,vsR,38,27,11,25,19,6,2,2,0,23,17,6,8,8,22,5,11,2238.684210526316,6.355263157894737,-0.04789473684210526,1.4960526315789473,0.07465618860510806,0.7105263157894737,0.08,0.10526315789473684,0.0,0.7037037037037037,0.5454545454545454,0.8947368421052632,1.0,0.2631578947368421,0.37037037037037035,0.5789473684210527,0.13157894736842105,0.2894736842105263
