season,pitcher_id,dominant_pitch,usage_entropy,repeat_rate,_role_pitch,batter_id,ev_mean,n_bbe,_role_bat
2025,608371,CU,1.9378230905790836,0.1388888888888889,Mixing Starter,,,,
2025,608566,CH,1.5991654107425068,0.11538461538461539,Bulk/Swing,,,,
2025,624133,CH,1.782694688604736,0.03225806451612903,Bulk/Swing,,,,
2025,640451,CU,1.374545192908375,0.047619047619047616,Bulk/Swing,,,,
2025,641598,CH,2.4797076717021445,0.04918032786885246,Mixing Starter,,,,
2025,641745,CH,1.5991654107425068,0.19230769230769232,Bulk/Swing,,,,
2025,642133,EP,2.5846338146612955,0.037037037037037035,Mixing Starter,,,,
2025,642215,EP,2.5213167503563056,0.028169014084507043,Mixing Starter,,,,
2025,642232,CH,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,642701,CH,1.5991654107425068,0.19230769230769232,Bulk/Swing,,,,
2025,643377,CH,1.7826946886047361,0.12903225806451613,Bulk/Swing,,,,
2025,645261,CH,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,656629,CH,1.374545192908375,0.23809523809523808,Bulk/Swing,,,,
2025,657277,CH,1.5991654107425068,0.2692307692307692,Bulk/Swing,,,,
2025,660162,CH,2.4469666295694656,0.2358490566037736,Bulk/Swing,,,,
2025,660271,CU,2.428216821926566,0.0625,Mixing Starter,,,,
2025,660761,CH,1.5991654107425068,0.23076923076923078,Bulk/Swing,,,,
2025,660821,CH,2.6345156280215596,0.014084507042253521,Mixing Starter,,,,
2025,660896,CH,1.5991654107425068,0.2692307692307692,Bulk/Swing,,,,
2025,663423,CH,2.0721529997457324,0.17073170731707318,Bulk/Swing,,,,
2025,663586,CH,2.3922922035346867,0.08928571428571429,Mixing Starter,,,,
2025,663658,CH,1.7826946886047361,0.16129032258064516,Bulk/Swing,,,,
2025,663697,CH,2.56010089119047,0.015151515151515152,Mixing Starter,,,,
2025,663773,FF,1.374545192908375,0.23809523809523808,Bulk/Swing,,,,
2025,666200,CH,1.5991654107425068,0.11538461538461539,Bulk/Swing,,,,
2025,666364,CH,1.374545192908375,0.0,Bulk/Swing,,,,
2025,666969,CH,2.56010089119047,0.09090909090909091,Mixing Starter,,,,
2025,668678,CH,1.9378230905790836,0.08333333333333333,Mixing Starter,,,,
2025,669461,CH,1.9378230905790836,0.1388888888888889,Mixing Starter,,,,
2025,670167,CH,1.5991654107425068,0.038461538461538464,Bulk/Swing,,,,
2025,670280,CU,1.0852280400722045,0.3125,Bulk/Swing,,,,
2025,670764,CH,2.38218651923676,0.14150943396226415,Mixing Starter,,,,
2025,671212,FF,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,671305,FF,1.0852280400722045,0.1875,Bulk/Swing,,,,
2025,672515,CH,2.2965114666021638,0.058823529411764705,Mixing Starter,,,,
2025,672761,CH,2.529754218101759,0.28448275862068967,Bulk/Swing,,,,
2025,675961,CH,1.9378230905790836,0.08333333333333333,Mixing Starter,,,,
2025,676356,CH,2.2965114666021638,0.0784313725490196,Mixing Starter,,,,
2025,676604,CH,1.782694688604736,0.03225806451612903,Bulk/Swing,,,,
2025,676684,CH,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,676881,CH,1.0852280400722045,0.25,Bulk/Swing,,,,
2025,676961,CH,1.9378230905790836,0.08333333333333333,Mixing Starter,,,,
2025,678022,CH,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,680911,CH,2.2965114666021638,0.0392156862745098,Mixing Starter,,,,
2025,681098,FF,0.6791932659915256,0.45454545454545453,Bulk/Swing,,,,
2025,681168,CH,1.374545192908375,0.047619047619047616,Bulk/Swing,,,,
2025,681198,CH,2.0721529997457324,0.07317073170731707,Mixing Starter,,,,
2025,681909,FC,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,682265,FF,1.0852280400722045,0.3125,Bulk/Swing,,,,
2025,682840,CH,1.374545192908375,0.047619047619047616,Bulk/Swing,,,,
2025,683384,CH,1.374545192908375,0.23809523809523808,Bulk/Swing,,,,
2025,683454,CH,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,686639,FC,0.6791932659915256,0.5454545454545454,High-Leverage RP,,,,
2025,687431,CH,1.7826946886047361,0.06451612903225806,Bulk/Swing,,,,
2025,690985,CH,1.5991654107425068,0.3076923076923077,Bulk/Swing,,,,
2025,691783,CH,2.3922922035346867,0.10714285714285714,Mixing Starter,,,,
2025,694025,CH,1.782694688604736,0.06451612903225806,Bulk/Swing,,,,
2025,694208,CH,2.2965114666021638,0.0784313725490196,Mixing Starter,,,,
2025,694271,CH,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,694304,CU,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,694377,CH,2.1905968029706706,0.043478260869565216,Mixing Starter,,,,
2025,695462,CH,1.5991654107425068,0.07692307692307693,Bulk/Swing,,,,
2025,695549,CH,1.7826946886047361,0.0967741935483871,Bulk/Swing,,,,
2025,700246,CH,2.3922922035346867,0.07142857142857142,Mixing Starter,,,,
2025,701689,FC,0.6791932659915256,0.5454545454545454,High-Leverage RP,,,,
2025,702070,CH,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,703607,CU,0.6791932659915256,0.36363636363636365,Bulk/Swing,,,,
2025,800440,CU,1.5991654107425068,0.038461538461538464,Bulk/Swing,,,,
2025,801403,CH,1.782694688604736,0.0967741935483871,Bulk/Swing,,,,
2025,803475,FF,1.0852280400722045,0.1875,Bulk/Swing,,,,
2025,806960,CH,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,806983,CH,1.782694688604736,0.0967741935483871,Bulk/Swing,,,,
2025,811289,SI,1.0852280400722045,0.3125,Bulk/Swing,,,,
2025,812470,FF,1.0852280400722045,0.3125,Bulk/Swing,,,,
2025,815154,CH,1.782694688604736,0.06451612903225806,Bulk/Swing,,,,
2025,821270,FF,1.0852280400722045,0.25,Bulk/Swing,,,,
2015,134181,CH,2.544184527507559,0.6262135922330098,Bulk/Swing,,,,
2015,217096,CU,1.3844687041024546,0.7012448132780082,High-Leverage RP,,,,
2015,346797,SL,1.7293875687695737,0.545816733067729,Bulk/Swing,,,,
2015,407908,FF,1.1976234155451881,0.6699314397649363,High-Leverage RP,,,,
2015,425796,CH,2.062686553295431,0.5476190476190477,Bulk/Swing,,,,
2015,425900,FF,2.157491190405068,0.601593625498008,Bulk/Swing,,,,
2015,445213,SI,1.3818627216037276,0.5887445887445888,High-Leverage RP,,,,
2015,449181,CH,2.145124175649091,0.5562913907284768,Bulk/Swing,,,,
2015,453064,CH,2.24689271131082,0.5568181818181818,Bulk/Swing,,,,
2015,453344,FF,1.8253196146355233,0.5264026402640264,Bulk/Swing,,,,
2015,457429,FF,1.1565922503058643,0.628519527702089,High-Leverage RP,,,,
2015,457803,SL,2.259875329793572,0.52046783625731,Bulk/Swing,,,,
2015,460086,CH,2.453824380552326,0.5863874345549738,Bulk/Swing,,,,
2015,462382,SI,1.4815761916271861,0.6571845368344275,Bulk/Swing,,,,
2015,467785,FF,1.457358494115025,0.629582806573957,High-Leverage RP,,,,
2015,468396,FF,1.6445494757521324,0.5733489187609585,Bulk/Swing,,,,
2015,471865,CH,2.24689271131082,0.6534090909090909,Bulk/Swing,,,,
2015,472551,SI,1.7252288081224334,0.5876906318082789,Bulk/Swing,,,,
2015,474443,CH,2.1040972570497827,0.4863013698630137,Bulk/Swing,,,,
2015,477195,CH,1.992197721110811,0.4792243767313019,Bulk/Swing,,,,
2015,488771,CH,2.510699156466016,0.44660194174757284,Bulk/Swing,,,,
2015,493472,CH,2.1334525705652707,0.4794520547945205,Bulk/Swing,,,,
2015,500724,FF,1.3336367277375385,0.5646551724137931,High-Leverage RP,,,,
2015,501571,CH,2.344053605368045,0.6022099447513812,Bulk/Swing,,,,
2015,502026,FF,1.4455977804484794,0.5858516483516484,High-Leverage RP,,,,
2015,502409,FF,1.95126468607563,0.3956043956043956,Bulk/Swing,,,,
2015,502522,FF,1.1074167625734859,0.6120689655172413,High-Leverage RP,,,,
2015,515052,FF,1.6333790249245315,0.5197368421052632,Bulk/Swing,,,,
2015,516809,CH,2.022534126897913,0.6176470588235294,Bulk/Swing,,,,
2015,518542,FF,1.7600517696851914,0.5308641975308642,Bulk/Swing,,,,
2015,518934,CH,2.2452584285052786,0.5497076023391813,Bulk/Swing,,,,
2015,518953,CH,2.1182148557412623,0.46825396825396826,Bulk/Swing,,,,
2015,542340,FF,2.2008945316530073,0.5939849624060151,Bulk/Swing,,,,
2015,542888,FF,1.3305944202041338,0.5420560747663551,High-Leverage RP,,,,
2015,543045,FF,1.3208625273139278,0.5707196029776674,High-Leverage RP,,,,
2015,543054,FF,1.6819472359487733,0.6092814371257484,Bulk/Swing,,,,
2015,543734,SI,1.79385541150406,0.6330935251798561,Bulk/Swing,,,,
2015,571467,SL,1.7383694009588972,0.42857142857142855,Bulk/Swing,,,,
2015,571476,CH,1.5254580547486036,0.5720338983050848,Bulk/Swing,,,,
2015,572021,SI,0.9506887946706739,0.5648148148148148,High-Leverage RP,,,,
2015,572308,FF,1.0839599561772764,0.5514950166112956,High-Leverage RP,,,,
2015,572403,FF,1.5030616240686419,0.5777511961722488,Bulk/Swing,,,,
2015,573244,FF,1.528541057079774,0.44886363636363635,Bulk/Swing,,,,
2015,576397,CH,2.2342231643783523,0.6385542168674698,Bulk/Swing,,,,
2015,592102,FF,1.2992369000727786,0.6693914623069936,High-Leverage RP,,,,
2015,592533,FF,1.560879685054706,0.5925563173359452,Bulk/Swing,,,,
2015,592626,CH,2.2729234226189785,0.6243093922651933,Bulk/Swing,,,,
2015,592677,FF,1.0727278050321845,0.6294765840220385,High-Leverage RP,,,,
2015,592826,FF,1.5683537446692526,0.5436802973977695,Bulk/Swing,,,,
2015,594809,CH,2.502100672596698,0.4786729857819905,Bulk/Swing,,,,
2015,594988,FF,2.029115701624291,0.45544554455445546,Bulk/Swing,,,,
2015,595005,FC,2.019189171269331,0.5258620689655172,Bulk/Swing,,,,
2015,598271,FF,1.0804384610790805,0.5319148936170213,High-Leverage RP,,,,
2015,605135,SI,1.6442754524237748,0.5607287449392713,Bulk/Swing,,,,
2015,605388,FF,1.4570795427925847,0.5834218916046758,High-Leverage RP,,,,
2015,607374,SI,1.4972726301515014,0.6068012752391073,Bulk/Swing,,,,
2015,607405,SL,1.0359384939026564,0.5041322314049587,High-Leverage RP,,,,
2015,621408,FF,1.2494859232067272,0.6205035971223022,High-Leverage RP,,,,
2015,621439,FF,2.0580059937384774,0.49264705882352944,Bulk/Swing,,,,
2025,458677,FC,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,514888,CH,2.2965114666021638,0.058823529411764705,Mixing Starter,,,,
2025,542932,EP,2.4250463086118685,0.0,Mixing Starter,,,,
2025,571912,FA,2.43845433608751,0.06060606060606061,Mixing Starter,,,,
2025,571927,CH,1.5991654107425068,0.07692307692307693,Bulk/Swing,,,,
2025,593833,CH,1.0852280400722045,0.375,Bulk/Swing,,,,
2025,605137,CH,2.529754218101759,0.21551724137931033,Bulk/Swing,,,,
2025,605540,CH,1.7826946886047361,0.12903225806451613,Bulk/Swing,,,,
2025,607179,CU,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,621121,CH,1.782694688604736,0.03225806451612903,Bulk/Swing,,,,
2025,621345,CH,1.0852280400722045,0.0625,Bulk/Swing,,,,
2025,621438,CH,2.4797076717021445,0.04918032786885246,Mixing Starter,,,,
2025,621466,CH,2.0721529997457324,0.14634146341463414,Bulk/Swing,,,,
2025,621529,CH,1.7826946886047361,0.12903225806451613,Bulk/Swing,,,,
2025,623149,FF,0.6791932659915256,0.8181818181818182,High-Leverage RP,,,,
2025,640459,CH,2.0721529997457324,0.12195121951219512,Mixing Starter,,,,
2025,640462,FF,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,641585,CH,1.7826946886047361,0.06451612903225806,Bulk/Swing,,,,
2025,642137,FC,1.0852280400722045,0.3125,Bulk/Swing,,,,
2025,643410,CU,1.782694688604736,0.0967741935483871,Bulk/Swing,,,,
2025,643565,CH,2.4797076717021445,0.04918032786885246,Mixing Starter,,,,
2025,650633,CH,1.5991654107425068,0.11538461538461539,Bulk/Swing,,,,
2025,650968,CH,2.4797076717021445,0.04918032786885246,Mixing Starter,,,,
2025,656240,FF,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,661527,CH,1.5991654107425068,0.23076923076923078,Bulk/Swing,,,,
2025,663609,CH,2.1905968029706706,0.15217391304347827,Bulk/Swing,,,,
2025,663624,CH,2.3922922035346867,0.10714285714285714,Mixing Starter,,,,
2025,663883,CU,1.0852280400722045,0.25,Bulk/Swing,,,,
2025,663897,EP,2.2965114666021638,0.09803921568627451,Mixing Starter,,,,
2025,664731,CH,1.5991654107425068,0.11538461538461539,Bulk/Swing,,,,
2025,664770,CH,2.56010089119047,0.030303030303030304,Mixing Starter,,,,
2025,666126,CH,2.3922922035346867,0.03571428571428571,Mixing Starter,,,,
2025,666208,FC,1.0852280400722045,0.1875,Bulk/Swing,,,,
2025,666624,CH,2.3922922035346867,0.08928571428571429,Mixing Starter,,,,
2025,669270,CH,1.5991654107425068,0.19230769230769232,Bulk/Swing,,,,
2025,669369,CH,2.270764496273168,0.27472527472527475,Bulk/Swing,,,,
2025,670156,EP,2.4250463086118685,0.11267605633802817,Mixing Starter,,,,
2025,671131,FC,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,672820,CH,2.4797076717021445,0.01639344262295082,Mixing Starter,,,,
2025,676454,FC,0.6791932659915256,0.36363636363636365,Bulk/Swing,,,,
2025,676702,FC,1.5991654107425068,0.07692307692307693,Bulk/Swing,,,,
2025,677312,SI,0.6791932659915256,0.36363636363636365,Bulk/Swing,,,,
2025,677916,CH,1.5991654107425068,0.19230769230769232,Bulk/Swing,,,,
2025,678226,FF,1.0852280400722045,0.25,Bulk/Swing,,,,
2025,678323,FF,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,678489,CH,2.270764496273168,0.18681318681318682,Bulk/Swing,,,,
2025,678606,CH,1.0852280400722045,0.1875,Bulk/Swing,,,,
2025,679358,FF,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,679702,FC,1.0852280400722045,0.1875,Bulk/Swing,,,,
2025,679883,CH,1.3745451929083752,0.14285714285714285,Bulk/Swing,,,,
2025,680742,CH,1.5991654107425068,0.07692307692307693,Bulk/Swing,,,,
2025,682679,CU,1.374545192908375,0.19047619047619047,Bulk/Swing,,,,
2025,682825,FF,1.0852280400722045,0.375,Bulk/Swing,,,,
2025,682988,CH,2.2965114666021638,0.0392156862745098,Mixing Starter,,,,
2025,682990,CH,1.5991654107425068,0.038461538461538464,Bulk/Swing,,,,
2025,682999,FC,0.6791932659915256,0.5454545454545454,High-Leverage RP,,,,
2025,683233,CU,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,683618,FC,1.374545192908375,0.19047619047619047,Bulk/Swing,,,,
2025,684320,FF,1.5991654107425068,0.23076923076923078,Bulk/Swing,,,,
2025,684974,CH,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,685329,CH,1.5991654107425068,0.038461538461538464,Bulk/Swing,,,,
2025,686676,FF,2.353191285053173,0.045454545454545456,Mixing Starter,,,,
2025,686780,CH,2.3922922035346867,0.05357142857142857,Mixing Starter,,,,
2025,690953,CH,1.7826946886047361,0.12903225806451613,Bulk/Swing,,,,
2025,691176,CH,2.4582674669088345,0.25225225225225223,Bulk/Swing,,,,
2025,691285,FC,1.374545192908375,0.19047619047619047,Bulk/Swing,,,,
2025,691292,CH,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,691398,FF,0.6791932659915256,0.6363636363636364,High-Leverage RP,,,,
2025,694359,EP,2.2965114666021638,0.0784313725490196,Mixing Starter,,,,
2025,694673,CH,0.6791932659915256,0.45454545454545453,Bulk/Swing,,,,
2025,695378,CH,1.0852280400722045,0.1875,Bulk/Swing,,,,
2025,695734,CH,2.4797076717021445,0.01639344262295082,Mixing Starter,,,,
2025,701328,CU,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,800266,FC,0.6791932659915256,0.09090909090909091,Bulk/Swing,,,,
2025,801139,CH,1.782694688604736,0.06451612903225806,Bulk/Swing,,,,
2025,802686,FF,1.5991654107425068,0.07692307692307693,Bulk/Swing,,,,
2025,806005,CU,1.374545192908375,0.23809523809523808,Bulk/Swing,,,,
2025,808865,CH,1.782694688604736,0.0967741935483871,Bulk/Swing,,,,
2025,813896,FF,1.0852280400722045,0.4375,Bulk/Swing,,,,
2025,814299,FF,0.6791932659915256,0.2727272727272727,Bulk/Swing,,,,
2025,827628,CH,1.374545192908375,0.19047619047619047,Bulk/Swing,,,,
2015,407890,FF,1.674774188737312,0.6764418377321603,Bulk/Swing,,,,
2015,408042,CU,1.0852280400722045,0.3125,Bulk/Swing,,,,
2015,408299,CH,2.3117422856976946,0.5662650602409639,Bulk/Swing,,,,
2015,425784,CH,2.320032221256188,0.5568181818181818,Bulk/Swing,,,,
2015,430637,CH,2.4265718730645895,0.6335078534031413,Bulk/Swing,,,,
2015,445612,FF,1.4854477518430165,0.617737003058104,Bulk/Swing,,,,
2015,446359,CH,2.23457756768385,0.5256410256410257,Bulk/Swing,,,,
2015,451788,FF,1.8863914640010124,0.5687103594080338,Bulk/Swing,,,,
2015,452655,CH,2.2070920193604313,0.5705128205128205,Bulk/Swing,,,,
2015,453056,CH,2.5801407634880116,0.43805309734513276,Bulk/Swing,,,,
2015,453264,SI,1.355885218429687,0.5046728971962616,High-Leverage RP,,,,
2015,456422,CH,2.207938073836079,0.5827814569536424,Bulk/Swing,,,,
2015,456501,FF,1.7796963527360734,0.6639741518578353,Bulk/Swing,,,,
2015,463610,FF,2.002367029231622,0.46226415094339623,Bulk/Swing,,,,
2015,473724,FF,1.940958757781641,0.4725274725274725,Bulk/Swing,,,,
2015,485567,SI,2.0580059937384774,0.5294117647058824,Bulk/Swing,,,,
2015,488786,FF,0.9124398568886056,0.5759162303664922,High-Leverage RP,,,,
2015,493316,CH,2.4185823616976867,0.5913978494623656,Bulk/Swing,,,,
2015,493343,FF,2.060700623567344,0.6031746031746031,Bulk/Swing,,,,
2015,493603,SI,1.5982593560702665,0.5112781954887218,Bulk/Swing,,,,
2015,501627,SI,0.9840124183092803,0.5765765765765766,High-Leverage RP,,,,
2015,501647,CH,2.174982024786157,0.4968944099378882,Bulk/Swing,,,,
2015,501981,CH,2.2070920193604313,0.42948717948717946,Bulk/Swing,,,,
2015,502010,FF,1.6375579691541624,0.5431034482758621,Bulk/Swing,,,,
2015,502046,SI,1.6459135159449043,0.6686390532544378,Bulk/Swing,,,,
2015,502285,FF,1.7198044894677997,0.5263157894736842,Bulk/Swing,,,,
2015,516969,FF,1.6006034074195565,0.6267232237539767,Bulk/Swing,,,,
2015,517369,FF,2.110573760992801,0.5045045045045045,Bulk/Swing,,,,
2015,518617,SI,1.073896173781721,0.63996399639964,High-Leverage RP,,,,
2015,519048,CH,2.604275009060083,0.5339366515837104,Bulk/Swing,,,,
2015,519267,FF,1.1916720412204962,0.6408296943231441,High-Leverage RP,,,,
2015,534606,FF,1.6760761039648164,0.47368421052631576,Bulk/Swing,,,,
2015,541640,FF,1.599581427349243,0.6163645271925526,Bulk/Swing,,,,
2015,542432,FF,1.2040057737573768,0.6278586278586279,High-Leverage RP,,,,
2015,543521,CU,1.7450807418226701,0.6251175917215428,Bulk/Swing,,,,
2015,543606,FS,1.7733957746172873,0.6490978157644824,Bulk/Swing,,,,
2015,570256,CH,2.271272547959276,0.6875,Bulk/Swing,,,,
2015,572193,FC,1.36459170278826,0.6533457249070632,High-Leverage RP,,,,
2015,572761,CH,2.3104334056180296,0.5852272727272727,Bulk/Swing,,,,
2015,572788,FF,1.6669093680137477,0.5909797822706065,Bulk/Swing,,,,
2015,572863,CH,2.0430360169662847,0.6587301587301587,Bulk/Swing,,,,
2015,573046,CH,1.4511275165479676,0.5377081292850147,High-Leverage RP,,,,
2015,592178,CH,2.1483447958554365,0.6521739130434783,Bulk/Swing,,,,
2015,592200,SL,2.1780691428449392,0.5616438356164384,Bulk/Swing,,,,
2015,592222,SI,1.5234756534566327,0.5239616613418531,Bulk/Swing,,,,
2015,592454,CH,1.607429277547339,0.6438026474127557,Bulk/Swing,,,,
2015,594807,CH,2.024530551206995,0.5673758865248227,Bulk/Swing,,,,
2015,595978,CH,2.162336285641346,0.5033112582781457,Bulk/Swing,,,,
2015,598265,CH,2.443933686126153,0.5138121546961326,Bulk/Swing,,,,
2015,600474,CH,1.5480276949100844,0.36585365853658536,Bulk/Swing,,,,
2025,680918,FF,0.6791932659915256,0.2727272727272727,Bulk/Swing,,,,
2025,682192,FF,0.6791932659915256,0.5454545454545454,High-Leverage RP,,,,
2025,543859,FF,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,669735,CH,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,681408,CH,1.0852280400722045,0.125,Bulk/Swing,,,,
2025,687424,FF,0.6791932659915256,0.2727272727272727,Bulk/Swing,,,,
2025,687730,FC,-0.0,1.0,High-Leverage RP,,,,
2025,699305,SL,-0.0,1.0,High-Leverage RP,,,,
2025,803172,FF,0.6791932659915256,0.36363636363636365,Bulk/Swing,,,,
2025,828496,FC,1.0852280400722045,0.1875,Bulk/Swing,,,,
2015,605477,SI,1.3233714164242656,0.46987951807228917,High-Leverage RP,,,,
2025,689688,SI,0.6791932659915256,0.6363636363636364,High-Leverage RP,,,,
2025,691116,FF,0.6791932659915256,0.5454545454545454,High-Leverage RP,,,,
2025,694749,FC,0.6791932659915256,0.09090909090909091,Bulk/Swing,,,,
2025,815734,CU,1.0852280400722045,0.3125,Bulk/Swing,,,,
2025,702550,FC,1.0852280400722045,0.25,Bulk/Swing,,,,
2025,686747,CH,1.374545192908375,0.047619047619047616,Bulk/Swing,,,,
2025,664874,FC,-0.0,1.0,High-Leverage RP,,,,
2025,702331,CH,0.6791932659915256,0.45454545454545453,Bulk/Swing,,,,
2025,702467,FC,-0.0,1.0,High-Leverage RP,,,,
2025,687210,FF,-0.0,1.0,High-Leverage RP,,,,
2025,815066,CU,0.6791932659915256,0.5454545454545454,High-Leverage RP,,,,
2025,813860,SI,-0.0,1.0,High-Leverage RP,,,,
2015,435078,SL,2.027028917857953,0.5344827586206896,Bulk/Swing,,,,
2015,444379,CH,2.3440536053680456,0.574585635359116,Bulk/Swing,,,,
2015,451532,FF,1.8311340747862448,0.5798969072164949,Bulk/Swing,,,,
2015,452095,SI,2.283390033883833,0.5789473684210527,Bulk/Swing,,,,
2015,458919,SI,1.6607275280668374,0.620253164556962,Bulk/Swing,,,,
2015,488810,CH,2.0569443876239357,0.4589041095890411,Bulk/Swing,,,,
2015,514981,SL,1.4632048158413102,0.5456110154905336,High-Leverage RP,,,,
2015,543056,FF,1.5114536359256459,0.5239234449760766,Bulk/Swing,,,,
2015,570632,FF,1.6628319760365553,0.5984533016061868,Bulk/Swing,,,,
2015,571901,SI,1.0857117558254823,0.6386861313868614,High-Leverage RP,,,,
2015,598287,CH,1.311370864460297,0.6274944567627494,High-Leverage RP,,,,
2025,595928,CH,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,643265,CH,1.5991654107425068,0.07692307692307693,Bulk/Swing,,,,
2025,650893,CU,1.5991654107425068,0.11538461538461539,Bulk/Swing,,,,
2025,666171,FC,1.374545192908375,0.047619047619047616,Bulk/Swing,,,,
2025,677944,CH,1.9378230905790836,0.08333333333333333,Mixing Starter,,,,
2025,683021,EP,2.348250910542494,0.03278688524590164,Mixing Starter,,,,
2025,687223,CH,1.5991654107425068,0.11538461538461539,Bulk/Swing,,,,
2025,687280,CH,1.5991654107425068,0.11538461538461539,Bulk/Swing,,,,
2025,687849,CU,1.374545192908375,0.19047619047619047,Bulk/Swing,,,,
2025,687926,FC,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,687952,CH,2.3922922035346867,0.017857142857142856,Mixing Starter,,,,
2025,688158,CH,1.5991654107425068,0.038461538461538464,Bulk/Swing,,,,
2025,689200,CH,2.190596802970671,0.043478260869565216,Mixing Starter,,,,
2025,690829,CH,1.374545192908375,0.19047619047619047,Bulk/Swing,,,,
2025,691728,CH,2.0721529997457324,0.07317073170731707,Mixing Starter,,,,
2025,692371,SI,0.6791932659915256,0.2727272727272727,Bulk/Swing,,,,
2025,695238,CH,2.4797076717021445,0.01639344262295082,Mixing Starter,,,,
2025,664332,CU,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,686701,CH,1.7826946886047361,0.12903225806451613,Bulk/Swing,,,,
2025,687310,FC,1.374545192908375,0.19047619047619047,Bulk/Swing,,,,
2025,687783,FF,1.5991654107425068,0.11538461538461539,Bulk/Swing,,,,
2025,691720,CH,2.3922922035346867,0.03571428571428571,Mixing Starter,,,,
2025,808236,SI,1.7504860147520716,0.16666666666666666,Bulk/Swing,,,,
2015,276514,FF,1.3740511209780084,0.6370192307692307,High-Leverage RP,,,,
2015,446481,CH,2.054919502522324,0.6028368794326241,Bulk/Swing,,,,
2015,461865,FF,2.2025542921837875,0.6341463414634146,Bulk/Swing,,,,
2015,467094,SI,1.6806749617170547,0.6395793499043977,Bulk/Swing,,,,
2015,477569,FF,1.45677963860551,0.6093314763231198,High-Leverage RP,,,,
2015,500208,CH,2.172810270414012,0.6895424836601307,Bulk/Swing,,,,
2015,516811,FF,2.168344493011997,0.4326241134751773,Bulk/Swing,,,,
2015,521230,SI,1.6104573129337887,0.6018826135105205,Bulk/Swing,,,,
2015,543333,CH,2.623712986928446,0.4841628959276018,Bulk/Swing,,,,
2015,543542,FF,0.9629834420481793,0.5555555555555556,High-Leverage RP,,,,
2015,571521,SL,0.9011868360819506,0.6681614349775785,High-Leverage RP,,,,
2015,572191,CH,2.3444489734025056,0.42473118279569894,Bulk/Swing,,,,
2015,593495,CH,1.9754738681387507,0.4132231404958678,Bulk/Swing,,,,
2025,605361,CH,2.190596802970671,0.08695652173913043,Mixing Starter,,,,
2025,669288,CH,2.3922922035346867,0.03571428571428571,Mixing Starter,,,,
2025,671162,CH,1.5991654107425068,0.15384615384615385,Bulk/Swing,,,,
2025,672078,FF,1.0852280400722045,0.3125,Bulk/Swing,,,,
2025,672391,CH,1.374545192908375,0.09523809523809523,Bulk/Swing,,,,
2025,686790,CH,1.374545192908375,0.14285714285714285,Bulk/Swing,,,,
2025,687206,CU,1.0852280400722045,0.1875,Bulk/Swing,,,,
2025,824028,CH,1.9378230905790836,0.1388888888888889,Mixing Starter,,,,
2015,424144,SL,1.2948766429248102,0.6610942249240122,High-Leverage RP,,,,
2015,434540,CH,2.0216851258294555,0.5121951219512195,Bulk/Swing,,,,
2015,444520,FF,1.7052050208924014,0.6007442849548112,Bulk/Swing,,,,
2015,445926,FF,1.8873100050853493,0.6405574243152331,Bulk/Swing,,,,
2015,446653,FF,2.0838604417505513,0.6061946902654868,Bulk/Swing,,,,
2015,448179,CU,1.6510220915270466,0.5571725571725572,Bulk/Swing,,,,
2015,457706,CH,2.2177688877836843,0.5527950310559007,Bulk/Swing,,,,
2015,519008,SI,1.5145355000368443,0.5948905109489051,Bulk/Swing,,,,
2015,570663,FF,1.3281328668807064,0.6240875912408759,High-Leverage RP,,,,
2015,572008,CH,2.301568690680006,0.5481927710843374,Bulk/Swing,,,,
2015,612672,FF,1.6041654677238386,0.6687743190661478,Bulk/Swing,,,,
2025,621043,CH,2.3922922035346867,0.05357142857142857,Mixing Starter,,,,
2025,660670,CH,2.3922922035346867,0.08928571428571429,Mixing Starter,,,,
