season,pitcher_id,from_pt,to_pt,n,prob
2015.0,450203,FS,SI,4,0.16666666666666666
2015.0,450203,SI,IN,4,0.16
2015.0,450203,CU,SI,4,0.16
2015.0,450203,SI,FF,3,0.12
2015.0,450203,IN,CU,2,0.13333333333333333
2015.0,450203,FS,FS,2,0.08333333333333333
2015.0,450203,FS,CU,2,0.08333333333333333
2015.0,450203,IN,PO,2,0.13333333333333333
2015.0,450203,FF,FF,2,0.08
2015.0,450203,PO,IN,2,0.4
2015.0,450203,IN,FF,1,0.06666666666666667
2015.0,450203,FF,IN,1,0.04
2015.0,450203,SI,PO,1,0.04
2015.0,450203,CU,PO,1,0.04
2015.0,450203,PO,FF,1,0.2
2015.0,450203,PO,CU,1,0.2
2015.0,450203,PO,PO,1,0.2
2015.0,450212,SI,SL,18,0.5142857142857142
2015.0,450212,SL,SI,16,0.47058823529411764
2015.0,450212,SL,CH,13,0.38235294117647056
2015.0,450212,SI,CH,13,0.37142857142857144
2015.0,450212,CH,SI,13,0.37142857142857144
2015.0,450212,CH,SL,11,0.3142857142857143
2015.0,450212,CH,CH,8,0.22857142857142856
2015.0,450212,SL,SL,5,0.14705882352941177
2015.0,450212,IN,SI,3,0.6
2015.0,450212,SI,SI,3,0.08571428571428572
2015.0,450212,CH,IN,3,0.08571428571428572
2015.0,450212,IN,CH,1,0.2
2015.0,450212,IN,SL,1,0.2
2015.0,450212,SI,IN,1,0.02857142857142857
2015.0,450275,SI,SL,12,0.4
2015.0,450275,SL,FF,9,0.3
2015.0,450275,SL,SI,9,0.3
2015.0,450275,SL,SL,8,0.26666666666666666
2015.0,450275,SI,FF,8,0.26666666666666666
2015.0,450275,FF,SI,8,0.27586206896551724
2015.0,450275,PO,SI,7,0.4666666666666667
2015.0,450275,FF,FF,7,0.2413793103448276
2015.0,450275,FF,SL,7,0.2413793103448276
2015.0,450275,SI,SI,5,0.16666666666666666
2015.0,450275,FF,PO,5,0.1724137931034483
2015.0,450275,SI,PO,5,0.16666666666666666
2015.0,450275,PO,FF,4,0.26666666666666666
2015.0,450275,SL,PO,3,0.1
2015.0,450275,PO,SL,2,0.13333333333333333
2015.0,450275,PO,IN,2,0.13333333333333333
2015.0,450275,FF,IN,2,0.06896551724137931
2015.0,450275,IN,PO,2,0.4
2015.0,450275,IN,FF,2,0.4
2015.0,450275,SL,IN,1,0.03333333333333333
2015.0,450275,IN,SL,1,0.2
2015.0,450282,SI,FF,16,0.47058823529411764
2015.0,450282,SL,SI,15,0.42857142857142855
2015.0,450282,FF,SI,12,0.34285714285714286
2015.0,450282,SL,SL,11,0.3142857142857143
2015.0,450282,FF,SL,10,0.2857142857142857
2015.0,450282,SI,SL,9,0.2647058823529412
2015.0,450282,SL,FF,8,0.22857142857142856
2015.0,450282,FF,FF,8,0.22857142857142856
2015.0,450282,FF,IN,5,0.14285714285714285
2015.0,450282,SI,SI,5,0.14705882352941177
2015.0,450282,IN,SL,4,0.4
2015.0,450282,SI,IN,4,0.11764705882352941
2015.0,450282,IN,FF,3,0.3
2015.0,450282,IN,SI,3,0.3
2015.0,450282,SL,IN,1,0.02857142857142857
2015.0,450306,FF,KC,9,0.45
2015.0,450306,FF,CH,7,0.35
2015.0,450306,CH,FF,7,0.35
2015.0,450306,KC,SI,7,0.3684210526315789
2015.0,450306,KC,FF,6,0.3157894736842105
2015.0,450306,CH,CH,6,0.3
2015.0,450306,SI,KC,5,0.3333333333333333
2015.0,450306,SI,CH,4,0.26666666666666666
2015.0,450306,SI,FF,3,0.2
2015.0,450306,SI,SI,3,0.2
2015.0,450306,CH,SI,3,0.15
2015.0,450306,FF,SI,2,0.1
2015.0,450306,FC,KC,2,0.4
2015.0,450306,FC,FF,2,0.4
2015.0,450306,KC,KC,2,0.10526315789473684
2015.0,450306,KC,CH,2,0.10526315789473684
2015.0,450306,CH,FC,2,0.1
2015.0,450306,CH,KC,2,0.1
2015.0,450306,KC,FC,2,0.10526315789473684
2015.0,450306,FF,FF,1,0.05
2015.0,450306,FF,FC,1,0.05
2015.0,450306,FC,CH,1,0.2
2015.0,450308,SI,SL,15,0.5
2015.0,450308,SL,SI,14,0.4666666666666667
2015.0,450308,FC,CU,13,0.52
2015.0,450308,CH,CU,13,0.43333333333333335
2015.0,450308,CU,CH,13,0.4482758620689655
2015.0,450308,CU,FC,12,0.41379310344827586
2015.0,450308,FC,FF,10,0.4
2015.0,450308,FF,FC,10,0.3333333333333333
2015.0,450308,SL,SL,8,0.26666666666666666
2015.0,450308,SI,FF,7,0.23333333333333334
2015.0,450308,CH,CH,6,0.2
2015.0,450308,CH,SL,5,0.16666666666666666
2015.0,450308,FF,SI,5,0.16666666666666666
2015.0,450308,IN,FF,5,0.5
2015.0,450308,FF,IN,5,0.16666666666666666
2015.0,450308,SL,CH,5,0.16666666666666666
2015.0,450308,PO,SI,5,0.5
2015.0,450308,CH,PO,3,0.1
2015.0,450308,FF,CU,3,0.1
2015.0,450308,SI,PO,3,0.1
2015.0,450308,PO,IN,3,0.3
2015.0,450308,CU,FF,3,0.10344827586206896
2015.0,450308,CH,SI,2,0.06666666666666667
2015.0,450308,PO,FF,2,0.2
2015.0,450308,IN,PO,2,0.2
2015.0,450308,FF,PO,2,0.06666666666666667
2015.0,450308,IN,SI,2,0.2
2015.0,450308,SI,IN,2,0.06666666666666667
2015.0,450308,FF,CH,2,0.06666666666666667
2015.0,450308,SL,FF,2,0.06666666666666667
2015.0,450308,FF,SL,2,0.06666666666666667
2015.0,450308,FC,CH,1,0.04
2015.0,450308,FC,SI,1,0.04
2015.0,450308,CH,FC,1,0.03333333333333333
2015.0,450308,IN,CH,1,0.1
2015.0,450308,SI,FC,1,0.03333333333333333
2015.0,450308,SI,CH,1,0.03333333333333333
2015.0,450308,FF,FF,1,0.03333333333333333
2015.0,450308,SI,CU,1,0.03333333333333333
2015.0,450308,SL,FC,1,0.03333333333333333
2015.0,450308,CU,SI,1,0.034482758620689655
2015.0,450351,SI,SL,9,0.45
2015.0,450351,CH,CU,9,0.45
2015.0,450351,FF,SI,8,0.4
2015.0,450351,CU,FC,7,0.35
2015.0,450351,FC,CU,7,0.35
2015.0,450351,CU,CH,6,0.3
2015.0,450351,FC,FF,5,0.25
2015.0,450351,SI,IN,4,0.2
2015.0,450351,IN,FF,4,0.4
2015.0,450351,IN,SI,4,0.4
2015.0,450351,FF,IN,4,0.2
2015.0,450351,SL,FF,4,0.21052631578947367
2015.0,450351,SL,SI,4,0.21052631578947367
2015.0,450351,CH,FC,4,0.2
2015.0,450351,FF,FC,3,0.15
2015.0,450351,SI,CH,3,0.15
2015.0,450351,SI,FF,3,0.15
2015.0,450351,CU,SL,3,0.15
2015.0,450351,FC,CH,3,0.15
2015.0,450351,SL,SL,3,0.15789473684210525
2015.0,450351,SL,FC,3,0.15789473684210525
2015.0,450351,SL,CH,3,0.15789473684210525
2015.0,450351,FF,CH,2,0.1
2015.0,450351,CU,FF,2,0.1
2015.0,450351,FC,FC,2,0.1
2015.0,450351,FC,SL,2,0.1
2015.0,450351,SL,CU,2,0.10526315789473684
2015.0,450351,CH,CH,2,0.1
2015.0,450351,CH,SI,2,0.1
2015.0,450351,IN,CH,1,0.1
2015.0,450351,IN,SL,1,0.1
2015.0,450351,FF,SL,1,0.05
2015.0,450351,FF,FF,1,0.05
2015.0,450351,FF,CU,1,0.05
2015.0,450351,SI,SI,1,0.05
2015.0,450351,CU,SI,1,0.05
2015.0,450351,CU,CU,1,0.05
2015.0,450351,FC,IN,1,0.05
2015.0,450351,CH,FF,1,0.05
2015.0,450351,CH,IN,1,0.05
2015.0,450351,CH,SL,1,0.05
2015.0,450665,SI,FF,12,0.6
2015.0,450665,CU,CH,11,0.55
2015.0,450665,FF,CU,10,0.5
2015.0,450665,FF,SI,8,0.4
2015.0,450665,CU,FF,7,0.35
2015.0,450665,CH,CU,7,0.3684210526315789
2015.0,450665,SI,SI,6,0.3
2015.0,450665,CH,CH,6,0.3157894736842105
2015.0,450665,CH,SI,5,0.2631578947368421
2015.0,450665,FF,CH,2,0.1
2015.0,450665,CU,CU,2,0.1
2015.0,450665,SI,CU,1,0.05
2015.0,450665,SI,CH,1,0.05
2015.0,450665,CH,FF,1,0.05263157894736842
2015.0,450729,CU,CH,12,0.4
2015.0,450729,FF,FC,11,0.36666666666666664
2015.0,450729,CU,FC,11,0.36666666666666664
2015.0,450729,FC,FF,11,0.36666666666666664
2015.0,450729,CH,CU,11,0.3793103448275862
2015.0,450729,FC,CU,10,0.3333333333333333
2015.0,450729,FF,SI,8,0.26666666666666666
2015.0,450729,SI,FF,8,0.26666666666666666
2015.0,450729,IN,SI,7,0.4666666666666667
2015.0,450729,CH,CH,7,0.2413793103448276
2015.0,450729,FF,IN,6,0.2
2015.0,450729,SI,IN,6,0.2
2015.0,450729,SI,CU,5,0.16666666666666666
2015.0,450729,SI,SI,4,0.13333333333333333
2015.0,450729,SI,CH,4,0.13333333333333333
2015.0,450729,IN,FF,4,0.26666666666666666
2015.0,450729,FC,SI,4,0.13333333333333333
2015.0,450729,CH,SI,4,0.13793103448275862
2015.0,450729,IN,CH,3,0.2
2015.0,450729,SI,FC,3,0.1
2015.0,450729,CU,SI,3,0.1
2015.0,450729,CH,FF,3,0.10344827586206896
2015.0,450729,CH,FC,3,0.10344827586206896
2015.0,450729,FF,FF,2,0.06666666666666667
2015.0,450729,FF,CH,2,0.06666666666666667
2015.0,450729,CU,CU,2,0.06666666666666667
2015.0,450729,FC,CH,2,0.06666666666666667
2015.0,450729,FC,FC,2,0.06666666666666667
2015.0,450729,IN,CU,1,0.06666666666666667
2015.0,450729,FF,CU,1,0.03333333333333333
2015.0,450729,CU,FF,1,0.03333333333333333
2015.0,450729,CU,IN,1,0.03333333333333333
2015.0,450729,FC,IN,1,0.03333333333333333
2015.0,450729,CH,IN,1,0.034482758620689655
2015.0,451085,SI,SL,11,0.44
2015.0,451085,CH,CU,11,0.36666666666666664
2015.0,451085,FF,SI,9,0.2571428571428571
2015.0,451085,CU,FF,9,0.375
2015.0,451085,SL,CH,8,0.26666666666666666
2015.0,451085,FF,CU,8,0.22857142857142856
2015.0,451085,CH,FF,8,0.26666666666666666
2015.0,451085,CU,CH,8,0.3333333333333333
2015.0,451085,SL,SI,7,0.23333333333333334
2015.0,451085,SL,SL,6,0.2
2015.0,451085,SL,FF,6,0.2
2015.0,451085,FF,CH,6,0.17142857142857143
2015.0,451085,FF,FF,6,0.17142857142857143
2015.0,451085,CH,SL,6,0.2
2015.0,451085,SI,SI,5,0.2
2015.0,451085,FF,IN,4,0.11428571428571428
2015.0,451085,SI,CH,4,0.16
2015.0,451085,CU,SL,4,0.16666666666666666
2015.0,451085,SI,FF,3,0.12
2015.0,451085,IN,FF,3,0.3
2015.0,451085,SL,CU,2,0.06666666666666667
2015.0,451085,FF,SL,2,0.05714285714285714
2015.0,451085,IN,SI,2,0.2
2015.0,451085,IN,CU,2,0.2
2015.0,451085,IN,CH,2,0.2
2015.0,451085,SI,IN,2,0.08
2015.0,451085,CH,IN,2,0.06666666666666667
2015.0,451085,CH,SI,2,0.06666666666666667
2015.0,451085,CU,CU,2,0.08333333333333333
2015.0,451085,SL,IN,1,0.03333333333333333
2015.0,451085,IN,SL,1,0.1
2015.0,451085,CU,IN,1,0.041666666666666664
2015.0,451085,CH,CH,1,0.03333333333333333
2015.0,451532,CH,CU,6,0.6
2015.0,451532,SL,SI,5,0.5
2015.0,451532,FC,FF,5,0.5
2015.0,451532,SI,SL,5,0.5555555555555556
2015.0,451532,CU,CH,5,0.5
2015.0,451532,FC,CU,4,0.4
2015.0,451532,FF,SI,4,0.4
2015.0,451532,CU,FC,4,0.4
2015.0,451532,SI,FF,3,0.3333333333333333
2015.0,451532,SL,FC,2,0.2
2015.0,451532,FF,FC,2,0.2
2015.0,451532,FF,SL,2,0.2
2015.0,451532,FF,CH,2,0.2
2015.0,451532,SL,FF,1,0.1
2015.0,451532,SL,CH,1,0.1
2015.0,451532,SL,SL,1,0.1
2015.0,451532,FC,FC,1,0.1
2015.0,451532,SI,CH,1,0.1111111111111111
2015.0,451532,CH,CH,1,0.1
2015.0,451532,CH,FF,1,0.1
2015.0,451532,CH,FC,1,0.1
2015.0,451532,CH,SL,1,0.1
2015.0,451532,CU,SI,1,0.1
2015.0,451584,FF,FC,18,0.45
2015.0,451584,FC,FF,16,0.4
2015.0,451584,KC,SI,16,0.4
2015.0,451584,FC,FC,15,0.375
2015.0,451584,KC,FF,14,0.35
2015.0,451584,FF,KC,13,0.325
2015.0,451584,SI,KC,11,0.4583333333333333
2015.0,451584,FC,KC,6,0.15
2015.0,451584,SI,FC,5,0.20833333333333334
2015.0,451584,KC,KC,5,0.125
2015.0,451584,FF,FF,4,0.1
2015.0,451584,SI,FF,3,0.125
2015.0,451584,FF,SI,3,0.075
2015.0,451584,IN,KC,3,0.6
2015.0,451584,KC,PO,3,0.075
2015.0,451584,FF,IN,2,0.05
2015.0,451584,SI,PO,2,0.08333333333333333
2015.0,451584,SI,SI,2,0.08333333333333333
2015.0,451584,IN,FF,2,0.4
2015.0,451584,FC,SI,2,0.05
2015.0,451584,PO,SI,2,0.4
2015.0,451584,PO,KC,2,0.4
2015.0,451584,SI,IN,1,0.041666666666666664
2015.0,451584,PO,FC,1,0.2
2015.0,451584,FC,IN,1,0.025
2015.0,451584,KC,IN,1,0.025
2015.0,451584,KC,FC,1,0.025
2015.0,451596,SL,SI,16,0.45714285714285713
2015.0,451596,SI,SL,16,0.45714285714285713
2015.0,451596,FF,SI,14,0.4
2015.0,451596,CH,CU,14,0.4117647058823529
2015.0,451596,CU,CH,13,0.37142857142857144
2015.0,451596,CU,FF,11,0.3142857142857143
2015.0,451596,FF,CU,10,0.2857142857142857
2015.0,451596,SI,FF,8,0.22857142857142856
2015.0,451596,SL,SL,7,0.2
2015.0,451596,CH,FF,6,0.17647058823529413
2015.0,451596,SL,CH,5,0.14285714285714285
2015.0,451596,SI,CH,5,0.14285714285714285
2015.0,451596,CH,CH,5,0.14705882352941177
2015.0,451596,CH,SL,5,0.14705882352941177
2015.0,451596,CU,FC,4,0.11428571428571428
2015.0,451596,SI,CU,4,0.11428571428571428
2015.0,451596,FC,FF,4,0.8
2015.0,451596,SL,CU,4,0.11428571428571428
2015.0,451596,FF,CH,4,0.11428571428571428
2015.0,451596,CU,SL,3,0.08571428571428572
2015.0,451596,FF,SL,3,0.08571428571428572
2015.0,451596,SL,FF,3,0.08571428571428572
2015.0,451596,CH,SI,3,0.08823529411764706
2015.0,451596,CU,CU,2,0.05714285714285714
2015.0,451596,FF,PO,2,0.05714285714285714
2015.0,451596,PO,CH,2,0.4
2015.0,451596,FF,FF,2,0.05714285714285714
2015.0,451596,CU,SI,1,0.02857142857142857
2015.0,451596,CU,PO,1,0.02857142857142857
2015.0,451596,FC,CH,1,0.2
2015.0,451596,PO,CU,1,0.2
2015.0,451596,PO,SI,1,0.2
2015.0,451596,PO,SL,1,0.2
2015.0,451596,SI,PO,1,0.02857142857142857
2015.0,451596,SI,FC,1,0.02857142857142857
2015.0,451596,CH,PO,1,0.029411764705882353
2015.0,451661,CH,FF,18,0.5142857142857142
2015.0,451661,KC,SL,17,0.4857142857142857
2015.0,451661,SL,KC,12,0.34285714285714286
2015.0,451661,FF,KC,12,0.34285714285714286
2015.0,451661,FF,CH,12,0.34285714285714286
2015.0,451661,SL,SL,9,0.2571428571428571
2015.0,451661,SL,CH,7,0.2
2015.0,451661,KC,CH,7,0.2
2015.0,451661,CH,CH,7,0.2
2015.0,451661,IN,KC,7,0.5
2015.0,451661,SL,FF,5,0.14285714285714285
2015.0,451661,KC,FF,5,0.14285714285714285
2015.0,451661,KC,IN,5,0.14285714285714285
2015.0,451661,FF,IN,5,0.14285714285714285
2015.0,451661,CH,SL,4,0.11428571428571428
2015.0,451661,IN,FF,4,0.2857142857142857
2015.0,451661,CH,IN,3,0.08571428571428572
2015.0,451661,CH,KC,3,0.08571428571428572
2015.0,451661,FF,FF,3,0.08571428571428572
2015.0,451661,FF,SL,3,0.08571428571428572
2015.0,451661,SL,IN,2,0.05714285714285714
2015.0,451661,IN,SL,2,0.14285714285714285
2015.0,451661,KC,KC,1,0.02857142857142857
2015.0,451661,IN,CH,1,0.07142857142857142
2015.0,451775,CU,FC,15,0.5172413793103449
2015.0,451775,CH,CU,15,0.6
2015.0,451775,FF,FC,13,0.43333333333333335
2015.0,451775,FC,FF,13,0.43333333333333335
2015.0,451775,FC,CU,10,0.3333333333333333
2015.0,451775,CU,CH,8,0.27586206896551724
2015.0,451775,FF,CH,6,0.2
2015.0,451775,FF,FF,5,0.16666666666666666
2015.0,451775,CH,CH,5,0.2
2015.0,451775,FC,CH,4,0.13333333333333333
2015.0,451775,CU,FF,3,0.10344827586206896
2015.0,451775,PO,FF,3,0.6
2015.0,451775,IN,FF,3,0.6
2015.0,451775,FF,PO,2,0.06666666666666667
2015.0,451775,FF,IN,2,0.06666666666666667
2015.0,451775,FF,CU,2,0.06666666666666667
2015.0,451775,FC,PO,2,0.06666666666666667
2015.0,451775,CH,IN,2,0.08
2015.0,451775,CH,FF,2,0.08
2015.0,451775,CU,PO,1,0.034482758620689655
2015.0,451775,CU,CU,1,0.034482758620689655
2015.0,451775,CU,IN,1,0.034482758620689655
2015.0,451775,FC,FC,1,0.03333333333333333
2015.0,451775,PO,CU,1,0.2
2015.0,451775,PO,CH,1,0.2
2015.0,451775,IN,CH,1,0.2
2015.0,451775,IN,CU,1,0.2
2015.0,451775,CH,FC,1,0.04
2015.0,451788,FC,FF,8,0.5333333333333333
2015.0,451788,CH,CU,7,0.4666666666666667
2015.0,451788,SL,CH,5,0.5
2015.0,451788,CU,FC,5,0.3333333333333333
2015.0,451788,FF,IN,5,0.3333333333333333
2015.0,451788,CU,CH,4,0.26666666666666666
2015.0,451788,IN,SI,4,0.4
2015.0,451788,CH,FC,3,0.2
2015.0,451788,IN,FF,3,0.3
2015.0,451788,SI,FC,3,0.21428571428571427
2015.0,451788,SI,SL,3,0.21428571428571427
2015.0,451788,FC,SI,3,0.2
2015.0,451788,FC,CU,3,0.2
2015.0,451788,SI,IN,3,0.21428571428571427
2015.0,451788,FF,SI,3,0.2
2015.0,451788,FF,CH,3,0.2
2015.0,451788,SL,SI,2,0.2
2015.0,451788,CU,SL,2,0.13333333333333333
2015.0,451788,FF,FC,2,0.13333333333333333
2015.0,451788,SI,FF,2,0.14285714285714285
2015.0,451788,SI,CU,2,0.14285714285714285
2015.0,451788,CH,SL,1,0.06666666666666667
2015.0,451788,CH,IN,1,0.06666666666666667
2015.0,451788,CH,CH,1,0.06666666666666667
2015.0,451788,CH,SI,1,0.06666666666666667
2015.0,451788,CH,FF,1,0.06666666666666667
2015.0,451788,SL,SL,1,0.1
2015.0,451788,SL,FC,1,0.1
2015.0,451788,SL,CU,1,0.1
2015.0,451788,CU,IN,1,0.06666666666666667
2015.0,451788,CU,SI,1,0.06666666666666667
2015.0,451788,CU,CU,1,0.06666666666666667
2015.0,451788,CU,FF,1,0.06666666666666667
2015.0,451788,IN,FC,1,0.1
2015.0,451788,IN,CH,1,0.1
2015.0,451788,IN,SL,1,0.1
2015.0,451788,FF,CU,1,0.06666666666666667
2015.0,451788,SI,SI,1,0.07142857142857142
2015.0,451788,FC,CH,1,0.06666666666666667
2015.0,451788,FF,SL,1,0.06666666666666667
2015.0,452027,SI,SL,6,0.6
2015.0,452027,CU,CH,5,0.5
2015.0,452027,SL,SI,4,0.4
2015.0,452027,FF,CU,4,0.4444444444444444
2015.0,452027,SL,SL,3,0.3
2015.0,452027,CH,CU,3,0.3
2015.0,452027,CH,FF,3,0.3
2015.0,452027,CU,FF,3,0.3
2015.0,452027,FF,SI,3,0.3333333333333333
2015.0,452027,SL,FF,2,0.2
2015.0,452027,CH,CH,2,0.2
2015.0,452027,CH,SI,2,0.2
2015.0,452027,SI,FF,2,0.2
2015.0,452027,FF,CH,2,0.2222222222222222
2015.0,452027,SL,CU,1,0.1
2015.0,452027,CU,SL,1,0.1
2015.0,452027,CU,CU,1,0.1
2015.0,452027,SI,SI,1,0.1
2015.0,452027,SI,CH,1,0.1
2015.0,452657,FF,SI,18,0.5142857142857142
2015.0,452657,CU,FC,17,0.4857142857142857
2015.0,452657,FC,FF,16,0.47058823529411764
2015.0,452657,CH,CU,13,0.37142857142857144
2015.0,452657,SI,CH,11,0.3142857142857143
2015.0,452657,CU,CH,9,0.2571428571428571
2015.0,452657,SI,FF,9,0.2571428571428571
2015.0,452657,FC,CU,8,0.23529411764705882
2015.0,452657,FF,FC,7,0.2
2015.0,452657,CH,SI,6,0.17142857142857143
2015.0,452657,CH,CH,6,0.17142857142857143
2015.0,452657,SI,CU,6,0.17142857142857143
2015.0,452657,CH,FF,5,0.14285714285714285
2015.0,452657,CH,FC,5,0.14285714285714285
2015.0,452657,FC,CH,5,0.14705882352941177
2015.0,452657,SI,FC,5,0.14285714285714285
2015.0,452657,FC,SI,4,0.11764705882352941
2015.0,452657,CU,CU,4,0.11428571428571428
2015.0,452657,SI,SI,4,0.11428571428571428
2015.0,452657,FF,CU,4,0.11428571428571428
2015.0,452657,CU,SI,3,0.08571428571428572
2015.0,452657,FF,FF,3,0.08571428571428572
2015.0,452657,FF,CH,3,0.08571428571428572
2015.0,452657,CU,FF,2,0.05714285714285714
2015.0,452657,FC,FC,1,0.029411764705882353
2015.0,452666,CU,CH,17,0.4857142857142857
2015.0,452666,SL,SI,17,0.4857142857142857
2015.0,452666,SI,SL,16,0.45714285714285713
2015.0,452666,CU,FF,15,0.42857142857142855
2015.0,452666,FF,CU,15,0.4411764705882353
2015.0,452666,CH,CU,14,0.4
2015.0,452666,CH,SL,8,0.22857142857142856
2015.0,452666,SL,SL,7,0.2
2015.0,452666,CH,FF,6,0.17142857142857143
2015.0,452666,SI,IN,6,0.17142857142857143
2015.0,452666,SI,FF,6,0.17142857142857143
2015.0,452666,FF,SI,6,0.17647058823529413
2015.0,452666,IN,FF,6,0.4
2015.0,452666,IN,SI,6,0.4
2015.0,452666,CH,CH,5,0.14285714285714285
2015.0,452666,SL,CH,5,0.14285714285714285
2015.0,452666,FF,IN,4,0.11764705882352941
2015.0,452666,FF,PO,4,0.11764705882352941
2015.0,452666,FF,CH,3,0.08823529411764706
2015.0,452666,SI,CH,3,0.08571428571428572
2015.0,452666,PO,SI,3,0.6
2015.0,452666,SL,IN,3,0.08571428571428572
2015.0,452666,CU,SL,2,0.05714285714285714
2015.0,452666,SL,CU,2,0.05714285714285714
2015.0,452666,SI,CU,2,0.05714285714285714
2015.0,452666,IN,CU,2,0.13333333333333333
2015.0,452666,CH,IN,1,0.02857142857142857
2015.0,452666,CH,SI,1,0.02857142857142857
2015.0,452666,CU,IN,1,0.02857142857142857
2015.0,452666,FF,SL,1,0.029411764705882353
2015.0,452666,SI,PO,1,0.02857142857142857
2015.0,452666,SI,SI,1,0.02857142857142857
2015.0,452666,PO,CH,1,0.2
2015.0,452666,FF,FF,1,0.029411764705882353
2015.0,452666,IN,CH,1,0.06666666666666667
2015.0,452666,PO,SL,1,0.2
2015.0,452666,SL,FF,1,0.02857142857142857
2015.0,452718,FC,CH,15,0.42857142857142855
2015.0,452718,SL,SI,14,0.4
2015.0,452718,CH,FC,14,0.4117647058823529
2015.0,452718,SI,SL,13,0.37142857142857144
2015.0,452718,CH,SL,8,0.23529411764705882
2015.0,452718,SI,PO,7,0.2
2015.0,452718,SL,SL,7,0.2
2015.0,452718,SI,FC,6,0.17142857142857143
2015.0,452718,FC,SI,6,0.17142857142857143
2015.0,452718,PO,SI,6,0.4
2015.0,452718,CH,CH,6,0.17647058823529413
2015.0,452718,FC,SL,5,0.14285714285714285
2015.0,452718,SL,CH,5,0.14285714285714285
2015.0,452718,FC,IN,5,0.14285714285714285
2015.0,452718,CH,SI,5,0.14705882352941177
2015.0,452718,IN,PO,4,0.26666666666666666
2015.0,452718,SI,CH,4,0.11428571428571428
2015.0,452718,IN,FC,4,0.26666666666666666
2015.0,452718,PO,FC,4,0.26666666666666666
2015.0,452718,FC,FC,4,0.11428571428571428
2015.0,452718,PO,IN,4,0.26666666666666666
2015.0,452718,IN,CH,3,0.2
2015.0,452718,SI,IN,3,0.08571428571428572
2015.0,452718,SL,FC,3,0.08571428571428572
2015.0,452718,SL,IN,3,0.08571428571428572
2015.0,452718,SL,PO,3,0.08571428571428572
2015.0,452718,IN,SI,2,0.13333333333333333
2015.0,452718,IN,SL,2,0.13333333333333333
2015.0,452718,SI,SI,2,0.05714285714285714
2015.0,452718,PO,CH,1,0.06666666666666667
2015.0,452718,CH,PO,1,0.029411764705882353
2015.0,452733,SL,SI,15,0.5
2015.0,452733,SI,SL,11,0.36666666666666664
2015.0,452733,FF,CH,10,0.6666666666666666
2015.0,452733,CH,SL,10,0.3448275862068966
2015.0,452733,SI,CH,7,0.23333333333333334
2015.0,452733,CH,SI,7,0.2413793103448276
2015.0,452733,SL,SL,7,0.23333333333333334
2015.0,452733,SI,IN,6,0.2
2015.0,452733,CH,CH,6,0.20689655172413793
2015.0,452733,SL,CH,6,0.2
2015.0,452733,SI,FF,5,0.16666666666666666
2015.0,452733,CH,FF,5,0.1724137931034483
2015.0,452733,IN,FF,4,0.4
2015.0,452733,FF,SI,3,0.2
2015.0,452733,IN,SI,3,0.3
2015.0,452733,FF,IN,2,0.13333333333333333
2015.0,452733,IN,SL,2,0.2
2015.0,452733,SI,SI,1,0.03333333333333333
2015.0,452733,CH,IN,1,0.034482758620689655
2015.0,452733,SL,IN,1,0.03333333333333333
2015.0,452733,IN,CH,1,0.1
2015.0,452733,SL,FF,1,0.03333333333333333
2015.0,453156,SI,SL,11,0.44
2015.0,453156,CH,CU,9,0.36
2015.0,453156,CU,SI,8,0.32
2015.0,453156,SL,CH,7,0.2916666666666667
2015.0,453156,SL,SL,7,0.2916666666666667
2015.0,453156,SL,SI,7,0.2916666666666667
2015.0,453156,CU,CU,6,0.24
2015.0,453156,CU,CH,6,0.24
2015.0,453156,SI,CH,6,0.24
2015.0,453156,CH,SI,5,0.2
2015.0,453156,CH,CH,5,0.2
2015.0,453156,SI,CU,4,0.16
2015.0,453156,SI,SI,4,0.16
2015.0,453156,CH,PO,3,0.12
2015.0,453156,CH,SL,3,0.12
2015.0,453156,SL,CU,3,0.125
2015.0,453156,CU,SL,3,0.12
2015.0,453156,PO,CU,2,0.4
2015.0,453156,CU,PO,2,0.08
2015.0,453156,PO,CH,1,0.2
2015.0,453156,PO,SL,1,0.2
2015.0,453156,PO,SI,1,0.2
2015.0,453172,CH,FF,13,0.52
2015.0,453172,SI,SL,12,0.34285714285714286
2015.0,453172,FF,SI,11,0.3235294117647059
2015.0,453172,SI,FF,10,0.2857142857142857
2015.0,453172,SL,SI,10,0.2857142857142857
2015.0,453172,FF,CH,9,0.2647058823529412
2015.0,453172,SL,SL,9,0.2571428571428571
2015.0,453172,SL,CH,8,0.22857142857142856
2015.0,453172,FF,SL,7,0.20588235294117646
2015.0,453172,SL,FF,7,0.2
2015.0,453172,SI,SI,6,0.17142857142857143
2015.0,453172,FF,IN,5,0.14705882352941177
2015.0,453172,SI,CH,4,0.11428571428571428
2015.0,453172,IN,FF,4,0.4
2015.0,453172,CH,SL,4,0.16
2015.0,453172,CH,SI,4,0.16
2015.0,453172,CH,CH,3,0.12
2015.0,453172,SI,IN,2,0.05714285714285714
2015.0,453172,IN,SL,2,0.2
2015.0,453172,IN,PO,2,0.2
2015.0,453172,PO,SI,2,0.4
2015.0,453172,PO,IN,2,0.4
2015.0,453172,SI,PO,1,0.02857142857142857
2015.0,453172,FF,FF,1,0.029411764705882353
2015.0,453172,FF,PO,1,0.029411764705882353
2015.0,453172,IN,CH,1,0.1
