season,pitcher_id,zone,repeat_rate,n
2015.0,451775,none,0.12096774193548387,124
2015.0,476454,none,0.21052631578947367,114
2015.0,518420,none,0.0847457627118644,59
2015.0,521230,none,0.07692307692307693,169
2015.0,527055,none,0.10810810810810811,74
2015.0,543557,none,0.09375,64
2015.0,543779,none,0.17543859649122806,114
2015.0,545346,none,0.041666666666666664,24
2015.0,592426,none,0.14285714285714285,14
2015.0,622663,none,0.0625,64
2015.0,491708,none,0.11320754716981132,159
2015.0,543272,none,0.10416666666666667,144
2015.0,592222,none,0.171875,64
2015.0,592454,none,0.10714285714285714,84
2015.0,593423,none,0.10256410256410256,39
2015.0,425840,none,0.1693548387096774,124
2015.0,448802,none,0.07608695652173914,184
2015.0,448855,none,0.06896551724137931,29
2015.0,451532,none,0.06779661016949153,59
2015.0,453265,none,0.1559633027522936,109
2015.0,500610,none,0.1724137931034483,29
2015.0,519096,none,0.06711409395973154,149
2015.0,543056,none,0.15384615384615385,104
2015.0,571656,none,0.09243697478991597,119
2015.0,572971,none,0.12290502793296089,179
2015.0,607074,none,0.15789473684210525,114
2015.0,150359,none,0.15671641791044777,134
2015.0,448159,none,0.12903225806451613,124
2015.0,466948,none,0.12403100775193798,129
2015.0,491703,none,0.09701492537313433,134
2015.0,502748,none,0.15789473684210525,19
2015.0,516714,none,0.47368421052631576,19
2015.0,518653,none,0.5555555555555556,9
2015.0,542674,none,0.10071942446043165,139
2015.0,542866,none,0.23809523809523808,84
2015.0,543243,none,0.1005586592178771,179
2015.0,543508,none,0.10204081632653061,49
2015.0,545404,none,0.125,24
2015.0,605338,none,0.13793103448275862,29
2015.0,621209,none,0.20833333333333334,24
2015.0,112526,none,0.09941520467836257,171
2015.0,408061,none,0.1527777777777778,144
2015.0,425626,none,0.15789473684210525,114
2015.0,450282,none,0.18421052631578946,114
2015.0,474699,none,0.0625,144
2015.0,501625,none,0.06878306878306878,189
2015.0,501822,none,0.11510791366906475,139
2015.0,519144,none,0.10919540229885058,174
2015.0,543037,none,0.06220095693779904,209
2015.0,543118,none,0.296875,64
2015.0,543258,none,0.2037037037037037,54
2015.0,543475,none,0.09259259259259259,54
2015.0,548357,none,0.09395973154362416,149
2015.0,594762,none,0.3333333333333333,24
2015.0,594951,none,0.15730337078651685,89
2015.0,605359,none,0.11363636363636363,44
2015.0,605452,none,0.14492753623188406,69
2015.0,608665,none,0.09701492537313433,134
2015.0,,edge,0.798088867654085,83720
2015.0,445213,none,0.15789473684210525,19
2015.0,467785,none,0.08860759493670886,79
2015.0,543054,none,0.16806722689075632,119
2015.0,543734,none,0.09467455621301775,169
2015.0,571577,none,0.11363636363636363,44
2015.0,573244,none,0.0,24
2015.0,605135,none,0.10614525139664804,179
2015.0,607374,none,0.16853932584269662,89
2015.0,607405,none,0.14285714285714285,14
