season,pitcher_id,from2,from1,to_pt,n,prob
2015.0,571656,PO,CH,SI,1,0.5
2015.0,571656,PO,CH,CU,1,0.5
2015.0,571656,PO,SI,FF,1,0.5
2015.0,571656,SI,CU,IN,1,1.0
2015.0,571656,PO,SI,CH,1,0.5
2015.0,571656,PO,FF,IN,1,0.3333333333333333
2015.0,571656,FC,CU,CH,1,1.0
2015.0,571656,CU,PO,FF,1,1.0
2015.0,571656,CH,IN,SI,1,1.0
2015.0,571656,CH,FF,FC,1,0.25
2015.0,571656,CU,FC,FF,1,1.0
2015.0,571656,CH,SI,FC,1,0.3333333333333333
2015.0,571656,CH,SI,FF,1,0.3333333333333333
2015.0,571656,CH,SI,SI,1,0.3333333333333333
2015.0,571656,CH,FF,CU,1,0.25
2015.0,571656,FF,CH,FF,1,0.3333333333333333
2015.0,571666,FC,CU,CH,12,0.8571428571428571
2015.0,571666,FF,FC,CU,9,0.5625
2015.0,571666,CU,CH,CU,8,0.42105263157894735
2015.0,571666,CH,CU,FC,6,0.5
2015.0,571666,IN,FF,FC,5,0.7142857142857143
2015.0,571666,CU,FC,FF,4,0.5
2015.0,571666,FF,FF,FC,4,0.6666666666666666
2015.0,571666,CH,CH,FF,4,0.6666666666666666
2015.0,571666,SL,IN,FF,4,0.8
2015.0,571666,CU,CH,CH,4,0.21052631578947367
2015.0,571666,FC,FF,FC,3,0.42857142857142855
2015.0,571666,FF,FC,SL,3,0.1875
2015.0,571666,CH,CU,CH,3,0.25
2015.0,571666,CH,CU,FF,3,0.25
2015.0,571666,CH,FC,CU,3,0.6
2015.0,571666,FF,CU,CH,3,0.75
2015.0,571666,CU,CH,FF,3,0.15789473684210525
2015.0,571666,CU,FC,CU,2,0.25
2015.0,571666,FC,SL,IN,2,0.5
2015.0,571666,SL,FF,FC,2,1.0
2015.0,571666,FC,FF,IN,2,0.2857142857142857
2015.0,571666,CU,FF,FF,2,0.3333333333333333
2015.0,571666,CH,SL,IN,2,0.6666666666666666
2015.0,571666,CH,FF,FF,2,0.2857142857142857
2015.0,571666,IN,FF,FF,2,0.2857142857142857
2015.0,571666,CU,CH,SL,2,0.10526315789473684
2015.0,571666,FC,CH,CU,2,0.6666666666666666
2015.0,571666,FF,CH,CH,2,0.5
2015.0,571666,CU,FC,SL,1,0.125
2015.0,571666,CU,FF,CH,1,0.16666666666666666
2015.0,571666,CU,FC,CH,1,0.125
2015.0,571666,FF,FF,CU,1,0.16666666666666666
2015.0,571666,FC,SL,CU,1,0.25
2015.0,571666,FC,SL,FF,1,0.25
2015.0,571666,FF,SL,CU,1,0.5
2015.0,571666,FF,SL,SL,1,0.5
2015.0,571666,SL,SL,IN,1,1.0
2015.0,571666,FF,FC,FF,1,0.0625
2015.0,571666,FC,FC,FF,1,1.0
2015.0,571666,FF,FC,CH,1,0.0625
2015.0,571666,FF,FC,IN,1,0.0625
2015.0,571666,FF,FC,FC,1,0.0625
2015.0,571666,FC,FF,CU,1,0.14285714285714285
2015.0,571666,IN,CH,FC,1,1.0
2015.0,571666,FC,FF,CH,1,0.14285714285714285
2015.0,571666,FF,FF,CH,1,0.16666666666666666
2015.0,571666,CU,FF,SL,1,0.16666666666666666
2015.0,571666,CU,FF,CU,1,0.16666666666666666
2015.0,571666,CU,FF,FC,1,0.16666666666666666
2015.0,571666,CH,FC,FF,1,0.2
2015.0,571666,CU,CU,CH,1,0.5
2015.0,571666,FC,CU,FF,1,0.07142857142857142
2015.0,571666,SL,CU,FC,1,0.5
2015.0,571666,CH,FC,CH,1,0.2
2015.0,571666,FC,CU,CU,1,0.07142857142857142
2015.0,571666,SL,CU,CU,1,0.5
2015.0,571666,IN,CU,FF,1,1.0
2015.0,571666,FF,CU,FF,1,0.25
2015.0,571666,CH,SL,FF,1,0.3333333333333333
2015.0,571666,CU,CU,FC,1,0.5
2015.0,571666,FC,IN,FF,1,1.0
2015.0,571666,FF,IN,FF,1,0.3333333333333333
2015.0,571666,FF,IN,CU,1,0.3333333333333333
2015.0,571666,FF,IN,CH,1,0.3333333333333333
2015.0,571666,SL,IN,CH,1,0.2
2015.0,571666,CH,CH,SL,1,0.16666666666666666
2015.0,571666,CH,CH,CU,1,0.16666666666666666
2015.0,571666,CH,FF,FC,1,0.14285714285714285
2015.0,571666,CH,FF,SL,1,0.14285714285714285
2015.0,571666,CH,FF,CH,1,0.14285714285714285
2015.0,571666,CH,FF,IN,1,0.14285714285714285
2015.0,571666,CH,FF,CU,1,0.14285714285714285
2015.0,571666,FF,CH,FC,1,0.25
2015.0,571666,FF,CH,CU,1,0.25
2015.0,571666,CU,CH,IN,1,0.05263157894736842
2015.0,571666,FC,CH,FC,1,0.3333333333333333
2015.0,571666,CU,CH,FC,1,0.05263157894736842
2015.0,571666,CH,IN,FF,1,1.0
2015.0,571704,SL,SI,FF,8,0.7272727272727273
2015.0,571704,SL,SL,SI,6,0.6
2015.0,571704,SL,FF,SI,6,0.5
2015.0,571704,FF,SI,SL,5,0.45454545454545453
2015.0,571704,SI,SL,FF,5,0.5555555555555556
2015.0,571704,SL,FF,SL,4,0.3333333333333333
2015.0,571704,SI,FF,SL,4,0.3333333333333333
2015.0,571704,SI,FF,FF,4,0.3333333333333333
2015.0,571704,FF,SI,FF,4,0.36363636363636365
2015.0,571704,SI,SL,SL,4,0.4444444444444444
2015.0,571704,FF,SL,FF,4,0.3333333333333333
2015.0,571704,FF,SL,SL,4,0.3333333333333333
2015.0,571704,IN,FF,SL,3,0.75
2015.0,571704,SI,FF,SI,3,0.25
2015.0,571704,FF,SL,SI,3,0.25
2015.0,571704,SL,SL,SL,2,0.2
2015.0,571704,IN,SI,SL,2,1.0
2015.0,571704,IN,SL,FF,2,0.5
2015.0,571704,SL,SI,SL,2,0.18181818181818182
2015.0,571704,IN,SL,SI,2,0.5
2015.0,571704,SI,IN,SL,2,1.0
2015.0,571704,FF,IN,FF,2,0.4
2015.0,571704,FF,IN,SL,2,0.4
2015.0,571704,FF,FF,SI,2,0.3333333333333333
2015.0,571704,FF,FF,IN,2,0.3333333333333333
2015.0,571704,SL,SI,IN,1,0.09090909090909091
2015.0,571704,IN,FF,IN,1,0.25
2015.0,571704,SL,SL,FF,1,0.1
2015.0,571704,SL,SL,IN,1,0.1
2015.0,571704,SL,FF,IN,1,0.08333333333333333
2015.0,571704,SL,FF,FF,1,0.08333333333333333
2015.0,571704,FF,IN,SI,1,0.2
2015.0,571704,SL,IN,FF,1,0.5
2015.0,571704,SI,SI,FF,1,1.0
2015.0,571704,SL,IN,SI,1,0.5
2015.0,571704,FF,SI,IN,1,0.09090909090909091
2015.0,571704,FF,SI,SI,1,0.09090909090909091
2015.0,571704,SI,FF,IN,1,0.08333333333333333
2015.0,571704,FF,FF,FF,1,0.16666666666666666
2015.0,571704,FF,FF,SL,1,0.16666666666666666
2015.0,571704,FF,SL,IN,1,0.08333333333333333
2015.0,571710,SL,FF,CH,7,0.6363636363636364
2015.0,571710,CH,FF,SL,6,0.6666666666666666
2015.0,571710,SL,SL,FF,5,0.5555555555555556
2015.0,571710,FF,SL,SL,5,0.5
2015.0,571710,SL,CH,FF,4,0.8
2015.0,571710,FF,CH,SL,4,0.4
2015.0,571710,SL,SL,SL,3,0.3333333333333333
2015.0,571710,FF,SL,FF,3,0.3
2015.0,571710,CH,SL,FF,3,0.5
2015.0,571710,FF,CH,FF,3,0.3
2015.0,571710,CH,FF,CH,3,0.3333333333333333
2015.0,571710,FF,CH,CH,3,0.3
2015.0,571710,CH,CH,SL,2,0.5
2015.0,571710,SL,FF,SL,2,0.18181818181818182
2015.0,571710,SL,FF,FF,2,0.18181818181818182
2015.0,571710,CH,CH,FF,2,0.5
2015.0,571710,FF,SL,CH,2,0.2
2015.0,571710,CH,SL,CH,2,0.3333333333333333
2015.0,571710,FF,FF,SL,2,0.5
2015.0,571710,SL,SL,CH,1,0.1111111111111111
2015.0,571710,SL,CH,CH,1,0.2
2015.0,571710,CH,SL,SL,1,0.16666666666666666
2015.0,571710,FF,FF,CH,1,0.25
2015.0,571710,FF,FF,FF,1,0.25
2015.0,571735,CU,FF,SI,5,0.625
2015.0,571735,CU,CH,CU,5,0.5
2015.0,571735,FF,SI,CH,4,0.5
2015.0,571735,CH,CU,CH,4,0.36363636363636365
2015.0,571735,CH,CU,FF,4,0.36363636363636365
2015.0,571735,FF,IN,SI,4,0.4
2015.0,571735,CH,FF,IN,4,0.8
2015.0,571735,SI,CH,CU,4,0.5
2015.0,571735,CU,FC,FF,4,1.0
2015.0,571735,CH,CH,SI,3,0.42857142857142855
2015.0,571735,FF,FC,CU,2,0.6666666666666666
2015.0,571735,SI,CU,CU,2,0.4
2015.0,571735,SI,CU,CH,2,0.4
2015.0,571735,CU,CU,CU,2,0.6666666666666666
2015.0,571735,IN,CU,FF,2,0.5
2015.0,571735,FF,SI,CU,2,0.25
2015.0,571735,FF,SI,FF,2,0.25
2015.0,571735,CU,CH,FF,2,0.2
2015.0,571735,CU,CH,SI,2,0.2
2015.0,571735,FF,IN,CU,2,0.2
2015.0,571735,FF,IN,CH,2,0.2
2015.0,571735,IN,CH,FF,2,0.6666666666666666
2015.0,571735,SI,FF,CU,2,0.2857142857142857
2015.0,571735,SI,FF,FC,2,0.2857142857142857
2015.0,571735,SI,FF,IN,2,0.2857142857142857
2015.0,571735,FC,FF,SI,2,0.4
2015.0,571735,FF,CH,CH,2,1.0
2015.0,571735,CH,SI,FF,2,0.2857142857142857
2015.0,571735,CU,FF,IN,2,0.25
2015.0,571735,SI,CH,SI,2,0.25
2015.0,571735,SI,CH,CH,2,0.25
2015.0,571735,CH,CH,CH,2,0.2857142857142857
2015.0,571735,SI,PO,IN,2,0.6666666666666666
2015.0,571735,FF,CU,CH,2,0.5
2015.0,571735,FF,CU,FC,2,0.5
2015.0,571735,FF,FF,FC,1,0.5
2015.0,571735,CH,CU,IN,1,0.09090909090909091
2015.0,571735,CH,CU,FC,1,0.09090909090909091
2015.0,571735,CH,CU,SI,1,0.09090909090909091
2015.0,571735,FC,CU,CH,1,0.5
2015.0,571735,FC,CU,FF,1,0.5
2015.0,571735,FF,FC,SI,1,0.3333333333333333
2015.0,571735,SI,CU,FC,1,0.2
2015.0,571735,FF,FF,IN,1,0.5
2015.0,571735,CU,CU,FF,1,0.3333333333333333
2015.0,571735,FF,PO,SI,1,1.0
2015.0,571735,IN,CU,CH,1,0.25
2015.0,571735,IN,CU,SI,1,0.25
2015.0,571735,PO,IN,CU,1,0.5
2015.0,571735,PO,IN,CH,1,0.5
2015.0,571735,CH,CH,CU,1,0.14285714285714285
2015.0,571735,CH,CH,FF,1,0.14285714285714285
2015.0,571735,IN,SI,CU,1,0.25
2015.0,571735,IN,SI,IN,1,0.25
2015.0,571735,SI,SI,CH,1,0.25
2015.0,571735,CU,CH,CH,1,0.1
2015.0,571735,FF,IN,FC,1,0.1
2015.0,571735,FF,IN,PO,1,0.1
2015.0,571735,IN,CH,CU,1,0.3333333333333333
2015.0,571735,SI,SI,SI,1,0.25
2015.0,571735,SI,SI,FF,1,0.25
2015.0,571735,SI,SI,PO,1,0.25
2015.0,571735,SI,FF,SI,1,0.14285714285714285
2015.0,571735,FC,SI,FF,1,0.3333333333333333
2015.0,571735,FC,SI,CU,1,0.3333333333333333
2015.0,571735,FC,SI,SI,1,0.3333333333333333
2015.0,571735,FC,FF,IN,1,0.2
2015.0,571735,FC,FF,CH,1,0.2
2015.0,571735,FC,FF,FF,1,0.2
2015.0,571735,CH,SI,CH,1,0.14285714285714285
2015.0,571735,CH,SI,PO,1,0.14285714285714285
2015.0,571735,CH,SI,CU,1,0.14285714285714285
2015.0,571735,CH,SI,FC,1,0.14285714285714285
2015.0,571735,CH,SI,SI,1,0.14285714285714285
2015.0,571735,SI,IN,FF,1,1.0
2015.0,571735,CU,FF,CH,1,0.125
2015.0,571735,IN,SI,CH,1,0.25
2015.0,571735,IN,FF,CU,1,1.0
2015.0,571735,CU,SI,FF,1,0.5
2015.0,571735,CU,SI,PO,1,0.5
2015.0,571735,CU,IN,IN,1,1.0
2015.0,571735,IN,IN,CU,1,1.0
2015.0,571735,CH,FF,CU,1,0.2
2015.0,571735,IN,SI,SI,1,0.25
2015.0,571735,PO,SI,FC,1,0.5
2015.0,571735,PO,FF,PO,1,1.0
2015.0,571735,PO,SI,CH,1,0.5
2015.0,571735,IN,FC,SI,1,1.0
2015.0,571735,SI,PO,SI,1,0.3333333333333333
2015.0,571735,SI,FC,SI,1,0.5
2015.0,571735,SI,FC,FF,1,0.5
2015.0,571735,IN,PO,FF,1,1.0
2015.0,571760,SL,SI,CH,5,0.5
2015.0,571760,CH,SL,SL,4,0.36363636363636365
2015.0,571760,CH,SL,SI,4,0.36363636363636365
2015.0,571760,CH,SI,SL,4,0.5
2015.0,571760,SI,CH,SL,4,0.4
2015.0,571760,SL,SL,SI,4,0.8
2015.0,571760,SL,SI,IN,3,0.3
2015.0,571760,SI,CH,CH,3,0.3
2015.0,571760,CH,CH,SI,3,0.6
2015.0,571760,FF,CH,SL,2,0.6666666666666666
2015.0,571760,SI,SL,CH,2,0.3333333333333333
2015.0,571760,SL,CH,SL,2,0.3333333333333333
2015.0,571760,SL,CH,CH,2,0.3333333333333333
2015.0,571760,SL,CH,SI,2,0.3333333333333333
2015.0,571760,CH,SL,CH,2,0.18181818181818182
2015.0,571760,SI,SL,SI,2,0.3333333333333333
2015.0,571760,SI,CH,SI,2,0.2
2015.0,571760,CH,SI,CH,2,0.25
2015.0,571760,SI,IN,FF,2,0.6666666666666666
2015.0,571760,SI,SI,CH,2,0.5
2015.0,571760,CH,CH,SL,2,0.4
2015.0,571760,IN,FF,CH,2,1.0
2015.0,571760,IN,CH,SL,1,1.0
2015.0,571760,FF,CH,SI,1,0.3333333333333333
2015.0,571760,CH,IN,SL,1,1.0
2015.0,571760,SL,IN,CH,1,1.0
2015.0,571760,SL,SI,SI,1,0.1
2015.0,571760,SL,SI,SL,1,0.1
2015.0,571760,CH,SL,FF,1,0.09090909090909091
2015.0,571760,IN,SL,SI,1,0.5
2015.0,571760,SL,FF,SL,1,0.5
2015.0,571760,SL,FF,CH,1,0.5
2015.0,571760,SI,SL,SL,1,0.16666666666666666
2015.0,571760,SI,SL,FF,1,0.16666666666666666
2015.0,571760,FF,SL,CH,1,1.0
2015.0,571760,IN,SL,CH,1,0.5
2015.0,571760,CH,SI,FF,1,0.125
2015.0,571760,SI,CH,IN,1,0.1
2015.0,571760,CH,SI,SI,1,0.125
2015.0,571760,SL,SL,IN,1,0.2
2015.0,571760,SI,SI,SI,1,0.25
2015.0,571760,SI,SI,SL,1,0.25
2015.0,571760,SI,FF,SI,1,1.0
2015.0,571760,FF,SI,SI,1,1.0
2015.0,571760,SI,IN,SL,1,0.3333333333333333
2015.0,571787,CU,CH,CH,2,0.5
2015.0,571787,CU,CU,CH,2,1.0
2015.0,571787,CH,CH,CU,2,0.6666666666666666
2015.0,571787,CH,FF,SL,2,1.0
2015.0,571787,CH,CU,FF,2,0.5
2015.0,571787,CU,FF,SL,2,0.6666666666666666
2015.0,571787,FF,SL,FF,2,0.3333333333333333
2015.0,571787,FF,SL,CU,2,0.3333333333333333
2015.0,571787,CH,CU,CH,2,0.5
2015.0,571787,CU,CH,CU,1,0.25
2015.0,571787,CU,CH,FF,1,0.25
2015.0,571787,FF,CH,CU,1,1.0
2015.0,571787,SL,CU,CU,1,0.3333333333333333
2015.0,571787,SL,SL,FF,1,0.5
2015.0,571787,SL,SL,SL,1,0.5
2015.0,571787,FF,FF,SL,1,1.0
2015.0,571787,CU,SL,FF,1,1.0
2015.0,571787,SL,CU,FF,1,0.3333333333333333
2015.0,571787,SL,CU,SL,1,0.3333333333333333
2015.0,571787,CH,CH,CH,1,0.3333333333333333
2015.0,571787,SL,FF,CH,1,0.3333333333333333
2015.0,571787,SL,FF,SL,1,0.3333333333333333
2015.0,571787,SL,FF,CU,1,0.3333333333333333
2015.0,571787,CH,SL,CU,1,1.0
2015.0,571787,FF,CU,CU,1,1.0
2015.0,571787,FF,SL,CH,1,0.16666666666666666
2015.0,571787,CU,FF,FF,1,0.3333333333333333
2015.0,571787,FF,SL,SL,1,0.16666666666666666
2015.0,571787,SL,CH,FF,1,1.0
2015.0,571800,SL,SI,FF,7,0.6363636363636364
2015.0,571800,CH,FF,SI,6,0.42857142857142855
2015.0,571800,SI,FF,CH,5,0.5555555555555556
2015.0,571800,FF,SI,SL,5,0.625
2015.0,571800,FF,CH,FF,5,0.4166666666666667
2015.0,571800,SL,CH,FF,5,0.625
2015.0,571800,CH,FF,SL,4,0.2857142857142857
2015.0,571800,SL,SL,SI,4,0.5714285714285714
2015.0,571800,SL,FF,CH,4,0.6666666666666666
2015.0,571800,SI,FF,SL,3,0.3333333333333333
2015.0,571800,CH,SL,SI,3,0.3333333333333333
2015.0,571800,CH,FF,CH,3,0.21428571428571427
2015.0,571800,SI,SL,SL,3,0.3333333333333333
2015.0,571800,SI,SL,CH,3,0.3333333333333333
2015.0,571800,FF,CH,CH,3,0.25
2015.0,571800,FF,SI,CH,2,0.25
2015.0,571800,FF,PO,SL,2,0.6666666666666666
2015.0,571800,FF,SL,SI,2,0.2857142857142857
2015.0,571800,FF,SL,FF,2,0.2857142857142857
2015.0,571800,CH,SL,FF,2,0.2222222222222222
2015.0,571800,CH,SL,CH,2,0.2222222222222222
2015.0,571800,CU,FF,PO,2,1.0
2015.0,571800,PO,FF,CU,2,1.0
2015.0,571800,CH,CH,FF,2,0.3333333333333333
2015.0,571800,FF,CH,SL,2,0.16666666666666666
2015.0,571800,SL,SL,CH,2,0.2857142857142857
2015.0,571800,CH,CH,SL,2,0.3333333333333333
2015.0,571800,SL,SI,CH,2,0.18181818181818182
2015.0,571800,FF,CU,CH,2,0.6666666666666666
2015.0,571800,SL,CH,SL,2,0.25
2015.0,571800,SI,CH,SL,2,0.4
2015.0,571800,SI,CH,FF,2,0.4
2015.0,571800,CH,CU,FF,2,1.0
2015.0,571800,CH,FF,CU,1,0.07142857142857142
2015.0,571800,SI,SI,SL,1,1.0
2015.0,571800,CH,SI,FF,1,0.5
2015.0,571800,CH,SI,SL,1,0.5
2015.0,571800,FF,PO,SI,1,0.3333333333333333
2015.0,571800,CU,SL,SI,1,1.0
2015.0,571800,SI,FF,FF,1,0.1111111111111111
2015.0,571800,FF,SL,PO,1,0.14285714285714285
2015.0,571800,CH,PO,CH,1,1.0
2015.0,571800,CH,SL,SL,1,0.1111111111111111
2015.0,571800,FF,SL,CH,1,0.14285714285714285
2015.0,571800,CH,SL,PO,1,0.1111111111111111
2015.0,571800,SI,SL,FF,1,0.1111111111111111
2015.0,571800,FF,FF,SI,1,1.0
2015.0,571800,FF,SI,SI,1,0.125
2015.0,571800,SI,SL,SI,1,0.1111111111111111
2015.0,571800,SI,SL,PO,1,0.1111111111111111
2015.0,571800,SI,PO,FF,1,1.0
2015.0,571800,PO,CH,SL,1,0.5
2015.0,571800,PO,CH,CH,1,0.5
2015.0,571800,FF,SL,SL,1,0.14285714285714285
2015.0,571800,FF,CH,SI,1,0.08333333333333333
2015.0,571800,CU,CH,FF,1,0.5
2015.0,571800,PO,SI,FF,1,0.3333333333333333
2015.0,571800,PO,SI,CH,1,0.3333333333333333
2015.0,571800,PO,SI,SL,1,0.3333333333333333
2015.0,571800,SL,PO,FF,1,0.3333333333333333
2015.0,571800,SL,PO,SI,1,0.3333333333333333
2015.0,571800,SL,SL,SL,1,0.14285714285714285
2015.0,571800,FF,CH,PO,1,0.08333333333333333
2015.0,571800,SL,PO,PO,1,0.3333333333333333
2015.0,571800,CU,CH,CU,1,0.5
2015.0,571800,CH,CH,CU,1,0.16666666666666666
2015.0,571800,CH,CH,SI,1,0.16666666666666666
2015.0,571800,SL,SI,PO,1,0.09090909090909091
2015.0,571800,SL,SI,SL,1,0.09090909090909091
2015.0,571800,SL,FF,PO,1,0.16666666666666666
2015.0,571800,SL,FF,SI,1,0.16666666666666666
2015.0,571800,FF,CU,SL,1,0.3333333333333333
2015.0,571800,PO,PO,SI,1,1.0
2015.0,571800,PO,SL,SL,1,0.5
2015.0,571800,PO,SL,FF,1,0.5
2015.0,571800,SI,CH,CH,1,0.2
2015.0,571800,SL,CH,CH,1,0.125
2015.0,571871,CH,CU,FF,8,0.8
2015.0,571871,SL,SI,FF,8,0.6666666666666666
2015.0,571871,FF,SI,SL,7,0.875
2015.0,571871,FF,CU,CH,7,0.7
2015.0,571871,SI,FF,CU,7,0.6363636363636364
2015.0,571871,CU,FF,SI,6,0.6
2015.0,571871,SI,SL,FF,4,0.3076923076923077
2015.0,571871,SI,SL,SI,4,0.3076923076923077
2015.0,571871,CH,CH,CU,4,0.5714285714285714
2015.0,571871,CU,CH,CH,4,0.4444444444444444
2015.0,571871,SI,SL,CU,3,0.23076923076923078
2015.0,571871,FF,SL,SI,3,0.75
2015.0,571871,CU,FF,IN,2,0.2
2015.0,571871,CU,SI,SL,2,0.5
2015.0,571871,FF,CH,CU,2,0.6666666666666666
2015.0,571871,CU,SL,SI,2,1.0
2015.0,571871,CH,SI,SL,2,0.6666666666666666
2015.0,571871,FF,IN,SI,2,0.6666666666666666
2015.0,571871,CH,CH,CH,2,0.2857142857142857
2015.0,571871,CH,SL,SI,2,0.6666666666666666
2015.0,571871,FF,CU,FF,2,0.2
2015.0,571871,SI,IN,FF,2,1.0
2015.0,571871,SL,SI,IN,2,0.16666666666666666
2015.0,571871,CU,CH,CU,2,0.2222222222222222
2015.0,571871,CU,FF,CU,1,0.1
2015.0,571871,CU,SI,FF,1,0.25
2015.0,571871,CU,SI,SI,1,0.25
2015.0,571871,SL,CH,CU,1,0.3333333333333333
2015.0,571871,SL,CH,SI,1,0.3333333333333333
2015.0,571871,SL,CH,CH,1,0.3333333333333333
2015.0,571871,CU,FF,SL,1,0.1
2015.0,571871,SI,CU,CH,1,0.5
2015.0,571871,SI,CU,CU,1,0.5
2015.0,571871,FF,CH,SI,1,0.3333333333333333
2015.0,571871,CH,SI,FF,1,0.3333333333333333
2015.0,571871,SL,CU,SL,1,0.3333333333333333
2015.0,571871,SL,CU,SI,1,0.3333333333333333
2015.0,571871,CH,FF,SL,1,1.0
2015.0,571871,FF,IN,CH,1,0.3333333333333333
2015.0,571871,FF,SI,CU,1,0.125
2015.0,571871,SL,SL,SL,1,0.3333333333333333
2015.0,571871,SL,SL,CH,1,0.3333333333333333
2015.0,571871,SL,SL,SI,1,0.3333333333333333
2015.0,571871,FF,FF,CU,1,0.5
2015.0,571871,FF,FF,CH,1,0.5
2015.0,571871,CU,CU,CU,1,0.25
2015.0,571871,CU,CU,SI,1,0.25
2015.0,571871,SI,SL,SL,1,0.07692307692307693
2015.0,571871,CU,CU,CH,1,0.25
2015.0,571871,SI,SL,CH,1,0.07692307692307693
2015.0,571871,CH,CH,SL,1,0.14285714285714285
2015.0,571871,CU,CU,SL,1,0.25
2015.0,571871,SL,CU,CU,1,0.3333333333333333
2015.0,571871,SI,CH,CU,1,1.0
2015.0,571871,CH,SL,CH,1,0.3333333333333333
2015.0,571871,IN,SI,CH,1,0.5
2015.0,571871,IN,SI,SL,1,0.5
2015.0,571871,IN,FF,CU,1,0.5
2015.0,571871,IN,FF,SL,1,0.5
2015.0,571871,FF,CU,SI,1,0.1
2015.0,571871,SL,SI,SL,1,0.08333333333333333
2015.0,571871,CH,CU,CH,1,0.1
2015.0,571871,SI,FF,FF,1,0.09090909090909091
2015.0,571871,CU,CH,SL,1,0.1111111111111111
2015.0,571871,CH,CU,SI,1,0.1
2015.0,571871,SI,FF,SL,1,0.09090909090909091
2015.0,571871,SI,FF,SI,1,0.09090909090909091
2015.0,571871,SI,SI,FF,1,1.0
2015.0,571871,IN,CH,SL,1,1.0
2015.0,571871,SI,FF,CH,1,0.09090909090909091
2015.0,571871,CU,CH,SI,1,0.1111111111111111
2015.0,571871,CU,CH,FF,1,0.1111111111111111
2015.0,571871,FF,SL,SL,1,0.25
2015.0,571871,SL,FF,CH,1,0.25
2015.0,571871,SL,FF,SI,1,0.25
2015.0,571871,SL,FF,FF,1,0.25
2015.0,571871,SL,FF,IN,1,0.25
2015.0,571871,SL,SI,CU,1,0.08333333333333333
2015.0,571893,FF,CH,CH,6,0.5454545454545454
2015.0,571893,IN,FF,CH,6,0.75
2015.0,571893,FF,IN,SL,4,0.8
2015.0,571893,CH,CH,FF,4,0.4444444444444444
2015.0,571893,CH,FF,SL,3,0.42857142857142855
2015.0,571893,SL,IN,FF,3,0.75
2015.0,571893,SL,FF,CH,3,0.42857142857142855
2015.0,571893,CH,FF,CH,2,0.2857142857142857
2015.0,571893,CH,FF,IN,2,0.2857142857142857
2015.0,571893,FF,CH,FF,2,0.18181818181818182
2015.0,571893,SL,FF,SI,2,0.2857142857142857
2015.0,571893,SI,SL,FF,2,0.4
2015.0,571893,SI,SL,SL,2,0.4
2015.0,571893,IN,FF,IN,2,0.25
2015.0,571893,SL,SI,SL,2,0.4
2015.0,571893,SL,SL,FF,2,0.3333333333333333
2015.0,571893,CH,IN,FF,2,0.6666666666666666
2015.0,571893,CH,CH,CH,2,0.2222222222222222
2015.0,571893,IN,SL,SI,2,0.4
2015.0,571893,CH,CH,SL,2,0.2222222222222222
2015.0,571893,CH,SI,SL,1,1.0
2015.0,571893,FF,CH,IN,1,0.09090909090909091
2015.0,571893,SI,CH,FF,1,1.0
2015.0,571893,SL,IN,SL,1,0.25
2015.0,571893,CH,SL,IN,1,0.25
2015.0,571893,CH,SL,FF,1,0.25
2015.0,571893,CH,SL,SL,1,0.25
2015.0,571893,CH,SL,SI,1,0.25
2015.0,571893,FF,CH,SI,1,0.09090909090909091
2015.0,571893,FF,CH,SL,1,0.09090909090909091
2015.0,571893,FF,SL,FF,1,0.2
2015.0,571893,FF,SL,SI,1,0.2
2015.0,571893,SI,SL,IN,1,0.2
2015.0,571893,IN,SI,FF,1,0.5
2015.0,571893,IN,SI,SL,1,0.5
2015.0,571893,SL,CH,SL,1,0.3333333333333333
2015.0,571893,SL,CH,IN,1,0.3333333333333333
2015.0,571893,FF,SL,CH,1,0.2
2015.0,571893,SL,CH,CH,1,0.3333333333333333
2015.0,571893,FF,SL,SL,1,0.2
2015.0,571893,FF,SL,IN,1,0.2
2015.0,571893,SL,SI,CH,1,0.2
2015.0,571893,SL,SI,IN,1,0.2
2015.0,571893,SL,SI,FF,1,0.2
2015.0,571893,SL,FF,FF,1,0.14285714285714285
2015.0,571893,SL,FF,IN,1,0.14285714285714285
2015.0,571893,SL,SL,CH,1,0.16666666666666666
2015.0,571893,SL,SL,IN,1,0.16666666666666666
2015.0,571893,SL,SL,SL,1,0.16666666666666666
2015.0,571893,SL,SL,SI,1,0.16666666666666666
2015.0,571893,CH,IN,SI,1,0.3333333333333333
2015.0,571893,SI,IN,FF,1,0.5
2015.0,571893,CH,CH,IN,1,0.1111111111111111
2015.0,571893,FF,FF,SL,1,1.0
2015.0,571893,FF,SI,SL,1,0.5
2015.0,571893,FF,SI,IN,1,0.5
2015.0,571893,IN,SL,FF,1,0.2
2015.0,571893,IN,SL,CH,1,0.2
2015.0,571893,IN,SL,SL,1,0.2
2015.0,571893,FF,IN,FF,1,0.2
2015.0,571893,SI,IN,SI,1,0.5
2015.0,571893,SI,FF,CH,1,0.5
2015.0,571893,SI,FF,SL,1,0.5
2015.0,571901,SI,SL,SI,8,0.5
2015.0,571901,CH,SI,SL,7,0.5384615384615384
2015.0,571901,SL,CH,SI,7,0.6363636363636364
2015.0,571901,SL,SI,CH,7,0.5
2015.0,571901,SI,SL,CH,6,0.375
2015.0,571901,SI,CH,CH,6,0.5454545454545454
2015.0,571901,SL,SI,SL,6,0.42857142857142855
2015.0,571901,SL,SL,SL,5,0.5
