season,pitcher_id,pitch_type,run_len,n_runs
2015.0,,UNK,117,2
2015.0,,UNK,116,1
2015.0,,UNK,113,3
2015.0,,UNK,107,1
2015.0,,UNK,106,1
2015.0,,UNK,105,2
2015.0,,UNK,103,4
2015.0,,UNK,102,2
2015.0,,UNK,101,1
2015.0,,UNK,100,4
2015.0,,UNK,99,1
2015.0,,UNK,98,2
2015.0,,UNK,97,2
2015.0,,UNK,96,3
2015.0,,UNK,95,2
2015.0,,UNK,94,2
2015.0,,UNK,92,2
2015.0,,UNK,90,2
2015.0,,UNK,89,2
2015.0,,UNK,87,3
2015.0,,UNK,86,6
2015.0,,UNK,85,1
2015.0,,UNK,84,3
2015.0,,UNK,83,2
2015.0,,UNK,82,1
2015.0,,UNK,81,1
2015.0,,UNK,80,4
2015.0,,UNK,79,1
2015.0,,UNK,78,1
2015.0,,UNK,77,4
2015.0,,UNK,76,1
2015.0,,UNK,75,3
2015.0,,UNK,74,1
2015.0,,UNK,73,2
2015.0,,UNK,72,3
2015.0,,UNK,71,1
2015.0,,UNK,68,3
2015.0,,UNK,67,1
2015.0,,UNK,66,1
2015.0,,UNK,65,3
2015.0,,UNK,64,3
2015.0,,UNK,62,3
2015.0,,UNK,61,3
2015.0,,UNK,60,4
2015.0,,UNK,59,5
2015.0,,UNK,57,2
2015.0,,UNK,56,2
2015.0,,UNK,55,1
2015.0,,UNK,54,2
2015.0,,UNK,53,1
2015.0,,UNK,52,3
2015.0,,UNK,51,2
2015.0,,UNK,50,2
2015.0,,UNK,48,3
2015.0,,UNK,46,1
2015.0,,UNK,45,5
2015.0,,UNK,44,3
2015.0,,UNK,43,2
2015.0,,UNK,42,2
2015.0,,UNK,41,4
2015.0,,UNK,40,2
2015.0,,UNK,39,1
2015.0,,UNK,38,10
2015.0,,UNK,37,1
2015.0,,UNK,36,3
2015.0,,UNK,35,1
2015.0,,UNK,34,5
2015.0,,UNK,33,4
2015.0,,UNK,32,3
2015.0,,UNK,31,2
2015.0,,UNK,30,1
2015.0,,UNK,29,3
2015.0,,UNK,28,4
2015.0,,UNK,27,4
2015.0,,UNK,26,6
2015.0,,UNK,25,1
2015.0,,UNK,24,6
2015.0,,UNK,23,8
2015.0,,UNK,22,3
2015.0,,UNK,21,3
2015.0,,UNK,20,4
2015.0,,UNK,19,3
2015.0,,UNK,18,5
2015.0,,UNK,17,3
2015.0,,UNK,16,2
2015.0,,UNK,15,4
2015.0,,UNK,14,4
2015.0,,UNK,13,2
2015.0,,UNK,12,3
2015.0,,UNK,11,4
2015.0,,UNK,10,3
2015.0,,UNK,9,5
2015.0,,UNK,8,5
2015.0,,UNK,7,9
2015.0,,UNK,6,3
2015.0,,UNK,5,5
2015.0,,UNK,4,6
2015.0,,UNK,3,118
2015.0,,UNK,2,3759
2015.0,,UNK,1,124167
2025.0,,CH,14,1
2025.0,,CH,13,1
2025.0,,CH,10,1
2025.0,,CH,9,2
2025.0,,CH,7,1
2025.0,,CH,6,7
2025.0,,CH,5,8
2025.0,,CH,4,23
2025.0,,CH,3,68
2025.0,,CH,2,698
2025.0,,CH,1,9344
2025.0,,CS,2,22
2025.0,,CS,1,1067
2025.0,,CU,4,4
2025.0,,CU,3,23
2025.0,,CU,2,322
2025.0,,CU,1,6610
2025.0,,EP,3,1
2025.0,,EP,2,21
2025.0,,EP,1,1815
2025.0,,FA,2,21
2025.0,,FA,1,1548
2025.0,,FC,10,1
2025.0,,FC,7,2
2025.0,,FC,5,1
2025.0,,FC,4,2
2025.0,,FC,3,33
2025.0,,FC,2,401
2025.0,,FC,1,6595
2025.0,,FF,8,1
2025.0,,FF,6,1
2025.0,,FF,5,3
2025.0,,FF,4,22
2025.0,,FF,3,89
2025.0,,FF,2,732
2025.0,,FF,1,9444
2025.0,,FO,2,5
2025.0,,FO,1,655
2025.0,,FS,3,4
2025.0,,FS,2,186
2025.0,,FS,1,4339
2025.0,,KC,2,90
2025.0,,KC,1,3390
2025.0,,KN,2,1
2025.0,,KN,1,258
2025.0,,PO,2,1
2025.0,,PO,1,513
2025.0,,SC,1,40
2025.0,,SI,6,1
2025.0,,SI,5,3
2025.0,,SI,4,16
2025.0,,SI,3,40
2025.0,,SI,2,423
2025.0,,SI,1,7976
2025.0,,SL,6,1
2025.0,,SL,4,5
2025.0,,SL,3,24
2025.0,,SL,2,392
2025.0,,SL,1,8479
2025.0,,ST,3,14
2025.0,,ST,2,317
2025.0,,ST,1,5684
2025.0,,SV,4,1
2025.0,,SV,3,4
2025.0,,SV,2,131
2025.0,,SV,1,2552
2025.0,,UNK,24,1
2025.0,,UNK,14,1
2025.0,,UNK,12,1
2025.0,,UNK,11,2
2025.0,,UNK,9,3
2025.0,,UNK,8,7
2025.0,,UNK,7,19
2025.0,,UNK,6,14
2025.0,,UNK,5,21
2025.0,,UNK,4,24
2025.0,,UNK,3,65
2025.0,,UNK,2,406
2025.0,,UNK,1,5528
,,AB,1,15
,,CH,4,5
,,CH,3,20
,,CH,2,390
,,CH,1,11030
,,CS,1,255
,,CU,4,3
,,CU,3,2
,,CU,2,66
,,CU,1,8965
,,EP,1,740
,,FA,2,6
,,FA,1,1038
,,FC,11,1
,,FC,4,3
,,FC,3,8
,,FC,2,68
,,FC,1,5837
,,FF,10,1
,,FF,8,2
,,FF,7,4
,,FF,6,2
,,FF,5,11
,,FF,4,27
,,FF,3,110
,,FF,2,695
,,FF,1,12675
,,FO,1,45
,,FS,3,7
,,FS,2,23
,,FS,1,1707
,,IN,2,21
,,IN,1,3008
,,KC,3,1
,,KC,2,5
,,KC,1,806
,,KN,1,130
,,PO,2,1
,,PO,1,2454
,,SC,1,20
,,SI,7,1
,,SI,6,1
,,SI,5,2
,,SI,4,5
,,SI,3,28
,,SI,2,280
,,SI,1,10565
,,SL,9,1
,,SL,8,1
,,SL,7,2
,,SL,6,6
,,SL,5,18
,,SL,4,34
,,SL,3,93
,,SL,2,314
,,SL,1,11177
,,ST,6,1
,,ST,5,2
,,ST,4,5
,,ST,3,8
,,ST,2,54
,,ST,1,2933
,,SV,3,3
,,SV,2,6
,,SV,1,218
,,UNK,2316,1
,,UNK,1777,1
,,UNK,1725,1
,,UNK,1152,1
,,UNK,1109,1
,,UNK,990,1
,,UNK,976,1
,,UNK,679,1
,,UNK,662,1
,,UNK,627,1
,,UNK,566,1
,,UNK,392,1
,,UNK,389,1
,,UNK,260,1
,,UNK,234,1
,,UNK,183,1
,,UNK,170,1
,,UNK,118,1
,,UNK,65,1
,,UNK,32,1
,,UNK,18,2
,,UNK,6,2
,,UNK,5,1
,,UNK,4,1
,,UNK,3,4
,,UNK,2,255
,,UNK,1,7764
