season,pitcher_id,dominant_pitch,dominant_usage,usage_entropy,repeat_rate
2025,450203,CH,0.25925925925925924,1.5991654107425068,0.23076923076923078
2025,502054,CH,0.1044776119402985,2.56010089119047,0.045454545454545456
2025,516782,CH,0.11290322580645161,2.4797076717021445,0.04918032786885246
2025,543243,CH,0.14893617021276595,2.190596802970671,0.06521739130434782
2025,543518,FF,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,546991,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,571948,CH,0.25925925925925924,1.5991654107425068,0.23076923076923078
2025,573186,CU,0.1891891891891892,1.9378230905790836,0.16666666666666666
2025,592206,CH,0.1044776119402985,2.5601008911904697,0.0
2025,592325,CH,0.21875,1.782694688604736,0.06451612903225806
2025,594798,CH,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,595345,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,596001,CH,0.3181818181818182,1.374545192908375,0.0
2025,596019,CH,0.11764705882352941,2.3009381253732895,0.297029702970297
2025,606160,FF,0.3181818181818182,1.374545192908375,0.2857142857142857
2025,606192,CH,0.11290322580645161,2.4797076717021445,0.01639344262295082
2025,606930,FC,0.3181818181818182,1.374545192908375,0.09523809523809523
2025,621016,CH,0.3181818181818182,1.374545192908375,0.09523809523809523
2025,640458,CH,0.21875,1.782694688604736,0.16129032258064516
2025,641427,CU,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,641680,CH,0.10714285714285714,2.4582674669088345,0.26126126126126126
2025,642239,CH,0.21875,1.782694688604736,0.12903225806451613
2025,643446,CH,0.12280701754385964,2.3922922035346867,0.05357142857142857
2025,644433,CH,0.14893617021276595,2.190596802970671,0.10869565217391304
2025,650402,CH,0.12280701754385964,2.3922922035346867,0.017857142857142856
2025,657649,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,660688,CH,0.11764705882352941,2.3688937313105387,0.2376237623762376
2025,661563,CH,0.4117647058823529,1.0852280400722045,0.0625
2025,663432,CH,0.4117647058823529,1.0852280400722045,0.1875
2025,663623,CH,0.1891891891891892,1.9378230905790836,0.08333333333333333
2025,663853,CH,0.12280701754385964,2.3922922035346867,0.08928571428571429
2025,664351,CH,0.21875,1.7826946886047361,0.0967741935483871
2025,665152,CU,0.1891891891891892,1.9378230905790836,0.05555555555555555
2025,665161,CH,0.12280701754385964,2.3922922035346867,0.08928571428571429
2025,665489,CH,0.1044776119402985,2.56010089119047,0.06060606060606061
2025,665861,CH,0.12280701754385964,2.3922922035346867,0.07142857142857142
2025,666134,CH,0.1346153846153846,2.2965114666021638,0.0784313725490196
2025,669200,CH,0.14893617021276595,2.190596802970671,0.15217391304347827
2025,669256,CH,0.16666666666666666,2.0721529997457324,0.1951219512195122
2025,669742,FC,0.5833333333333334,0.6791932659915256,0.45454545454545453
2025,669854,CH,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,672373,CH,0.16666666666666666,2.0721529997457324,0.07317073170731707
2025,672537,SI,1.0,-0.0,1.0
2025,672710,CH,0.21875,1.7826946886047361,0.1935483870967742
2025,676428,CH,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,676466,CH,0.16666666666666666,2.0721529997457324,0.04878048780487805
2025,677049,FF,1.0,-0.0,1.0
2025,677588,CH,0.12280701754385964,2.3922922035346867,0.05357142857142857
2025,677594,CH,0.12280701754385964,2.3922922035346867,0.07142857142857142
2025,677651,CH,0.25925925925925924,1.5991654107425068,0.07692307692307693
2025,680574,CH,0.11290322580645161,2.4797076717021445,0.06557377049180328
2025,680730,CU,0.3181818181818182,1.374545192908375,0.14285714285714285
